% nSim ->    2688
%      nExp        nIn        hLS      trFcn         lr        trC
        674         28         50    trainlm       0.01    2000000
        675         28         50    trainlm       0.01    5000000
        676         28         50    trainlm       0.01    1000000
        677         28         50    trainlm       0.05    1000000
        678         28         50    trainlm       0.05    2000000
        679         28         50    trainlm       0.05    5000000
        680         28         50    trainlm       0.05    1000000
        681         28         50    trainlm       0.10    1000000
        682         28         50    trainlm       0.10    2000000
        683         28         50    trainlm       0.10    5000000
        684         28         50    trainlm       0.10    1000000
        685         28         50    trainlm       0.20    1000000
        686         28         50    trainlm       0.20    2000000
        687         28         50    trainlm       0.20    5000000
        688         28         50    trainlm       0.20    1000000
        689         28         50    trainrp       0.01    1000000
        690         28         50    trainrp       0.01    2000000
        691         28         50    trainrp       0.01    5000000
        692         28         50    trainrp       0.01    1000000
        693         28         50    trainrp       0.05    1000000
        694         28         50    trainrp       0.05    2000000
        695         28         50    trainrp       0.05    5000000
        696         28         50    trainrp       0.05    1000000
        697         28         50    trainrp       0.10    1000000
        698         28         50    trainrp       0.10    2000000
        699         28         50    trainrp       0.10    5000000
        700         28         50    trainrp       0.10    1000000
        701         28         50    trainrp       0.20    1000000
        702         28         50    trainrp       0.20    2000000
        703         28         50    trainrp       0.20    5000000
        704         28         50    trainrp       0.20    1000000
        705         28         50   trainscg       0.01    1000000
        706         28         50   trainscg       0.01    2000000
        707         28         50   trainscg       0.01    5000000
        708         28         50   trainscg       0.01    1000000
        709         28         50   trainscg       0.05    1000000
        710         28         50   trainscg       0.05    2000000
        711         28         50   trainscg       0.05    5000000
        712         28         50   trainscg       0.05    1000000
        713         28         50   trainscg       0.10    1000000
        714         28         50   trainscg       0.10    2000000
        715         28         50   trainscg       0.10    5000000
        716         28         50   trainscg       0.10    1000000
        717         28         50   trainscg       0.20    1000000
        718         28         50   trainscg       0.20    2000000
        719         28         50   trainscg       0.20    5000000
        720         28         50   trainscg       0.20    1000000
        721         28         62    trainlm       0.01    1000000
        722         28         62    trainlm       0.01    2000000
        723         28         62    trainlm       0.01    5000000
        724         28         62    trainlm       0.01    1000000
        725         28         62    trainlm       0.05    1000000
        726         28         62    trainlm       0.05    2000000
        727         28         62    trainlm       0.05    5000000
        728         28         62    trainlm       0.05    1000000
        729         28         62    trainlm       0.10    1000000
        730         28         62    trainlm       0.10    2000000
        731         28         62    trainlm       0.10    5000000
        732         28         62    trainlm       0.10    1000000
        733         28         62    trainlm       0.20    1000000
        734         28         62    trainlm       0.20    2000000
        735         28         62    trainlm       0.20    5000000
        736         28         62    trainlm       0.20    1000000
        737         28         62    trainrp       0.01    1000000
        738         28         62    trainrp       0.01    2000000
        739         28         62    trainrp       0.01    5000000
        740         28         62    trainrp       0.01    1000000
        741         28         62    trainrp       0.05    1000000
        742         28         62    trainrp       0.05    2000000
        743         28         62    trainrp       0.05    5000000
        744         28         62    trainrp       0.05    1000000
        745         28         62    trainrp       0.10    1000000
        746         28         62    trainrp       0.10    2000000
        747         28         62    trainrp       0.10    5000000
        748         28         62    trainrp       0.10    1000000
        749         28         62    trainrp       0.20    1000000
        750         28         62    trainrp       0.20    2000000
        751         28         62    trainrp       0.20    5000000
        752         28         62    trainrp       0.20    1000000
        753         28         62   trainscg       0.01    1000000
        754         28         62   trainscg       0.01    2000000
        755         28         62   trainscg       0.01    5000000
        756         28         62   trainscg       0.01    1000000
        757         28         62   trainscg       0.05    1000000
        758         28         62   trainscg       0.05    2000000
        759         28         62   trainscg       0.05    5000000
        760         28         62   trainscg       0.05    1000000
        761         28         62   trainscg       0.10    1000000
        762         28         62   trainscg       0.10    2000000
        763         28         62   trainscg       0.10    5000000
        764         28         62   trainscg       0.10    1000000
        765         28         62   trainscg       0.20    1000000
        766         28         62   trainscg       0.20    2000000
        767         28         62   trainscg       0.20    5000000
        768         28         62   trainscg       0.20    1000000
        769         40         12    trainlm       0.01    1000000
        770         40         12    trainlm       0.01    2000000
        771         40         12    trainlm       0.01    5000000
        772         40         12    trainlm       0.01    1000000
        773         40         12    trainlm       0.05    1000000
        774         40         12    trainlm       0.05    2000000
        775         40         12    trainlm       0.05    5000000
        776         40         12    trainlm       0.05    1000000
        777         40         12    trainlm       0.10    1000000
        778         40         12    trainlm       0.10    2000000
        779         40         12    trainlm       0.10    5000000
        780         40         12    trainlm       0.10    1000000
        781         40         12    trainlm       0.20    1000000
        782         40         12    trainlm       0.20    2000000
        783         40         12    trainlm       0.20    5000000
        784         40         12    trainlm       0.20    1000000
        785         40         12    trainrp       0.01    1000000
        786         40         12    trainrp       0.01    2000000
        787         40         12    trainrp       0.01    5000000
        788         40         12    trainrp       0.01    1000000
        789         40         12    trainrp       0.05    1000000
        790         40         12    trainrp       0.05    2000000
        791         40         12    trainrp       0.05    5000000
        792         40         12    trainrp       0.05    1000000
        793         40         12    trainrp       0.10    1000000
        794         40         12    trainrp       0.10    2000000
        795         40         12    trainrp       0.10    5000000
        796         40         12    trainrp       0.10    1000000
        797         40         12    trainrp       0.20    1000000
        798         40         12    trainrp       0.20    2000000
        799         40         12    trainrp       0.20    5000000
        800         40         12    trainrp       0.20    1000000
        801         40         12   trainscg       0.01    1000000
        802         40         12   trainscg       0.01    2000000
        803         40         12   trainscg       0.01    5000000
        804         40         12   trainscg       0.01    1000000
        805         40         12   trainscg       0.05    1000000
        806         40         12   trainscg       0.05    2000000
        807         40         12   trainscg       0.05    5000000
        808         40         12   trainscg       0.05    1000000
        809         40         12   trainscg       0.10    1000000
        810         40         12   trainscg       0.10    2000000
        811         40         12   trainscg       0.10    5000000
        812         40         12   trainscg       0.10    1000000
        813         40         12   trainscg       0.20    1000000
        814         40         12   trainscg       0.20    2000000
        815         40         12   trainscg       0.20    5000000
        816         40         12   trainscg       0.20    1000000
        817         40         18    trainlm       0.01    1000000
        818         40         18    trainlm       0.01    2000000
        819         40         18    trainlm       0.01    5000000
        820         40         18    trainlm       0.01    1000000
        821         40         18    trainlm       0.05    1000000
        822         40         18    trainlm       0.05    2000000
        823         40         18    trainlm       0.05    5000000
        824         40         18    trainlm       0.05    1000000
        825         40         18    trainlm       0.10    1000000
        826         40         18    trainlm       0.10    2000000
        827         40         18    trainlm       0.10    5000000
        828         40         18    trainlm       0.10    1000000
        829         40         18    trainlm       0.20    1000000
        830         40         18    trainlm       0.20    2000000
        831         40         18    trainlm       0.20    5000000
        832         40         18    trainlm       0.20    1000000
        833         40         18    trainrp       0.01    1000000
        834         40         18    trainrp       0.01    2000000
        835         40         18    trainrp       0.01    5000000
        836         40         18    trainrp       0.01    1000000
        837         40         18    trainrp       0.05    1000000
        838         40         18    trainrp       0.05    2000000
        839         40         18    trainrp       0.05    5000000
        840         40         18    trainrp       0.05    1000000
        841         40         18    trainrp       0.10    1000000
        842         40         18    trainrp       0.10    2000000
        843         40         18    trainrp       0.10    5000000
        844         40         18    trainrp       0.10    1000000
        845         40         18    trainrp       0.20    1000000
        846         40         18    trainrp       0.20    2000000
        847         40         18    trainrp       0.20    5000000
        848         40         18    trainrp       0.20    1000000
        849         40         18   trainscg       0.01    1000000
        850         40         18   trainscg       0.01    2000000
        851         40         18   trainscg       0.01    5000000
        852         40         18   trainscg       0.01    1000000
        853         40         18   trainscg       0.05    1000000
        854         40         18   trainscg       0.05    2000000
        855         40         18   trainscg       0.05    5000000
        856         40         18   trainscg       0.05    1000000
        857         40         18   trainscg       0.10    1000000
        858         40         18   trainscg       0.10    2000000
        859         40         18   trainscg       0.10    5000000
        860         40         18   trainscg       0.10    1000000
        861         40         18   trainscg       0.20    1000000
        862         40         18   trainscg       0.20    2000000
        863         40         18   trainscg       0.20    5000000
        864         40         18   trainscg       0.20    1000000
        865         40         24    trainlm       0.01    1000000
        866         40         24    trainlm       0.01    2000000
        867         40         24    trainlm       0.01    5000000
        868         40         24    trainlm       0.01    1000000
        869         40         24    trainlm       0.05    1000000
        870         40         24    trainlm       0.05    2000000
        871         40         24    trainlm       0.05    5000000
        872         40         24    trainlm       0.05    1000000
        873         40         24    trainlm       0.10    1000000
        874         40         24    trainlm       0.10    2000000
        875         40         24    trainlm       0.10    5000000
        876         40         24    trainlm       0.10    1000000
        877         40         24    trainlm       0.20    1000000
        878         40         24    trainlm       0.20    2000000
        879         40         24    trainlm       0.20    5000000
        880         40         24    trainlm       0.20    1000000
        881         40         24    trainrp       0.01    1000000
        882         40         24    trainrp       0.01    2000000
        883         40         24    trainrp       0.01    5000000
        884         40         24    trainrp       0.01    1000000
        885         40         24    trainrp       0.05    1000000
        886         40         24    trainrp       0.05    2000000
        887         40         24    trainrp       0.05    5000000
        888         40         24    trainrp       0.05    1000000
        889         40         24    trainrp       0.10    1000000
        890         40         24    trainrp       0.10    2000000
        891         40         24    trainrp       0.10    5000000
        892         40         24    trainrp       0.10    1000000
        893         40         24    trainrp       0.20    1000000
        894         40         24    trainrp       0.20    2000000
        895         40         24    trainrp       0.20    5000000
        896         40         24    trainrp       0.20    1000000
        897         40         24   trainscg       0.01    1000000
        898         40         24   trainscg       0.01    2000000
        899         40         24   trainscg       0.01    5000000
        900         40         24   trainscg       0.01    1000000
        901         40         24   trainscg       0.05    1000000
        902         40         24   trainscg       0.05    2000000
        903         40         24   trainscg       0.05    5000000
        904         40         24   trainscg       0.05    1000000
        905         40         24   trainscg       0.10    1000000
        906         40         24   trainscg       0.10    2000000
        907         40         24   trainscg       0.10    5000000
        908         40         24   trainscg       0.10    1000000
        909         40         24   trainscg       0.20    1000000
        910         40         24   trainscg       0.20    2000000
        911         40         24   trainscg       0.20    5000000
        912         40         24   trainscg       0.20    1000000
        913         40         30    trainlm       0.01    1000000
        914         40         30    trainlm       0.01    2000000
        915         40         30    trainlm       0.01    5000000
        916         40         30    trainlm       0.01    1000000
        917         40         30    trainlm       0.05    1000000
        918         40         30    trainlm       0.05    2000000
        919         40         30    trainlm       0.05    5000000
        920         40         30    trainlm       0.05    1000000
        921         40         30    trainlm       0.10    1000000
        922         40         30    trainlm       0.10    2000000
        923         40         30    trainlm       0.10    5000000
        924         40         30    trainlm       0.10    1000000
        925         40         30    trainlm       0.20    1000000
        926         40         30    trainlm       0.20    2000000
        927         40         30    trainlm       0.20    5000000
        928         40         30    trainlm       0.20    1000000
        929         40         30    trainrp       0.01    1000000
        930         40         30    trainrp       0.01    2000000
        931         40         30    trainrp       0.01    5000000
        932         40         30    trainrp       0.01    1000000
        933         40         30    trainrp       0.05    1000000
        934         40         30    trainrp       0.05    2000000
        935         40         30    trainrp       0.05    5000000
        936         40         30    trainrp       0.05    1000000
        937         40         30    trainrp       0.10    1000000
        938         40         30    trainrp       0.10    2000000
        939         40         30    trainrp       0.10    5000000
        940         40         30    trainrp       0.10    1000000
        941         40         30    trainrp       0.20    1000000
        942         40         30    trainrp       0.20    2000000
        943         40         30    trainrp       0.20    5000000
        944         40         30    trainrp       0.20    1000000
        945         40         30   trainscg       0.01    1000000
        946         40         30   trainscg       0.01    2000000
        947         40         30   trainscg       0.01    5000000
        948         40         30   trainscg       0.01    1000000
        949         40         30   trainscg       0.05    1000000
        950         40         30   trainscg       0.05    2000000
        951         40         30   trainscg       0.05    5000000
        952         40         30   trainscg       0.05    1000000
        953         40         30   trainscg       0.10    1000000
        954         40         30   trainscg       0.10    2000000
        955         40         30   trainscg       0.10    5000000
        956         40         30   trainscg       0.10    1000000
        957         40         30   trainscg       0.20    1000000
        958         40         30   trainscg       0.20    2000000
        959         40         30   trainscg       0.20    5000000
        960         40         30   trainscg       0.20    1000000
        961         40         36    trainlm       0.01    1000000
        962         40         36    trainlm       0.01    2000000
        963         40         36    trainlm       0.01    5000000
        964         40         36    trainlm       0.01    1000000
        965         40         36    trainlm       0.05    1000000
        966         40         36    trainlm       0.05    2000000
        967         40         36    trainlm       0.05    5000000
        968         40         36    trainlm       0.05    1000000
        969         40         36    trainlm       0.10    1000000
        970         40         36    trainlm       0.10    2000000
        971         40         36    trainlm       0.10    5000000
        972         40         36    trainlm       0.10    1000000
        973         40         36    trainlm       0.20    1000000
        974         40         36    trainlm       0.20    2000000
        975         40         36    trainlm       0.20    5000000
        976         40         36    trainlm       0.20    1000000
        977         40         36    trainrp       0.01    1000000
        978         40         36    trainrp       0.01    2000000
        979         40         36    trainrp       0.01    5000000
        980         40         36    trainrp       0.01    1000000
        981         40         36    trainrp       0.05    1000000
        982         40         36    trainrp       0.05    2000000
        983         40         36    trainrp       0.05    5000000
        984         40         36    trainrp       0.05    1000000
        985         40         36    trainrp       0.10    1000000
        986         40         36    trainrp       0.10    2000000
        987         40         36    trainrp       0.10    5000000
        988         40         36    trainrp       0.10    1000000
        989         40         36    trainrp       0.20    1000000
        990         40         36    trainrp       0.20    2000000
        991         40         36    trainrp       0.20    5000000
        992         40         36    trainrp       0.20    1000000
        993         40         36   trainscg       0.01    1000000
        994         40         36   trainscg       0.01    2000000
        995         40         36   trainscg       0.01    5000000
        996         40         36   trainscg       0.01    1000000
        997         40         36   trainscg       0.05    1000000
        998         40         36   trainscg       0.05    2000000
        999         40         36   trainscg       0.05    5000000
       1000         40         36   trainscg       0.05    1000000
       1001         40         36   trainscg       0.10    1000000
       1002         40         36   trainscg       0.10    2000000
       1003         40         36   trainscg       0.10    5000000
       1004         40         36   trainscg       0.10    1000000
       1005         40         36   trainscg       0.20    1000000
       1006         40         36   trainscg       0.20    2000000
       1007         40         36   trainscg       0.20    5000000
       1008         40         36   trainscg       0.20    1000000
       1009         40         48    trainlm       0.01    1000000
       1010         40         48    trainlm       0.01    2000000
       1011         40         48    trainlm       0.01    5000000
       1012         40         48    trainlm       0.01    1000000
       1013         40         48    trainlm       0.05    1000000
       1014         40         48    trainlm       0.05    2000000
       1015         40         48    trainlm       0.05    5000000
       1016         40         48    trainlm       0.05    1000000
       1017         40         48    trainlm       0.10    1000000
       1018         40         48    trainlm       0.10    2000000
       1019         40         48    trainlm       0.10    5000000
       1020         40         48    trainlm       0.10    1000000
       1021         40         48    trainlm       0.20    1000000
       1022         40         48    trainlm       0.20    2000000
       1023         40         48    trainlm       0.20    5000000
       1024         40         48    trainlm       0.20    1000000
       1025         40         48    trainrp       0.01    1000000
       1026         40         48    trainrp       0.01    2000000
       1027         40         48    trainrp       0.01    5000000
       1028         40         48    trainrp       0.01    1000000
       1029         40         48    trainrp       0.05    1000000
       1030         40         48    trainrp       0.05    2000000
       1031         40         48    trainrp       0.05    5000000
       1032         40         48    trainrp       0.05    1000000
       1033         40         48    trainrp       0.10    1000000
       1034         40         48    trainrp       0.10    2000000
       1035         40         48    trainrp       0.10    5000000
       1036         40         48    trainrp       0.10    1000000
       1037         40         48    trainrp       0.20    1000000
       1038         40         48    trainrp       0.20    2000000
       1039         40         48    trainrp       0.20    5000000
       1040         40         48    trainrp       0.20    1000000
       1041         40         48   trainscg       0.01    1000000
       1042         40         48   trainscg       0.01    2000000
       1043         40         48   trainscg       0.01    5000000
       1044         40         48   trainscg       0.01    1000000
       1045         40         48   trainscg       0.05    1000000
       1046         40         48   trainscg       0.05    2000000
       1047         40         48   trainscg       0.05    5000000
       1048         40         48   trainscg       0.05    1000000
       1049         40         48   trainscg       0.10    1000000
       1050         40         48   trainscg       0.10    2000000
       1051         40         48   trainscg       0.10    5000000
       1052         40         48   trainscg       0.10    1000000
       1053         40         48   trainscg       0.20    1000000
       1054         40         48   trainscg       0.20    2000000
       1055         40         48   trainscg       0.20    5000000
       1056         40         48   trainscg       0.20    1000000
       1057         40         54    trainlm       0.01    1000000
       1058         40         54    trainlm       0.01    2000000
       1059         40         54    trainlm       0.01    5000000
       1060         40         54    trainlm       0.01    1000000
       1061         40         54    trainlm       0.05    1000000
       1062         40         54    trainlm       0.05    2000000
       1063         40         54    trainlm       0.05    5000000
       1064         40         54    trainlm       0.05    1000000
       1065         40         54    trainlm       0.10    1000000
       1066         40         54    trainlm       0.10    2000000
       1067         40         54    trainlm       0.10    5000000
       1068         40         54    trainlm       0.10    1000000
       1069         40         54    trainlm       0.20    1000000
       1070         40         54    trainlm       0.20    2000000
       1071         40         54    trainlm       0.20    5000000
       1072         40         54    trainlm       0.20    1000000
       1073         40         54    trainrp       0.01    1000000
       1074         40         54    trainrp       0.01    2000000
       1075         40         54    trainrp       0.01    5000000
       1076         40         54    trainrp       0.01    1000000
       1077         40         54    trainrp       0.05    1000000
       1078         40         54    trainrp       0.05    2000000
       1079         40         54    trainrp       0.05    5000000
       1080         40         54    trainrp       0.05    1000000
       1081         40         54    trainrp       0.10    1000000
       1082         40         54    trainrp       0.10    2000000
       1083         40         54    trainrp       0.10    5000000
       1084         40         54    trainrp       0.10    1000000
       1085         40         54    trainrp       0.20    1000000
       1086         40         54    trainrp       0.20    2000000
       1087         40         54    trainrp       0.20    5000000
       1088         40         54    trainrp       0.20    1000000
       1089         40         54   trainscg       0.01    1000000
       1090         40         54   trainscg       0.01    2000000
       1091         40         54   trainscg       0.01    5000000
       1092         40         54   trainscg       0.01    1000000
       1093         40         54   trainscg       0.05    1000000
       1094         40         54   trainscg       0.05    2000000
       1095         40         54   trainscg       0.05    5000000
       1096         40         54   trainscg       0.05    1000000
       1097         40         54   trainscg       0.10    1000000
       1098         40         54   trainscg       0.10    2000000
       1099         40         54   trainscg       0.10    5000000
       1100         40         54   trainscg       0.10    1000000
       1101         40         54   trainscg       0.20    1000000
       1102         40         54   trainscg       0.20    2000000
       1103         40         54   trainscg       0.20    5000000
       1104         40         54   trainscg       0.20    1000000
       1105         40         60    trainlm       0.01    1000000
       1106         40         60    trainlm       0.01    2000000
       1107         40         60    trainlm       0.01    5000000
       1108         40         60    trainlm       0.01    1000000
       1109         40         60    trainlm       0.05    1000000
       1110         40         60    trainlm       0.05    2000000
       1111         40         60    trainlm       0.05    5000000
       1112         40         60    trainlm       0.05    1000000
       1113         40         60    trainlm       0.10    1000000
       1114         40         60    trainlm       0.10    2000000
       1115         40         60    trainlm       0.10    5000000
       1116         40         60    trainlm       0.10    1000000
       1117         40         60    trainlm       0.20    1000000
       1118         40         60    trainlm       0.20    2000000
       1119         40         60    trainlm       0.20    5000000
       1120         40         60    trainlm       0.20    1000000
       1121         40         60    trainrp       0.01    1000000
       1122         40         60    trainrp       0.01    2000000
       1123         40         60    trainrp       0.01    5000000
       1124         40         60    trainrp       0.01    1000000
       1125         40         60    trainrp       0.05    1000000
       1126         40         60    trainrp       0.05    2000000
       1127         40         60    trainrp       0.05    5000000
       1128         40         60    trainrp       0.05    1000000
       1129         40         60    trainrp       0.10    1000000
       1130         40         60    trainrp       0.10    2000000
       1131         40         60    trainrp       0.10    5000000
       1132         40         60    trainrp       0.10    1000000
       1133         40         60    trainrp       0.20    1000000
       1134         40         60    trainrp       0.20    2000000
       1135         40         60    trainrp       0.20    5000000
       1136         40         60    trainrp       0.20    1000000
       1137         40         60   trainscg       0.01    1000000
       1138         40         60   trainscg       0.01    2000000
       1139         40         60   trainscg       0.01    5000000
       1140         40         60   trainscg       0.01    1000000
       1141         40         60   trainscg       0.05    1000000
       1142         40         60   trainscg       0.05    2000000
       1143         40         60   trainscg       0.05    5000000
       1144         40         60   trainscg       0.05    1000000
       1145         40         60   trainscg       0.10    1000000
       1146         40         60   trainscg       0.10    2000000
       1147         40         60   trainscg       0.10    5000000
       1148         40         60   trainscg       0.10    1000000
       1149         40         60   trainscg       0.20    1000000
       1150         40         60   trainscg       0.20    2000000
       1151         40         60   trainscg       0.20    5000000
       1152         40         60   trainscg       0.20    1000000
       1153         52         24    trainlm       0.01    1000000
       1154         52         24    trainlm       0.01    2000000
       1155         52         24    trainlm       0.01    5000000
       1156         52         24    trainlm       0.01    1000000
       1157         52         24    trainlm       0.05    1000000
       1158         52         24    trainlm       0.05    2000000
       1159         52         24    trainlm       0.05    5000000
       1160         52         24    trainlm       0.05    1000000
       1161         52         24    trainlm       0.10    1000000
       1162         52         24    trainlm       0.10    2000000
       1163         52         24    trainlm       0.10    5000000
       1164         52         24    trainlm       0.10    1000000
       1165         52         24    trainlm       0.20    1000000
       1166         52         24    trainlm       0.20    2000000
       1167         52         24    trainlm       0.20    5000000
       1168         52         24    trainlm       0.20    1000000
       1169         52         24    trainrp       0.01    1000000
       1170         52         24    trainrp       0.01    2000000
       1171         52         24    trainrp       0.01    5000000
       1172         52         24    trainrp       0.01    1000000
       1173         52         24    trainrp       0.05    1000000
       1174         52         24    trainrp       0.05    2000000
       1175         52         24    trainrp       0.05    5000000
       1176         52         24    trainrp       0.05    1000000
       1177         52         24    trainrp       0.10    1000000
       1178         52         24    trainrp       0.10    2000000
       1179         52         24    trainrp       0.10    5000000
       1180         52         24    trainrp       0.10    1000000
       1181         52         24    trainrp       0.20    1000000
       1182         52         24    trainrp       0.20    2000000
       1183         52         24    trainrp       0.20    5000000
       1184         52         24    trainrp       0.20    1000000
       1185         52         24   trainscg       0.01    1000000
       1186         52         24   trainscg       0.01    2000000
       1187         52         24   trainscg       0.01    5000000
       1188         52         24   trainscg       0.01    1000000
       1189         52         24   trainscg       0.05    1000000
       1190         52         24   trainscg       0.05    2000000
       1191         52         24   trainscg       0.05    5000000
       1192         52         24   trainscg       0.05    1000000
       1193         52         24   trainscg       0.10    1000000
       1194         52         24   trainscg       0.10    2000000
       1195         52         24   trainscg       0.10    5000000
       1196         52         24   trainscg       0.10    1000000
       1197         52         24   trainscg       0.20    1000000
       1198         52         24   trainscg       0.20    2000000
       1199         52         24   trainscg       0.20    5000000
       1200         52         24   trainscg       0.20    1000000
       1201         52         30    trainlm       0.01    1000000
       1202         52         30    trainlm       0.01    2000000
       1203         52         30    trainlm       0.01    5000000
       1204         52         30    trainlm       0.01    1000000
       1205         52         30    trainlm       0.05    1000000
       1206         52         30    trainlm       0.05    2000000
       1207         52         30    trainlm       0.05    5000000
       1208         52         30    trainlm       0.05    1000000
       1209         52         30    trainlm       0.10    1000000
       1210         52         30    trainlm       0.10    2000000
       1211         52         30    trainlm       0.10    5000000
       1212         52         30    trainlm       0.10    1000000
       1213         52         30    trainlm       0.20    1000000
       1214         52         30    trainlm       0.20    2000000
       1215         52         30    trainlm       0.20    5000000
       1216         52         30    trainlm       0.20    1000000
       1217         52         30    trainrp       0.01    1000000
       1218         52         30    trainrp       0.01    2000000
       1219         52         30    trainrp       0.01    5000000
       1220         52         30    trainrp       0.01    1000000
       1221         52         30    trainrp       0.05    1000000
       1222         52         30    trainrp       0.05    2000000
       1223         52         30    trainrp       0.05    5000000
       1224         52         30    trainrp       0.05    1000000
       1225         52         30    trainrp       0.10    1000000
       1226         52         30    trainrp       0.10    2000000
       1227         52         30    trainrp       0.10    5000000
       1228         52         30    trainrp       0.10    1000000
       1229         52         30    trainrp       0.20    1000000
       1230         52         30    trainrp       0.20    2000000
       1231         52         30    trainrp       0.20    5000000
       1232         52         30    trainrp       0.20    1000000
       1233         52         30   trainscg       0.01    1000000
       1234         52         30   trainscg       0.01    2000000
       1235         52         30   trainscg       0.01    5000000
       1236         52         30   trainscg       0.01    1000000
       1237         52         30   trainscg       0.05    1000000
       1238         52         30   trainscg       0.05    2000000
       1239         52         30   trainscg       0.05    5000000
       1240         52         30   trainscg       0.05    1000000
       1241         52         30   trainscg       0.10    1000000
       1242         52         30   trainscg       0.10    2000000
       1243         52         30   trainscg       0.10    5000000
       1244         52         30   trainscg       0.10    1000000
       1245         52         30   trainscg       0.20    1000000
       1246         52         30   trainscg       0.20    2000000
       1247         52         30   trainscg       0.20    5000000
       1248         52         30   trainscg       0.20    1000000
       1249         52         36    trainlm       0.01    1000000
       1250         52         36    trainlm       0.01    2000000
       1251         52         36    trainlm       0.01    5000000
       1252         52         36    trainlm       0.01    1000000
       1253         52         36    trainlm       0.05    1000000
       1254         52         36    trainlm       0.05    2000000
       1255         52         36    trainlm       0.05    5000000
       1256         52         36    trainlm       0.05    1000000
       1257         52         36    trainlm       0.10    1000000
       1258         52         36    trainlm       0.10    2000000
       1259         52         36    trainlm       0.10    5000000
       1260         52         36    trainlm       0.10    1000000
       1261         52         36    trainlm       0.20    1000000
       1262         52         36    trainlm       0.20    2000000
       1263         52         36    trainlm       0.20    5000000
       1264         52         36    trainlm       0.20    1000000
       1265         52         36    trainrp       0.01    1000000
       1266         52         36    trainrp       0.01    2000000
       1267         52         36    trainrp       0.01    5000000
       1268         52         36    trainrp       0.01    1000000
       1269         52         36    trainrp       0.05    1000000
       1270         52         36    trainrp       0.05    2000000
       1271         52         36    trainrp       0.05    5000000
       1272         52         36    trainrp       0.05    1000000
       1273         52         36    trainrp       0.10    1000000
       1274         52         36    trainrp       0.10    2000000
       1275         52         36    trainrp       0.10    5000000
       1276         52         36    trainrp       0.10    1000000
       1277         52         36    trainrp       0.20    1000000
       1278         52         36    trainrp       0.20    2000000
       1279         52         36    trainrp       0.20    5000000
       1280         52         36    trainrp       0.20    1000000
       1281         52         36   trainscg       0.01    1000000
       1282         52         36   trainscg       0.01    2000000
       1283         52         36   trainscg       0.01    5000000
       1284         52         36   trainscg       0.01    1000000
       1285         52         36   trainscg       0.05    1000000
       1286         52         36   trainscg       0.05    2000000
       1287         52         36   trainscg       0.05    5000000
       1288         52         36   trainscg       0.05    1000000
       1289         52         36   trainscg       0.10    1000000
       1290         52         36   trainscg       0.10    2000000
       1291         52         36   trainscg       0.10    5000000
       1292         52         36   trainscg       0.10    1000000
       1293         52         36   trainscg       0.20    1000000
       1294         52         36   trainscg       0.20    2000000
       1295         52         36   trainscg       0.20    5000000
       1296         52         36   trainscg       0.20    1000000
       1297         52         42    trainlm       0.01    1000000
       1298         52         42    trainlm       0.01    2000000
       1299         52         42    trainlm       0.01    5000000
       1300         52         42    trainlm       0.01    1000000
       1301         52         42    trainlm       0.05    1000000
       1302         52         42    trainlm       0.05    2000000
       1303         52         42    trainlm       0.05    5000000
       1304         52         42    trainlm       0.05    1000000
       1305         52         42    trainlm       0.10    1000000
       1306         52         42    trainlm       0.10    2000000
       1307         52         42    trainlm       0.10    5000000
       1308         52         42    trainlm       0.10    1000000
       1309         52         42    trainlm       0.20    1000000
       1310         52         42    trainlm       0.20    2000000
       1311         52         42    trainlm       0.20    5000000
       1312         52         42    trainlm       0.20    1000000
       1313         52         42    trainrp       0.01    1000000
       1314         52         42    trainrp       0.01    2000000
       1315         52         42    trainrp       0.01    5000000
       1316         52         42    trainrp       0.01    1000000
       1317         52         42    trainrp       0.05    1000000
       1318         52         42    trainrp       0.05    2000000
       1319         52         42    trainrp       0.05    5000000
       1320         52         42    trainrp       0.05    1000000
       1321         52         42    trainrp       0.10    1000000
       1322         52         42    trainrp       0.10    2000000
       1323         52         42    trainrp       0.10    5000000
       1324         52         42    trainrp       0.10    1000000
       1325         52         42    trainrp       0.20    1000000
       1326         52         42    trainrp       0.20    2000000
       1327         52         42    trainrp       0.20    5000000
       1328         52         42    trainrp       0.20    1000000
       1329         52         42   trainscg       0.01    1000000
       1330         52         42   trainscg       0.01    2000000
       1331         52         42   trainscg       0.01    5000000
       1332         52         42   trainscg       0.01    1000000
       1333         52         42   trainscg       0.05    1000000
       1334         52         42   trainscg       0.05    2000000
       1335         52         42   trainscg       0.05    5000000
       1336         52         42   trainscg       0.05    1000000
       1337         52         42   trainscg       0.10    1000000
       1338         52         42   trainscg       0.10    2000000
       1339         52         42   trainscg       0.10    5000000
       1340         52         42   trainscg       0.10    1000000
       1341         52         42   trainscg       0.20    1000000
       1342         52         42   trainscg       0.20    2000000
       1343         52         42   trainscg       0.20    5000000
       1344         52         42   trainscg       0.20    1000000
