2800700409490213050106.00V03.00V04.00V08.00V011.0V012.0V011.0V011.0V010.0V08.00V010.0V013.0V012.0V09.00V07.00V06.00V04.00V05.00V07.00V07.00V07.00V010.0V013.0V013.0V
2804900301380213050102.00V02.00V02.00V02.00V02.00V02.00V03.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V03.00V02.00V
2804900307080213050102.00V02.00V04.00V03.00V04.00V019.0V017.0V011.0V08.00V08.00V06.00V07.00V04.00V03.00V03.00V02.00V04.00V07.00V07.00V07.00V017.0V026.0V017.0V09.00V
28049003080802130501038.0V025.0V040.0V039.0V039.0V053.0V049.0V039.0V038.0V034.0V031.0V029.0V021.0V014.0V012.0V011.0V017.0V033.0V043.0V044.0V075.0V078.0V065.0V055.0V
28049003104902130501011.0V016.0V016.0V017.0V018.0V020.0V021.0V020.0V017.0V022.0V019.0V014.0V015.0V013.0V010.0V07.00V06.00V08.00V011.0V012.0V010.0V014.0V014.0V020.0V
28049003140602130501025.0V034.0V015.0V017.0V013.0V05.00V09.00V020.0V025.0V034.0V042.0V045.0V058.0V066.0V070.0V076.0V069.0V055.0V048.0V041.0V012.0V08.00V010.0V08.00V
2804900382890213050100183V00210V00288V020.0V045.0V00108V00104V022.0V040.0V051.0V00331V00111V00169V00192V00196V00204V00267V00258V00100V00111V00106V022.0V081.0V00258V
2804900381890213050101.70V01.60V01.30V00.80V00.70V00.50V00.80V01.20V01.30V01.10V01.10V01.40V02.00V02.90V02.60V02.30V02.00V01.60V01.50V01.00V00.60V00.50V00.80V00.70V
2804900383890213050107.00V07.00V06.80V06.40V06.10V06.10V07.00V08.00V08.90V09.80V010.3V012.0V011.9V012.1V012.4V013.6V013.9V013.8V012.8V011.2V010.2V09.00V08.00V06.90V
28049003868902130501085.0V085.0V091.0V098.0V00100V00100V00100V095.0V085.0V078.0V070.0V063.0V061.0V062.0V062.0V054.0V052.0V053.0V057.0V065.0V070.0V080.0V086.0V091.0V
2804900387890213050100922V00923V00923V00923V00923V00924V00924V00925V00925V00926V00926V00926V00926V00926V00925V00925V00925V00925V00925V00926V00926V00927V00927V00927V
2804900388890213050104.00V04.00V04.00V04.00V04.00V022.0V052.0V00136V00153V00205V00156V00450V00392V00593V00586V00492V00286V00113V021.0V04.00V04.00V04.00V04.00V04.00V
2804900389890213050100.00V00.00V00.00V00.00V00.00V00.00V00.30V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2804500207080213050102.00V01.00V01.00V01.00V01.00V01.00V02.00V01.00V01.00V01.00V01.00V02.00V03.00V02.00V01.00V01.00V01.00V01.00V04.00V03.00V06.00V010.0V034.0V09.00V
28045002080802130501015.0V07.00V06.00V06.00V09.00V015.0V028.0V09.00V011.0V010.0V013.0V017.0V020.0V015.0V09.00V08.00V011.0V09.00V024.0V032.0V049.0V052.0V084.0V057.0V
2804500206480213050100.30V00.30V00.30V00.30V00.30V00.30V00.40V00.30V00.30V00.30V00.30V00.40V00.40V00.30V00.30V00.30V00.40V00.30V00.40V00.40V00.60V00.60V01.30V00.60V
2804500210490213050106.00V08.00V07.00V06.00V05.00V04.00V05.00V06.00V05.00V08.00V08.00V06.00V08.00V07.00V05.00V05.00V06.00V010.0V010.0V05.00V04.00V016.0V014.0V022.0V
28045002140602130501071.0V087.0V087.0V084.0V080.0V077.0V072.0V095.0V087.0V087.0V083.0V078.0V076.0V080.0V080.0V088.0V089.0V087.0V078.0V066.0V047.0V042.0V016.0V033.0V
28045002828902130501083.0V046.0V066.0V076.0V090.0V00134V00257V00286V00227V00215V00206V00167V00149V00225V00310V00290V00247V00305V041.0V00113V037.0V029.0V044.0V00116V
2804500281890213050101.50V01.50V01.40V01.40V01.30V01.10V01.10V01.20V01.20V01.30V01.50V01.40V01.30V01.60V01.90V01.50V01.60V01.80V01.60V01.30V01.20V01.10V01.10V01.20V
2804500283890213050105.90V05.40V04.90V04.80V04.70V04.60V04.90V05.20V05.70V06.40V06.70V06.60V07.50V08.70V08.00V08.20V09.60V08.00V09.20V08.40V07.30V06.90V06.80V06.30V
28045002868902130501078.0V085.0V094.0V093.0V093.0V092.0V091.0V085.0V085.0V080.0V077.0V085.0V080.0V070.0V076.0V076.0V066.0V076.0V069.0V074.0V081.0V081.0V080.0V082.0V
2804500287890213050100910V00910V00910V00910V00910V00910V00911V00911V00912V00912V00913V00913V00913V00913V00913V00912V00913V00913V00913V00913V00913V00914V00914V00914V
2804500288890213050104.00V04.00V04.00V04.00V04.00V04.00V08.00V00138V00183V00249V00117V00248V00318V00528V00362V00307V00356V075.0V00121V015.0V04.00V04.00V04.00V04.00V
2804500289890213050100.00V00.00V00.30V00.30V00.00V00.30V00.00V00.00V00.00V00.00V00.00V00.30V00.00V00.00V00.00V00.30V00.00V00.30V00.00V00.00V00.00V00.00V00.00V00.00V
2808000307080213050101.00V01.00V01.00V01.00V01.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V01.00V01.00V02.00V03.00V03.00V01.00V01.00V04.00V010.0V012.0V016.0V
28080003080802130501014.0V022.0V013.0V010.0V010.0V012.0V015.0V012.0V07.00V09.00V09.00V05.00V08.00V05.00V04.00V011.0V014.0V015.0V09.00V010.0V042.0V068.0V078.0V074.0V
28080003104902130501014.0V016.0V019.0V015.0V013.0V015.0V08.00V08.00V07.00V07.00V09.00V011.0V014.0V015.0V016.0V016.0V013.0V09.00V09.00V011.0V010.0V012.0V017.0V017.0V
28080003140602130501051.0V052.0V063.0V060.0V062.0V058.0V061.0V070.0V084.0V079.0V076.0V083.0V080.0V091.0V095.0V087.0V085.0V083.0V082.0V064.0V030.0V09.00V06.00V04.00V
2808000382890213050100286V00174V019.0V020.0V091.0V021.0V012.0V016.0V020.0V00102V00146V00202V090.0V00103V00213V073.0V088.0V00169V035.0V057.0V09.00V088.0V00165V00248V
2808000381890213050102.20V03.10V03.40V02.60V02.50V01.60V02.80V02.90V02.30V01.70V01.80V02.20V02.20V02.50V02.40V03.70V03.70V04.40V01.40V01.10V01.60V01.70V01.70V01.90V
2808000383890213050108.70V08.60V08.30V07.80V07.60V07.70V07.80V08.50V09.60V010.0V09.80V011.0V012.0V013.0V013.2V011.1V012.9V013.2V012.8V011.4V011.1V010.5V010.0V09.40V
28080003868902130501097.0V099.0V00100V00100V00100V00100V00100V099.0V092.0V092.0V098.0V090.0V083.0V073.0V073.0V091.0V081.0V075.0V076.0V091.0V096.0V096.0V095.0V098.0V
2808000387890213050100937V00937V00937V00938V00938V00938V00939V00940V00941V00941V00942V00942V00941V00941V00941V00941V00941V00941V00941V00942V00943V00943V00943V00943V
2808000388890213050108.00V08.00V08.00V09.00V09.00V015.0V089.0V00292V00287V00175V00446V00537V00778V00833V00325V00284V00387V00252V068.0V09.00V09.00V09.00V08.00V09.00V
2808000389890213050100.00V00.00V00.00V00.00V00.30V00.00V00.00V00.00V00.30V00.00V00.00V00.00V00.00V00.00V00.30V06.10V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2801300207080213050101.00V01.00V01.00V01.00V01.00V01.00V03.00V04.00V02.00V02.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V02.00V02.00V06.00V06.00V04.00V
2801300208080213050109.00V07.00V06.00V08.00V012.0V09.00V012.0V015.0V08.00V07.00V06.00V06.00V06.00V06.00V05.00V07.00V03.00V05.00V013.0V034.0V047.0V056.0V044.0V032.0V
28013002104902130501011.0V011.0V011.0V012.0V013.0V014.0V013.0V012.0V011.0V08.00V012.0V012.0V07.00V06.00V011.0V010.0V08.00V09.00V06.00V06.00V020.0V015.0V017.0V018.0V
28013002140602130501065.0V067.0V067.0V063.0V054.0V036.0V032.0V048.0V070.0V080.0V084.0V084.0V087.0V087.0V086.0V086.0V093.0V093.0V083.0V048.0V029.0V012.0V09.00V09.00V
2801300282890213050100190V00189V00182V00190V00160V00110V00100V00148V00180V00176V00193V00160V076.0V00204V083.0V00133V091.0V00250V00268V00182V00147V00175V080.0V00189V
2801300281890213050101.80V01.80V01.40V01.10V00.80V00.50V00.60V00.80V01.00V01.50V01.40V01.50V01.50V01.90V02.00V01.60V01.00V01.50V01.30V00.50V00.40V00.50V00.30V00.30V
2801300283890213050109.40V09.30V09.30V09.30V09.20V08.40V08.70V010.0V011.5V012.7V012.9V012.5V012.4V013.5V013.3V012.3V014.5V015.2V014.5V013.1V011.9V010.7V09.30V08.00V
28013002868902130501088.0V087.0V086.0V084.0V086.0V096.0V098.0V084.0V068.0V060.0V059.0V066.0V074.0V064.0V067.0V080.0V060.0V055.0V058.0V072.0V079.0V085.0V096.0V00100V
2801300287890213050100942V00942V00942V00942V00942V00942V00943V00943V00944V00944V00944V00944V00944V00944V00944V00943V00943V00944V00944V00944V00945V00945V00946V00946V
2801300288890213050104.00V04.00V04.00V04.00V04.00V017.0V00127V00309V00417V00541V00299V00228V00503V00417V00210V00432V00449V00219V042.0V04.00V04.00V04.00V04.00V04.00V
2801300289890213050100.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V01.10V00.00V00.00V00.30V02.10V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2804700201380213050103.00V03.00V03.00V03.00V03.00V02.00V03.00V02.00V02.00V02.00V02.00V03.00V02.00V02.00V02.00V02.00V03.00V02.00V03.00V05.00V05.00V05.00V05.00V03.00V
2804700207080213050101.00V01.00V01.00V02.00V02.00V04.00V04.00V02.00V02.00V01.00V02.00V02.00V02.00V02.00V02.00V02.00V08.00V08.00V010.0V048.0V049.0V057.0V041.0V017.0V
28047002080802130501012.0V013.0V015.0V023.0V027.0V036.0V031.0V013.0V09.00V08.00V06.00V07.00V010.0V011.0V011.0V019.0V037.0V038.0V041.0V082.0V058.0V048.0V042.0V035.0V
2804700206480213050100.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.60V00.60V00.70V00.90V00.80V01.00V00.90V00.70V
2804700210490213050109.00V016.0V04.00V07.00V012.0V010.0V010.0V011.0V07.00V08.00V014.0V010.0V014.0V012.0V010.0V014.0V015.0V020.0V010.0V010.0V023.0V025.0V032.0V031.0V
2804700209490213050105.00V07.00V02.00V01.00V01.00V01.00V01.00V06.00V08.00V05.00V03.00V04.00V08.00V08.00V01.00V02.00V015.0V012.0V010.0V06.00V08.00V022.0V020.0V020.0V
28047002140602130501057.0V050.0V045.0V031.0V028.0V025.0V026.0V054.0V069.0V075.0V070.0V069.0V066.0V069.0V070.0V063.0V049.0V044.0V038.0V05.00V04.00V03.00V03.00V06.00V
2804700230590213050100.90V00.80V00.90V00.80V00.90V01.10V01.00V00.80V00.70V00.70V01.20V00.70V01.70V01.00V00.70V00.90V01.70V01.50V01.50V03.70V03.90V04.70V05.10V04.60V
2804700220590213050101.50V01.30V01.70V01.70V01.90V02.60V02.40V01.70V01.60V01.30V02.60V01.70V03.00V01.90V01.40V02.00V03.10V03.20V03.10V07.90V08.20V08.60V08.90V08.70V
2804700231590213050100.60V00.60V00.80V00.70V00.80V01.10V01.10V00.90V00.40V00.50V00.90V00.50V00.90V00.80V00.60V00.80V01.20V01.40V01.40V06.40V06.30V09.50V06.20V06.50V
28047002828902130501010.0V010.0V010.0V010.0V010.0V09.00V09.00V013.0V012.0V011.0V049.0V033.0V016.0V032.0V082.0V00109V00108V00335V00311V00317V00167V010.0V093.0V00250V
2804700281890213050101.40V01.30V00.60V00.70V00.40V00.40V00.50V00.50V00.70V01.10V02.30V02.30V02.00V02.20V02.20V02.10V02.00V01.30V00.70V00.50V00.50V00.40V00.70V00.90V
2804700283890213050106.10V05.30V05.20V05.00V05.00V05.10V05.40V06.00V07.70V08.60V08.90V09.00V08.40V09.80V09.80V08.60V07.60V08.70V010.2V07.80V06.00V04.70V03.80V03.30V
28047002868902130501077.0V085.0V096.0V00100V00100V00100V00100V093.0V075.0V065.0V069.0V069.0V082.0V071.0V068.0V076.0V089.0V085.0V071.0V084.0V00100V00100V00100V00100V
2804700287890213050100909V00909V00909V00909V00909V00910V00910V00911V00912V00912V00912V00912V00912V00912V00912V00912V00912V00912V00913V00912V00913V00913V00913V00913V
2804700288890213050104.00V04.00V04.00V04.00V04.00V010.0V053.0V00149V00308V00406V00410V00290V00556V00392V00161V062.0V00146V00119V075.0V05.00V04.00V04.00V04.00V04.00V
2804700289890213050100.00V00.00V00.20V00.40V00.40V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.80V00.00V00.00V05.60V02.60V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2804700242020213050106.10V06.10V06.20V06.20V06.20V06.20V06.20V06.10V06.00V06.10V06.20V06.20V06.20V06.10V06.10V06.20V06.20V06.20V06.30V06.60V07.10V07.30V07.40V07.50V
2804700244020213050100.20V00.10V00.20V00.10V00.20V00.20V00.20V00.20V00.10V00.20V00.20V00.20V00.20V00.10V00.20V00.20V00.20V00.20V00.20V00.50V00.70V00.80V00.80V00.70V
2801400207080213050103.00V03.00V04.00V04.00V03.00V05.00V06.00V08.00V07.00V05.00V05.00V05.00V04.00V04.00V04.00V04.00V04.00V04.00V04.00V03.00V04.00V04.00V04.00V03.00V
28014002080802130501016.0V09.00V09.00V09.00V014.0V037.0V026.0V019.0V016.0V012.0V010.0V011.0V07.00V04.00V05.00V02.00V02.00V03.00V07.00V013.0V023.0V025.0V020.0V017.0V
2801400206480213050100.60V00.60V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.60V00.60V00.60V
28014002104902130501011.0V015.0V011.0V010.0V014.0V014.0V014.0V011.0V010.0V014.0V018.0V015.0V017.0V010.0V09.00V010.0V010.0V010.0V011.0V09.00V09.00V010.0V012.0V011.0V
28014002140602130501047.0V059.0V057.0V053.0V044.0V024.0V039.0V043.0V056.0V072.0V074.0V081.0V088.0V096.0V00101V00107V00110V00107V094.0V083.0V055.0V035.0V033.0V032.0V
2801400230590213050100.80V00.80V00.60V00.80V00.60V00.50V00.70V00.90V01.10V01.10V01.20V00.90V00.70V00.50V00.50V00.40V00.40V00.40V00.50V00.50V00.80V01.10V01.00V00.90V
2801400220590213050107.90V08.10V08.70V09.00V07.40V07.30V05.60V010.2V011.6V09.50V09.00V07.70V06.80V04.30V02.80V04.70V02.60V03.30V03.30V05.60V010.0V012.7V014.6V012.0V
2801400231590213050101.90V01.60V03.20V05.30V03.30V03.90V02.50V07.70V013.5V011.0V09.00V06.00V03.70V01.40V01.30V00.70V01.00V01.20V014.1V014.0V07.30V07.70V05.70V05.70V
2801400282890213050100206V00218V00203V00204V00209V00207V00204V00243V00348V00298V020.0V00179V00180V00173V00249V00145V00288V00276V00268V00232V00232V00228V00211V00205V
2801400281890213050102.30V02.00V03.00V02.00V01.40V00.80V00.10V00.90V00.50V01.50V02.00V01.30V03.30V04.40V01.60V01.80V02.70V01.50V03.50V00.90V00.80V01.20V01.00V01.30V
2801400283890213050107.00V07.40V07.30V07.30V07.20V07.30V08.10V09.80V010.6V010.6V011.4V011.7V010.5V011.2V013.1V014.9V014.9V014.2V012.6V011.0V09.80V07.70V07.10V06.40V
28014002868902130501087.0V089.0V092.0V094.0V094.0V096.0V094.0V085.0V075.0V070.0V068.0V063.0V071.0V069.0V059.0V049.0V048.0V050.0V061.0V067.0V078.0V089.0V091.0V093.0V
2801400287890213050100945V00945V00945V00945V00945V00946V00946V00947V00947V00948V00948V00948V00948V00948V00947V00947V00947V00947V00947V00948V00948V00948V00949V00949V
2801400288890213050104.00V04.00V04.00V04.00V04.00V023.0V083.0V00272V00264V00209V00268V00267V00210V00425V00660V00659V00426V00137V044.0V06.00V04.00V04.00V04.00V04.00V
2801400289890213050100.00V00.00V00.00V00.00V00.00V00.00V00.20V00.00V00.00V00.00V00.00V00.00V01.20V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2818000107080213050101.00V01.00V01.00V01.00V02.00V02.00V05.00V02.00V02.00V02.00V01.00V02.00V02.00V02.00V01.00V01.00V01.00V01.00V02.00V02.00V02.00V010.0V02.00V02.00V
28180001080802130501017.0V09.00V08.00V010.0V016.0V021.0V024.0V012.0V09.00V013.0V010.0V012.0V011.0V011.0V07.00V06.00V08.00V07.00V015.0V021.0V027.0V059.0V023.0V028.0V
28180001104902130501016.0V011.0V015.0V018.0V016.0V015.0V015.0V011.0V015.0V013.0V012.0V014.0V011.0V09.00V019.0V010.0V09.00V014.0V011.0V012.0V020.0V020.0V031.0V020.0V
28180001094902130501012.0V013.0V017.0V015.0V011.0V09.00V07.00V04.00V017.0V011.0V09.00V07.00V08.00V08.00V08.00V08.00V010.0V011.0V08.00V06.00V09.00V013.0V021.0V011.0V
28180001140602130501041.0V045.0V048.0V046.0V036.0V030.0V022.0V041.0V060.0V061.0V066.0V069.0V075.0V074.0V078.0V085.0V083.0V085.0V080.0V067.0V053.0V018.0V049.0V036.0V
2818000182890213050100255V00250V00250V00238V00244V00240V00230V00218V00222V00214V00179V00180V00103V00164V00202V00230V00275V00242V00195V00149V053.0V00174V065.0V00111V
2818000181890213050103.60V03.30V03.60V03.20V03.10V02.90V03.50V02.80V02.10V02.00V01.50V01.90V01.80V01.60V01.80V01.40V01.10V00.90V00.80V01.30V01.10V01.10V01.20V01.10V
28180001838902130501012.3V011.9V011.7V011.7V011.5V011.4V011.9V013.2V011.2V09.70V09.70V09.60V09.20V010.3V015.1V012.2V012.2V014.1V011.7V010.6V09.90V09.40V09.20V08.70V
28180001868902130501098.0V099.0V00100V00100V00100V00100V00100V084.0V072.0V075.0V072.0V078.0V078.0V083.0V060.0V059.0V059.0V052.0V060.0V075.0V081.0V086.0V086.0V088.0V
2818000187890213050100930V00930V00930V00930V00930V00931V00931V00931V00929V00930V00930V00929V00930V00930V00930V00928V00928V00928V00929V00930V00931V00931V00931V00931V
28180001888902130501030.0V029.0V028.0V028.0V028.0V051.0V00178V00432V00335V00162V00251V00457V00246V00350V00755V00345V00301V00271V059.0V09.00V010.0V011.0V011.0V011.0V
2818000189890213050100.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.40V00.40V00.40V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2813300207080213050101.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V02.00V05.00V02.00V02.00V
2813300208080213050102.00V02.00V02.00V03.00V03.00V03.00V03.00V02.00V04.00V04.00V06.00V03.00V04.00V03.00V04.00V03.00V04.00V04.00V09.00V08.00V013.0V024.0V012.0V011.0V
2813300210490213050108.00V05.00V04.00V04.00V05.00V04.00V04.00V04.00V05.00V06.00V06.00V06.00V07.00V07.00V06.00V05.00V05.00V06.00V08.00V09.00V010.0V013.0V012.0V010.0V
28133002140602130501057.0V053.0V050.0V046.0V042.0V034.0V046.0V060.0V064.0V073.0V079.0V078.0V077.0V076.0V080.0V076.0V079.0V076.0V059.0V051.0V045.0V021.0V040.0V037.0V
2813300282890213050100307V00314V00218V00283V00126V058.0V00263V085.0V00247V00190V00192V00221V00135V00127V00148V00132V00161V00244V00244V00285V00289V00183V00203V00148V
2813300281890213050102.80V02.00V01.00V00.80V01.00V00.70V00.90V00.80V00.90V01.60V02.00V01.60V01.80V02.10V02.60V02.40V02.40V02.20V01.70V01.40V01.10V00.90V01.50V01.50V
2813300283890213050106.70V06.30V06.30V06.10V06.00V06.00V06.30V06.80V08.00V09.10V09.40V011.2V011.7V011.9V011.7V012.9V012.6V012.1V010.5V010.0V09.60V08.30V07.90V07.20V
28133002868902130501096.0V00100V00100V00100V00100V00100V00100V00100V094.0V080.0V076.0V065.0V066.0V067.0V067.0V062.0V058.0V067.0V082.0V086.0V085.0V098.0V085.0V092.0V
2813300287890213050100934V00934V00934V00934V00934V00935V00935V00936V00936V00937V00937V00937V00936V00936V00936V00936V00936V00936V00937V00937V00938V00938V00938V00938V
28133002888902130501011.0V011.0V011.0V011.0V011.0V017.0V056.0V00124V00263V00476V00331V00498V00295V00273V00409V00458V00178V00130V029.0V011.0V011.0V011.0V011.0V011.0V
2813300289890213050100.50V00.00V04.20V00.00V00.00V00.00V00.00V04.70V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2812300207080213050102.00V01.00V01.00V03.00V03.00V07.00V016.0V019.0V012.0V010.0V06.00V08.00V07.00V02.00V02.00V01.00V02.00V03.00V02.00V03.00V016.0V027.0V015.0V020.0V
28123002080802130501011.0V05.00V02.00V015.0V031.0V038.0V034.0V031.0V020.0V019.0V016.0V010.0V09.00V01.00V01.00V01.00V01.00V08.00V08.00V012.0V065.0V072.0V060.0V058.0V
28123002104902130501011.0V011.0V011.0V011.0V014.0V09.00V011.0V014.0V019.0V024.0V020.0V017.0V019.0V011.0V09.00V08.00V08.00V08.00V010.0V011.0V010.0V014.0V019.0V015.0V
28123002140602130501040.0V041.0V041.0V025.0V014.0V011.0V017.0V022.0V033.0V041.0V045.0V052.0V058.0V070.0V073.0V080.0V077.0V066.0V062.0V055.0V017.0V09.00V011.0V05.00V
2812300282890213050100176V00184V00193V00234V063.0V00185V00231V042.0V063.0V00187V00196V00121V00235V00181V00152V00196V00227V00314V00253V00260V049.0V032.0V00228V091.0V
2812300281890213050101.80V01.90V01.20V00.30V00.30V00.10V01.00V01.20V01.10V01.10V00.80V01.30V01.50V02.50V01.70V02.60V02.10V01.80V02.30V00.90V00.40V00.70V00.30V00.50V
2812300283890213050107.80V07.70V07.60V07.70V07.50V07.70V08.30V09.30V010.4V011.1V011.5V012.5V013.3V011.4V014.4V014.7V015.5V014.9V013.7V011.5V010.9V010.3V09.40V08.50V
28123002868902130501090.0V090.0V096.0V098.0V00100V00100V099.0V091.0V083.0V076.0V074.0V068.0V067.0V075.0V063.0V054.0V051.0V058.0V065.0V076.0V082.0V084.0V089.0V093.0V
2812300287890213050100943V00943V00943V00943V00944V00944V00945V00945V00945V00946V00946V00946V00946V00946V00946V00945V00945V00945V00946V00946V00947V00947V00947V00947V
2812300288890213050104.00V04.00V04.00V04.00V04.00V022.0V00105V00193V00257V00266V00195V00323V00490V00219V00802V00565V00494V00213V092.0V05.00V04.00V04.00V04.00V04.00V
2812300289890213050100.00V00.00V00.00V00.00V00.00V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2806700107080213050102.00V02.00V02.00V02.00V02.00V02.00V03.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V03.00V02.00V02.00V02.00V
2806700108080213050105.00V04.00V03.00V03.00V03.00V05.00V04.00V04.00V05.00V04.00V06.00V05.00V04.00V03.00V05.00V04.00V04.00V06.00V06.00V010.0V012.0V012.0V07.00V05.00V
2806700110490213050109.00V08.00V08.00V09.00V012.0V06.00V06.00V05.00V012.0V015.0V012.0V011.0V07.00V011.0V010.0V08.00V07.00V012.0V09.00V013.0V09.00V06.00V09.00V06.00V
28067001140602130501085.0V083.0V074.0V067.0V053.0V042.0V056.0V082.0V094.0V091.0V087.0V090.0V094.0V098.0V096.0V00105V00101V091.0V085.0V057.0V043.0V037.0V039.0V034.0V
2806700182890213050100274V00268V00207V00156V00164V00155V00169V00130V00107V00122V00123V00144V00264V00210V00198V00209V00220V00283V00233V00266V00136V00284V00105V00166V
2806700181890213050101.00V00.90V00.70V00.50V00.40V00.40V00.80V00.80V01.30V02.20V02.50V01.90V02.30V02.90V02.80V02.00V01.80V01.60V01.30V01.20V00.80V01.00V00.80V00.70V
2806700183890213050105.90V05.90V05.80V05.70V05.30V05.20V05.70V07.60V09.00V09.10V08.40V08.70V010.9V011.9V010.2V013.5V011.4V010.2V010.7V07.80V06.10V05.40V04.50V03.50V
28067001868902130501095.0V094.0V097.0V099.0V00100V00100V00100V085.0V073.0V073.0V078.0V078.0V069.0V064.0V075.0V054.0V061.0V077.0V073.0V087.0V092.0V091.0V093.0V097.0V
2806700187890213050100946V00946V00946V00946V00947V00947V00948V00948V00948V00948V00949V00949V00949V00948V00948V00948V00948V00949V00949V00949V00951V00951V00951V00952V
2806700188890213050104.00V04.00V04.00V04.00V04.00V017.0V081.0V00193V00293V00371V00216V00165V00818V00607V00404V00715V099.0V097.0V090.0V05.00V04.00V04.00V04.00V04.00V
2806700189890213050101.60V00.40V00.60V00.00V00.00V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.20V00.00V00.00V00.40V00.00V00.00V00.00V00.00V00.00V00.00V
2800900107080213050101.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V02.00V03.00V03.00V02.00V01.00V01.00V01.00V02.00V01.00V01.00V02.00V01.00V01.00V
2800900108080213050108.00V07.00V07.00V08.00V07.00V06.00V06.00V06.00V04.00V05.00V06.00V07.00V09.00V014.0V06.00V04.00V010.0V012.0V07.00V010.0V08.00V013.0V08.00V05.00V
2800900106480213050100.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.40V00.40V00.30V00.40V00.40V00.40V00.40V00.40V
28009001104902130501010.0V010.0V08.00V06.00V011.0V014.0V012.0V013.0V012.0V011.0V011.0V013.0V014.0V015.0V016.0V015.0V014.0V010.0V011.0V014.0V017.0V014.0V013.0V012.0V
28009001094902130501013.0V011.0V08.00V07.00V07.00V08.00V010.0V012.0V08.00V06.00V08.00V010.0V06.00V06.00V07.00V07.00V06.00V05.00V08.00V08.00V07.00V06.00V06.00V011.0V
28009001140602130501071.0V065.0V059.0V052.0V050.0V058.0V055.0V060.0V073.0V075.0V077.0V083.0V085.0V080.0V091.0V00100V090.0V084.0V082.0V073.0V079.0V070.0V063.0V068.0V
2800900130590213050100.60V00.60V00.50V00.60V00.60V00.50V00.50V00.60V00.70V00.50V00.60V00.60V00.50V00.60V00.60V00.50V00.60V00.80V00.80V01.00V00.70V00.80V01.10V01.00V
2800900120590213050101.10V00.80V00.60V00.80V00.80V00.80V00.90V01.40V01.50V00.80V00.80V00.60V00.50V00.70V00.70V00.20V00.40V00.70V00.60V00.50V00.30V00.60V00.80V00.40V
2800900131590213050100.40V00.40V00.30V00.30V00.30V00.20V00.20V00.30V00.40V00.20V00.30V00.30V00.20V00.20V00.30V00.10V00.50V00.70V00.30V00.20V00.10V00.20V00.30V00.10V
2800900182890213050100269V00244V00242V00177V00140V00202V00261V00179V00182V00224V00228V00187V017.0V00266V00316V00256V075.0V00101V00152V00177V00196V00170V00162V00175V
2800900181890213050102.30V02.00V01.40V00.70V02.10V02.30V01.00V01.40V01.30V01.50V01.90V02.20V02.10V02.90V05.30V03.00V02.50V01.90V03.00V02.50V02.50V02.30V03.00V03.00V
2800900183890213050107.60V07.30V07.20V07.40V06.90V07.00V09.60V09.20V09.80V010.2V011.1V012.6V013.4V012.9V012.5V014.1V013.5V013.0V012.4V010.7V010.5V09.70V08.50V08.20V
28009001868902130501091.0V093.0V095.0V097.0V00100V099.0V086.0V087.0V080.0V077.0V071.0V063.0V057.0V063.0V069.0V057.0V060.0V063.0V071.0V077.0V071.0V075.0V082.0V082.0V
2800900187890213050100930V00930V00931V00931V00931V00931V00932V00932V00933V00933V00933V00933V00933V00933V00933V00933V00933V00933V00933V00934V00934V00934V00934V00934V
