28047002Collado Villalba (nº 14)                            401802N040048W-99918
07Monóxido de nitrógeno      µg/m³     08Quimiluminiscencia         000312480000
08Dióxido de nitrógeno       µg/m³     08Quimiluminiscencia         000319130000
06Monóxido de carbono        mg/m³     48Absorción infrarroja       000365.000.0
10Particulas en suspensión   µg/m³     49Absorción beta             000312500000
09Particulas<2.5             µg/m³     49Absorción beta             000312500000
14Ozono                      µg/m³     06Absorción ultravioleta     000319970000
30Benceno                    µg/m³     59Cromatografía de gases     0003100000.0
20Tolueno                    µg/m³     59Cromatografía de gases     0003100000.0
31Xileno                     µg/m³     59Cromatografía de gases     0003100000.0
82Direccion del viento       Grd       89                           000303600000
81Velocidad del viento       m/s       89                           000350.000.0
83Temperatura media          ºC        89                           000360.0-40.
86Humedad relativa           %         89                           000301000000
87Presion Barometrica        Mb        89                           000310880820
88Radiacion solar            W/m²      89                           000325000000
89Precipitacion              l/m²      89                           000350.000.0
42Carburos totales           mg/m³     02Ionización llama           0003266200.0
44Hidrocarburos no metánicos mg/m³     02Ionización llama           0003266200.0
28014002Arganda del Rey (nº 15)                             401835N032731W-99915
07Monóxido de nitrógeno      µg/m³     08Quimiluminiscencia         000312480000
08Dióxido de nitrógeno       µg/m³     08Quimiluminiscencia         000319130000
06Monóxido de carbono        mg/m³     48Absorción infrarroja       000365.000.0
10Particulas en suspensión   µg/m³     49Absorción beta             000312500000
14Ozono                      µg/m³     06Absorción ultravioleta     000319970000
30Benceno                    µg/m³     59Cromatografía de gases     0003100000.0
20Tolueno                    µg/m³     59Cromatografía de gases     0003100000.0
31Xileno                     µg/m³     59Cromatografía de gases     0003100000.0
82Direccion del viento       Grd       89                           000303600000
81Velocidad del viento       m/s       89                           000350.000.0
83Temperatura media          ºC        89                           000360.0-40.
86Humedad relativa           %         89                           000301000000
87Presion Barometrica        Mb        89                           000310880820
88Radiacion solar            W/m²      89                           000325000000
89Precipitacion              l/m²      89                           000350.000.0
28180001Villarejo de Salvanes (nº 16)                       401001N031636W-99912
07Monóxido de nitrógeno      µg/m³     08Quimiluminiscencia         000312480000
08Dióxido de nitrógeno       µg/m³     08Quimiluminiscencia         000319130000
10Particulas en suspensión   µg/m³     49Absorción beta             000312500000
09Particulas<2.5             µg/m³     49Absorción beta             000312500000
14Ozono                      µg/m³     06Absorción ultravioleta     000319970000
82Direccion del viento       Grd       89                           000303600000
81Velocidad del viento       m/s       89                           000350.000.0
83Temperatura media          ºC        89                           000360.0-40.
86Humedad relativa           %         89                           000301000000
87Presion Barometrica        Mb        89                           000310880820
88Radiacion solar            W/m²      89                           000325000000
89Precipitacion              l/m²      89                           000350.000.0
28133002San Martin de Valdeiglesias (nº 17)                               -99911
07Monóxido de nitrógeno      µg/m³     08Quimiluminiscencia         000312480000
08Dióxido de nitrógeno       µg/m³     08Quimiluminiscencia         000319130000
10Particulas en suspensión   µg/m³     49Absorción beta             000312500000
14Ozono                      µg/m³     06Absorción ultravioleta     000319970000
82Direccion del viento       Grd       89                           000303600000
81Velocidad del viento       m/s       89                           000350.000.0
83Temperatura media          ºC        89                           000360.0-40.
86Humedad relativa           %         89                           000301000000
87Presion Barometrica        Mb        89                           000310880820
88Radiacion solar            W/m²      89                           000325000000
89Precipitacion              l/m²      89                           000350.000.0
28123002Rivas Vaciamadrid (nº 18)                                         -99911
07Monóxido de nitrógeno      µg/m³     08Quimiluminiscencia         000312480000
08Dióxido de nitrógeno       µg/m³     08Quimiluminiscencia         000319130000
10Particulas en suspensión   µg/m³     49Absorción beta             000312500000
14Ozono                      µg/m³     06Absorción ultravioleta     000319970000
82Direccion del viento       Grd       89                           000303600000
81Velocidad del viento       m/s       89                           000350.000.0
83Temperatura media          ºC        89                           000360.0-40.
86Humedad relativa           %         89                           000301000000
87Presion Barometrica        Mb        89                           000310880820
88Radiacion solar            W/m²      89                           000325000000
89Precipitacion              l/m²      89                           000350.000.0
28161001Valdemoro (nº 21)                                                 -99915
07Monóxido de nitrógeno      µg/m³     08Quimiluminiscencia         000312480000
08Dióxido de nitrógeno       µg/m³     08Quimiluminiscencia         000319130000
10Particulas en suspensión   µg/m³     49Absorción beta             000312500000
09Particulas<2.5             µg/m³     49Absorción beta             000312500000
14Ozono                      µg/m³     06Absorción ultravioleta     000319970000
30Benceno                    µg/m³     59Cromatografía de gases     0003100000.0
20Tolueno                    µg/m³     59Cromatografía de gases     0003100000.0
31Xileno                     µg/m³     59Cromatografía de gases     0003100000.0
82Direccion del viento       Grd       89                           000303600000
81Velocidad del viento       m/s       89                           000350.000.0
83Temperatura media          ºC        89                           000360.0-40.
86Humedad relativa           %         89                           000301000000
87Presion Barometrica        Mb        89                           000310880820
88Radiacion solar            W/m²      89                           000325000000
89Precipitacion              l/m²      89                           000350.000.0
28016001El Atazar (nº 22)                                                 -99915
07Monóxido de nitrógeno      µg/m³     08Quimiluminiscencia         000312480000
08Dióxido de nitrógeno       µg/m³     08Quimiluminiscencia         000319130000
06Monóxido de carbono        %         48Absorción infrarroja       000365.000.0
10Particulas en suspensión   µg/m³     49Absorción beta             000312500000
09Particulas<2.5             µg/m³     49Absorción beta             000312500000
14Ozono                      µg/m³     06Absorción ultravioleta     000319970000
82Direccion del viento       Grd       89                           000303600000
81Velocidad del viento       m/s       89                           000350.000.0
83Temperatura media          ºC        89                           000360.0-40.
86Humedad relativa           %         89                           000301000000
87Presion Barometrica        Mb        89                           000310880820
88Radiacion solar            W/m²      89                           000325000000
89Precipitacion              l/m²      89                           000350.000.0
42Carburos totales           mg/m³     02Ionización llama           0003266200.0
44Hidrocarburos no metánicos mg/m³     02Ionización llama           0003266200.0
28171001Villa del Prado (nº 23)                             401507N031602W-99913
07Monóxido de nitrógeno      µg/m³     08Quimiluminiscencia         000312480000
08Dióxido de nitrógeno       µg/m³     08Quimiluminiscencia         000319130000
06Monóxido de carbono        mg/m³     48Absorción infrarroja       000365.000.0
10Particulas en suspensión   µg/m³     49Absorción beta             000312500000
09Particulas<2.5             µg/m³     49Absorción beta             000312500000
14Ozono                      µg/m³     06Absorción ultravioleta     000319970000
82Direccion del viento       Grd       89                           000303600000
81Velocidad del viento       m/s       89                           000350.000.0
83Temperatura media          ºC        89                           000360.0-40.
86Humedad relativa           %         89                           000301000000
87Presion Barometrica        Mb        89                           000310880820
88Radiacion solar            W/m²      89                           000325000000
89Precipitacion              l/m²      89                           000350.000.0
28102001Orusco (nº 24)                                                        12
07Monóxido de nitrógeno      µg/m³     08Quimiluminiscencia         000312480000
08Dióxido de nitrógeno       µg/m³     08Quimiluminiscencia         000319130000
06Monóxido de carbono        %         48Absorción infrarroja       000365.000.0
10Particulas en suspensión   µg/m³     49Absorción beta             000312500000
14Ozono                      µg/m³     06Absorción ultravioleta     000319970000
82Direccion del viento       Grd       89                           000303600000
81Velocidad del viento       m/s       89                           000350.000.0
83Temperatura media          ºC        89                           000360.0-40.
86Humedad relativa           %         89                           000301000000
87Presion Barometrica        Mb        89                           000310880820
88Radiacion solar            W/m²      89                           000325000000
89Precipitacion              l/m²      89                           000350.000.0
28027001Buitrago del Lozoya (nº 26)                         405848'033715'102401
14Ozono                      µg/m³     06Absorción ultravioleta     000319970000
2806501201380206100100002V00003V00003V00003V00003V00003V00003V00003V00003V00003V00003V00003V00003V00003V00003V00003V00003V00003V00005V00007V00010V00008V00010V00013V
2806501207080206100100001V00002V00002V00001V00002V00003V00013V00008V00008V00004V00004V00006V00004V00003V00004V00004V00004V00005V00048V00077V00146V00093V00176V00245V
2806501208080206100100008V00007V00007V00004V00008V00013V00027V00018V00016V00011V00010V00013V00010V00009V00013V00014V00019V00032V00083V00102V00123V00105V00121V00129V
28065012064802061001000.4V000.3V000.4V000.4V000.4V000.4V000.5V000.5V000.5V000.4V000.4V000.4V000.4V000.4V000.4V000.4V000.4V000.5V000.8V001.0V001.2V001.0V001.4V001.5V
2806501210490206100100016V00013V00010V00017V00018V00011V00016V00018V00025V00017V00017V00021V00011V00012V00011V00009V00010V00016V00020V00043V00041V00055V00039V00055V
2806501214060206100100039V00040V00041V00045V00037V00032V00020V00031V00037V00054V00058V00060V00062V00065V00063V00062V00059V00046V00012V00005V00004V00003V00003V00003V
2806501282890206100100225V00249V00248V00225V00225V00225V00204V00203V00224V00270V00224V00204V00225V00225V00225V00248V00225V00294V00294V00297V00273V00294V00267V00005V
28065012818902061001003.6V003.3V003.2V003.3V003.1V002.5V002.4V003.0V003.5V003.4V004.7V004.0V003.6V003.8V003.6V003.4V002.8V002.3V001.6V001.8V001.3V001.5V001.0V000.9V
28065012838902061001018.7V018.5V018.4V018.5V018.0V018.0V017.5V019.1V020.6V021.9V023.1V024.1V025.5V025.8V026.4V026.9V026.3V025.6V024.4V023.7V023.1V022.3V021.4V020.5V
2806501286890206100100087V00089V00089V00090V00091V00091V00092V00087V00080V00068V00061V00054V00049V00046V00043V00037V00038V00041V00044V00046V00047V00050V00053V00056V
2806501287890206100100926V00926V00926V00926V00926V00927V00927V00928V00928V00928V00928V00928V00928V00927V00926V00926V00926V00926V00926V00926V00926V00926V00927V00926V
2806501288890206100100004V00004V00004V00004V00004V00004V00007V00136V00280V00407V00529V00518V00533V00358V00320V00284V00093V00027V00004V00004V00004V00004V00004V00004V
28065012898902061001000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V
28065012305902061001000.6V000.6V000.6V000.6V000.6V000.6V000.6V001.0V000.6V000.6V000.6V000.6V000.7V000.6V000.6V000.6V000.6V000.6V000.8V001.2V001.8V001.5V001.3V002.3V
28065012205902061001000.7V000.7V000.7V000.7V000.7V000.7V000.8V001.3V001.3V001.1V001.0V000.7V000.8V000.7V000.7V000.7V000.7V000.7V001.3V002.3V004.1V003.8V003.2V006.2V
28065012315902061001000.7V000.8V000.7V000.8V000.7V000.6V000.6V000.6V000.6V000.6V000.7V000.7V000.6V000.6V000.6V000.6V000.6V000.6V000.7V001.2V001.8V001.8V001.5V003.5V
2807400701380206100100003V00003V00002V00002V00003V00002V00003V00003V00002V00002V00003V00003V00003V00003V00002V00003V00003V00003V00004V00007V00009V00009V00010V00009V
2807400707080206100100003V00002V00001V00001V00002V00003V00005V00004V00004V00003V00003V00004V00003V00003V00003V00004V00004V00005V00042V00080V00144V00134V00140V00152V
2807400708080206100100003V00003V00002V00001V00005V00008V00012V00007V00003V00002V00002V00003V00002V00003V00003V00007V00013V00021V00058V00074V00093V00086V00083V00085V
28074007064802061001000.5V000.4V000.4V000.4V000.5V000.4V000.5V000.5V000.5V000.4V000.4V000.4V000.4V000.4V000.4V000.4V000.4V000.5V000.8V001.1V001.6V001.4V001.2V001.3V
2807400710490206100100006V00015V00015V00005V00009V00018V00018V00019V00032V00013V00028V00016V00014V00007V00009V00019V00013V00013V00021V00032V00052V00061V00057V00059V
2807400714060206100100043V00040V00042V00044V00038V00033V00026V00034V00047V00057V00061V00062V00066V00065V00066V00065V00057V00046V00011V00004V00004V00004V00004V00004V
2807400782890206100100201V00182V00182V00183V00181V00202V00181V00180V00181V00202V00181V00181V00182V00182V00202V00203V00181V00202V00271V00179V00183V00317V00185V00200V
28074007818902061001003.5V002.9V003.0V002.9V002.5V001.7V001.7V002.0V002.8V003.5V003.7V002.9V003.4V002.7V002.4V002.7V002.8V001.6V000.6V000.6V000.7V000.5V000.9V000.7V
28074007838902061001019.0V018.9V018.7V018.5V018.4V018.4V018.1V019.1V020.6V021.6V022.7V024.1V024.8V025.2V025.6V026.0V025.6V025.1V023.5V022.2V021.4V020.8V020.0V018.9V
2807400786890206100100087V00090V00091V00093V00093V00091V00094V00088V00074V00066V00059V00049V00046V00042V00038V00033V00033V00037V00043V00047V00051V00054V00056V00060V
2807400787890206100100924V00924V00924V00924V00925V00925V00925V00926V00926V00926V00926V00926V00926V00925V00924V00924V00924V00924V00924V00925V00925V00925V00925V00925V
2807400788890206100100004V00004V00004V00004V00004V00004V00006V00156V00285V00461V00595V00530V00559V00419V00305V00320V00083V00016V00004V00004V00004V00004V00004V00004V
28074007898902061001000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V
2800500201380206100100001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00002V00001V00002V00004V00009V
2800500207080206100100003V00003V00003V00003V00004V00003V00004V00004V00005V00005V00006V00006V00005V00005V00005V00008V00006V00006V00026V00074V00039V00083V00097V00045V
2800500208080206100100003V00003V00003V00003V00003V00004V00005V00004V00005V00006V00008V00008V00005V00006V00006V00012V00009V00018V00055V00063V00053V00058V00057V00044V
28005002064802061001000.4V000.2V000.4V000.3V000.4V000.9V000.4V000.4V000.6V000.8V000.5V000.5V000.5V000.5V000.3V000.4V000.3V000.4V000.9V001.4V001.0V001.4V001.1V000.8V
2800500210490206100100017V00014V00012V00016V00010V00016V00016V00023V00016V00023V00016V00018V00020V00011V00019V00017V00019V00013V00023V00045V00076V00040V00058V00053V
2800500214060206100100045V00041V00040V00041V00043V00038V00039V00041V00044V00051V00056V00062V00072V00075V00076V00067V00067V00048V00002V00001V00001V00001V00001V00001V
2800500282890206100100224V00226V00225V00225V00225V00224V00224V00225V00271V00270V00270V00271V00272V00272V00271V00272V00272V00271V00202V00162V00156V00160V00135V00114V
28005002818902061001004.7V003.6V003.7V003.6V002.9V002.6V002.8V003.0V003.3V004.3V003.8V003.8V004.3V003.9V003.7V003.4V003.3V002.6V001.0V001.0V001.1V001.0V000.9V001.6V
28005002838902061001017.3V017.0V016.5V016.2V016.1V015.8V015.8V016.4V017.8V018.6V019.8V021.3V022.5V023.1V023.6V023.7V024.0V022.9V021.9V020.2V019.2V018.1V017.3V016.4V
2800500286890206100100081V00086V00091V00093V00094V00097V00098V00093V00081V00072V00061V00052V00043V00039V00035V00035V00033V00035V00036V00044V00045V00049V00052V00053V
2800500287890206100100939V00939V00939V00939V00940V00940V00941V00941V00941V00942V00942V00942V00941V00940V00940V00940V00939V00939V00940V00940V00940V00940V00940V00940V
2800500288890206100100004V00004V00004V00004V00004V00004V00005V00075V00292V00240V00209V00462V00552V00384V00353V00208V00133V00005V00004V00004V00004V00004V00004V00004V
28005002898902061001000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V
2800500214080206100100042V00037V00036V00037V00039V00034V00034V00037V00040V00048V00053V00060V00072V00076V00077V00066V00067V00046V00001V00001V00001V00001V00001V00001V
2800600401380206100100001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V00001V
2800600407080206100100001V00001V00001V00001V00001V00001V00001V00002V00002V00002V00002V00001V00001V00001V00001V00001V00001V00001V00003V00010V00042V00061V00031V00035V
2800600408080206100100009V00014V00004V00001V00001V00003V00011V00007V00004V00007V00015V00014V00013V00008V00008V00009V00015V00010V00037V00065V00076V00072V00060V00059V
28006004064802061001000.6V000.7V000.8V000.8V000.7V000.7V001.3V001.2V001.1V001.1V001.1V001.2V001.2V001.3V001.3V001.3V001.3V001.2V001.0V000.9V001.1V001.2V001.1V001.1V
2800600410490206100100001V00004V00004V00003V00004V00004V00002V00003V00005V00005V00006V00007V00007V00006V00007V00008V00005V00004V00005V00007V00010V00022V00025V00022V
2800600414060206100100042V00037V00041V00044V00045V00042V00029V00040V00049V00054V00049V00055V00060V00066V00073V00067V00061V00065V00035V00010V00005V00006V00005V00005V
2800600482890206100100224V00205V00225V00226V00223V00270V00270V00225V00225V00206V00203V00203V00203V00203V00224V00204V00203V00226V00270V00270V00318V00005V00137V00180V
28006004818902061001003.9V004.3V003.1V002.6V002.9V002.0V002.0V003.4V002.9V004.1V004.7V004.9V004.6V004.0V003.5V004.2V004.1V003.5V001.3V001.1V001.4V001.9V001.8V000.6V
28006004838902061001017.2V016.6V016.0V015.9V015.7V015.6V015.0V016.7V018.0V019.5V021.0V022.2V023.2V024.1V024.5V024.9V024.3V023.7V022.1V021.0V020.5V019.1V018.1V017.0V
2800600486890206100100098V00100V00100V00100V00100V00100V00100V00100V00088V00073V00066V00060V00056V00049V00045V00038V00033V00033V00037V00041V00044V00051V00055V00059V
2800600487890206100100939V00939V00939V00940V00940V00940V00941V00941V00941V00942V00942V00942V00941V00941V00940V00940V00940V00940V00940V00940V00941V00941V00941V00941V
2800600488890206100100004V00004V00004V00004V00004V00004V00034V00222V00345V00554V00676V00688V00614V00512V00449V00412V00165V00068V00004V00004V00004V00004V00004V00004V
28006004898902061001000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V
28006004305902061001000.5V000.5V000.5V000.5V000.4V000.5V000.5V000.5V000.5V000.5V000.5V000.5V000.5V000.5V000.5V000.5V000.5V000.5V000.5V000.6V000.7V000.9V000.8V000.7V
28006004205902061001001.8V001.4V001.6V001.5V001.1V001.2V001.6V001.6V001.5V002.1V001.0V001.2V001.1V001.0V000.9V001.1V001.2V001.3V001.9V002.8V010.0V015.1V016.6V019.0V
28006004315902061001001.0V000.9V000.9V000.9V000.9V001.0V000.9V001.0V000.9V001.2V001.0V000.9V000.9V000.9V000.9V000.9V000.9V000.9V000.9V001.0V004.4V006.9V007.3V006.9V
28006004420202061001006.4V006.4V006.4V006.4V006.4V006.4V006.5V006.5V006.6V006.5V006.5V006.5V006.5V006.5V006.5V006.5V006.5V006.5V006.6V006.8V007.4V007.9V008.0V008.1V
28006004440202061001000.2V000.2V000.2V000.2V000.2V000.2V000.2V000.2V000.3V000.3V000.2V000.3V000.3V000.2V000.2V000.2V000.3V000.2V000.4V000.5V001.0V001.4V001.2V001.3V
