% nSim ->    2688
%      nExp        nIn        hLS      trFcn         lr        trC
       867         40         24          1       0.20       5000
       868         40         24          1       0.20       1000
       869         40         24          1       0.10       1000
       870         40         24          1       0.10       2000
       871         40         24          1       0.10       5000
       872         40         24          1       0.10       1000
       873         40         24          1       0.05       1000
       874         40         24          1       0.05       2000
       875         40         24          1       0.05       5000
       876         40         24          1       0.05       1000
       877         40         24          1       0.01       1000
       878         40         24          1       0.01       2000
       879         40         24          1       0.01       5000
       880         40         24          1       0.01       1000
       881         40         24          2       0.20       1000
       882         40         24          2       0.20       2000
       883         40         24          2       0.20       5000
       884         40         24          2       0.20       1000
       885         40         24          2       0.10       1000
       886         40         24          2       0.10       2000
       887         40         24          2       0.10       5000
       888         40         24          2       0.10       1000
       889         40         24          2       0.05       1000
       890         40         24          2       0.05       2000
       891         40         24          2       0.05       5000
       892         40         24          2       0.05       1000
       893         40         24          2       0.01       1000
       894         40         24          2       0.01       2000
       895         40         24          2       0.01       5000
       896         40         24          2       0.01       1000
       897         40         24          3       0.20       1000
       898         40         24          3       0.20       2000
       899         40         24          3       0.20       5000
       900         40         24          3       0.20       1000
       901         40         24          3       0.10       1000
       902         40         24          3       0.10       2000
       903         40         24          3       0.10       5000
       904         40         24          3       0.10       1000
       905         40         24          3       0.05       1000
       906         40         24          3       0.05       2000
       907         40         24          3       0.05       5000
       908         40         24          3       0.05       1000
       909         40         24          3       0.01       1000
       910         40         24          3       0.01       2000
       911         40         24          3       0.01       5000
       912         40         24          3       0.01       1000
       913         40         30          1       0.20       1000
       914         40         30          1       0.20       2000
       915         40         30          1       0.20       5000
       916         40         30          1       0.20       1000
       917         40         30          1       0.10       1000
       918         40         30          1       0.10       2000
       919         40         30          1       0.10       5000
       920         40         30          1       0.10       1000
       921         40         30          1       0.05       1000
       922         40         30          1       0.05       2000
       923         40         30          1       0.05       5000
       924         40         30          1       0.05       1000
       925         40         30          1       0.01       1000
       926         40         30          1       0.01       2000
       927         40         30          1       0.01       5000
       928         40         30          1       0.01       1000
       929         40         30          2       0.20       1000
       930         40         30          2       0.20       2000
       931         40         30          2       0.20       5000
       932         40         30          2       0.20       1000
       933         40         30          2       0.10       1000
       934         40         30          2       0.10       2000
       935         40         30          2       0.10       5000
       936         40         30          2       0.10       1000
       937         40         30          2       0.05       1000
       938         40         30          2       0.05       2000
       939         40         30          2       0.05       5000
       940         40         30          2       0.05       1000
       941         40         30          2       0.01       1000
       942         40         30          2       0.01       2000
       943         40         30          2       0.01       5000
       944         40         30          2       0.01       1000
       945         40         30          3       0.20       1000
       946         40         30          3       0.20       2000
       947         40         30          3       0.20       5000
       948         40         30          3       0.20       1000
       949         40         30          3       0.10       1000
       950         40         30          3       0.10       2000
       951         40         30          3       0.10       5000
       952         40         30          3       0.10       1000
       953         40         30          3       0.05       1000
       954         40         30          3       0.05       2000
       955         40         30          3       0.05       5000
       956         40         30          3       0.05       1000
       957         40         30          3       0.01       1000
       958         40         30          3       0.01       2000
       959         40         30          3       0.01       5000
       960         40         30          3       0.01       1000
       961         40         36          1       0.20       1000
       962         40         36          1       0.20       2000
       963         40         36          1       0.20       5000
       964         40         36          1       0.20       1000
       965         40         36          1       0.10       1000
       966         40         36          1       0.10       2000
       967         40         36          1       0.10       5000
       968         40         36          1       0.10       1000
       969         40         36          1       0.05       1000
       970         40         36          1       0.05       2000
       971         40         36          1       0.05       5000
       972         40         36          1       0.05       1000
       973         40         36          1       0.01       1000
       974         40         36          1       0.01       2000
       975         40         36          1       0.01       5000
       976         40         36          1       0.01       1000
       977         40         36          2       0.20       1000
       978         40         36          2       0.20       2000
       979         40         36          2       0.20       5000
       980         40         36          2       0.20       1000
       981         40         36          2       0.10       1000
       982         40         36          2       0.10       2000
       983         40         36          2       0.10       5000
       984         40         36          2       0.10       1000
       985         40         36          2       0.05       1000
       986         40         36          2       0.05       2000
       987         40         36          2       0.05       5000
       988         40         36          2       0.05       1000
       989         40         36          2       0.01       1000
       990         40         36          2       0.01       2000
       991         40         36          2       0.01       5000
       992         40         36          2       0.01       1000
       993         40         36          3       0.20       1000
       994         40         36          3       0.20       2000
       995         40         36          3       0.20       5000
       996         40         36          3       0.20       1000
       997         40         36          3       0.10       1000
       998         40         36          3       0.10       2000
       999         40         36          3       0.10       5000
      1000         40         36          3       0.10       1000
      1001         40         36          3       0.05       1000
      1002         40         36          3       0.05       2000
      1003         40         36          3       0.05       5000
      1004         40         36          3       0.05       1000
      1005         40         36          3       0.01       1000
      1006         40         36          3       0.01       2000
      1007         40         36          3       0.01       5000
      1008         40         36          3       0.01       1000
      1009         40         48          1       0.20       1000
      1010         40         48          1       0.20       2000
      1011         40         48          1       0.20       5000
      1012         40         48          1       0.20       1000
      1013         40         48          1       0.10       1000
      1014         40         48          1       0.10       2000
      1015         40         48          1       0.10       5000
      1016         40         48          1       0.10       1000
      1017         40         48          1       0.05       1000
      1018         40         48          1       0.05       2000
      1019         40         48          1       0.05       5000
      1020         40         48          1       0.05       1000
      1021         40         48          1       0.01       1000
      1022         40         48          1       0.01       2000
      1023         40         48          1       0.01       5000
      1024         40         48          1       0.01       1000
      1025         40         48          2       0.20       1000
      1026         40         48          2       0.20       2000
      1027         40         48          2       0.20       5000
      1028         40         48          2       0.20       1000
      1029         40         48          2       0.10       1000
      1030         40         48          2       0.10       2000
      1031         40         48          2       0.10       5000
      1032         40         48          2       0.10       1000
      1033         40         48          2       0.05       1000
      1034         40         48          2       0.05       2000
      1035         40         48          2       0.05       5000
      1036         40         48          2       0.05       1000
      1037         40         48          2       0.01       1000
      1038         40         48          2       0.01       2000
      1039         40         48          2       0.01       5000
      1040         40         48          2       0.01       1000
      1041         40         48          3       0.20       1000
      1042         40         48          3       0.20       2000
      1043         40         48          3       0.20       5000
      1044         40         48          3       0.20       1000
      1045         40         48          3       0.10       1000
      1046         40         48          3       0.10       2000
      1047         40         48          3       0.10       5000
      1048         40         48          3       0.10       1000
      1049         40         48          3       0.05       1000
      1050         40         48          3       0.05       2000
      1051         40         48          3       0.05       5000
      1052         40         48          3       0.05       1000
      1053         40         48          3       0.01       1000
      1054         40         48          3       0.01       2000
      1055         40         48          3       0.01       5000
      1056         40         48          3       0.01       1000
      1057         40         54          1       0.20       1000
      1058         40         54          1       0.20       2000
      1059         40         54          1       0.20       5000
      1060         40         54          1       0.20       1000
      1061         40         54          1       0.10       1000
      1062         40         54          1       0.10       2000
      1063         40         54          1       0.10       5000
      1064         40         54          1       0.10       1000
      1065         40         54          1       0.05       1000
      1066         40         54          1       0.05       2000
      1067         40         54          1       0.05       5000
      1068         40         54          1       0.05       1000
      1069         40         54          1       0.01       1000
      1070         40         54          1       0.01       2000
      1071         40         54          1       0.01       5000
      1072         40         54          1       0.01       1000
      1073         40         54          2       0.20       1000
      1074         40         54          2       0.20       2000
      1075         40         54          2       0.20       5000
      1076         40         54          2       0.20       1000
      1077         40         54          2       0.10       1000
      1078         40         54          2       0.10       2000
      1079         40         54          2       0.10       5000
      1080         40         54          2       0.10       1000
      1081         40         54          2       0.05       1000
      1082         40         54          2       0.05       2000
      1083         40         54          2       0.05       5000
      1084         40         54          2       0.05       1000
      1085         40         54          2       0.01       1000
      1086         40         54          2       0.01       2000
      1087         40         54          2       0.01       5000
      1088         40         54          2       0.01       1000
      1089         40         54          3       0.20       1000
      1090         40         54          3       0.20       2000
      1091         40         54          3       0.20       5000
      1092         40         54          3       0.20       1000
      1093         40         54          3       0.10       1000
      1094         40         54          3       0.10       2000
      1095         40         54          3       0.10       5000
      1096         40         54          3       0.10       1000
      1097         40         54          3       0.05       1000
      1098         40         54          3       0.05       2000
      1099         40         54          3       0.05       5000
      1100         40         54          3       0.05       1000
      1101         40         54          3       0.01       1000
      1102         40         54          3       0.01       2000
      1103         40         54          3       0.01       5000
      1104         40         54          3       0.01       1000
      1105         40         60          1       0.20       1000
      1106         40         60          1       0.20       2000
      1107         40         60          1       0.20       5000
      1108         40         60          1       0.20       1000
      1109         40         60          1       0.10       1000
      1110         40         60          1       0.10       2000
      1111         40         60          1       0.10       5000
      1112         40         60          1       0.10       1000
      1113         40         60          1       0.05       1000
      1114         40         60          1       0.05       2000
      1115         40         60          1       0.05       5000
      1116         40         60          1       0.05       1000
      1117         40         60          1       0.01       1000
      1118         40         60          1       0.01       2000
      1119         40         60          1       0.01       5000
      1120         40         60          1       0.01       1000
      1121         40         60          2       0.20       1000
      1122         40         60          2       0.20       2000
      1123         40         60          2       0.20       5000
      1124         40         60          2       0.20       1000
      1125         40         60          2       0.10       1000
      1126         40         60          2       0.10       2000
      1127         40         60          2       0.10       5000
      1128         40         60          2       0.10       1000
      1129         40         60          2       0.05       1000
      1130         40         60          2       0.05       2000
      1131         40         60          2       0.05       5000
      1132         40         60          2       0.05       1000
      1133         40         60          2       0.01       1000
      1134         40         60          2       0.01       2000
      1135         40         60          2       0.01       5000
      1136         40         60          2       0.01       1000
      1137         40         60          3       0.20       1000
      1138         40         60          3       0.20       2000
      1139         40         60          3       0.20       5000
      1140         40         60          3       0.20       1000
      1141         40         60          3       0.10       1000
      1142         40         60          3       0.10       2000
      1143         40         60          3       0.10       5000
      1144         40         60          3       0.10       1000
      1145         40         60          3       0.05       1000
      1146         40         60          3       0.05       2000
      1147         40         60          3       0.05       5000
      1148         40         60          3       0.05       1000
      1149         40         60          3       0.01       1000
      1150         40         60          3       0.01       2000
      1151         40         60          3       0.01       5000
      1152         40         60          3       0.01       1000
      1153         52         24          1       0.20       1000
      1154         52         24          1       0.20       2000
      1155         52         24          1       0.20       5000
      1156         52         24          1       0.20       1000
      1157         52         24          1       0.10       1000
      1158         52         24          1       0.10       2000
      1159         52         24          1       0.10       5000
      1160         52         24          1       0.10       1000
      1161         52         24          1       0.05       1000
      1162         52         24          1       0.05       2000
      1163         52         24          1       0.05       5000
      1164         52         24          1       0.05       1000
      1165         52         24          1       0.01       1000
      1166         52         24          1       0.01       2000
      1167         52         24          1       0.01       5000
      1168         52         24          1       0.01       1000
      1169         52         24          2       0.20       1000
      1170         52         24          2       0.20       2000
      1171         52         24          2       0.20       5000
      1172         52         24          2       0.20       1000
      1173         52         24          2       0.10       1000
      1174         52         24          2       0.10       2000
      1175         52         24          2       0.10       5000
      1176         52         24          2       0.10       1000
      1177         52         24          2       0.05       1000
      1178         52         24          2       0.05       2000
      1179         52         24          2       0.05       5000
      1180         52         24          2       0.05       1000
      1181         52         24          2       0.01       1000
      1182         52         24          2       0.01       2000
      1183         52         24          2       0.01       5000
      1184         52         24          2       0.01       1000
      1185         52         24          3       0.20       1000
      1186         52         24          3       0.20       2000
      1187         52         24          3       0.20       5000
      1188         52         24          3       0.20       1000
      1189         52         24          3       0.10       1000
      1190         52         24          3       0.10       2000
      1191         52         24          3       0.10       5000
      1192         52         24          3       0.10       1000
      1193         52         24          3       0.05       1000
      1194         52         24          3       0.05       2000
      1195         52         24          3       0.05       5000
      1196         52         24          3       0.05       1000
      1197         52         24          3       0.01       1000
      1198         52         24          3       0.01       2000
      1199         52         24          3       0.01       5000
      1200         52         24          3       0.01       1000
      1201         52         30          1       0.20       1000
      1202         52         30          1       0.20       2000
      1203         52         30          1       0.20       5000
      1204         52         30          1       0.20       1000
      1205         52         30          1       0.10       1000
      1206         52         30          1       0.10       2000
      1207         52         30          1       0.10       5000
      1208         52         30          1       0.10       1000
      1209         52         30          1       0.05       1000
      1210         52         30          1       0.05       2000
      1211         52         30          1       0.05       5000
      1212         52         30          1       0.05       1000
      1213         52         30          1       0.01       1000
      1214         52         30          1       0.01       2000
      1215         52         30          1       0.01       5000
      1216         52         30          1       0.01       1000
      1217         52         30          2       0.20       1000
      1218         52         30          2       0.20       2000
      1219         52         30          2       0.20       5000
      1220         52         30          2       0.20       1000
      1221         52         30          2       0.10       1000
      1222         52         30          2       0.10       2000
      1223         52         30          2       0.10       5000
      1224         52         30          2       0.10       1000
      1225         52         30          2       0.05       1000
      1226         52         30          2       0.05       2000
      1227         52         30          2       0.05       5000
      1228         52         30          2       0.05       1000
      1229         52         30          2       0.01       1000
      1230         52         30          2       0.01       2000
      1231         52         30          2       0.01       5000
      1232         52         30          2       0.01       1000
      1233         52         30          3       0.20       1000
      1234         52         30          3       0.20       2000
      1235         52         30          3       0.20       5000
      1236         52         30          3       0.20       1000
      1237         52         30          3       0.10       1000
      1238         52         30          3       0.10       2000
      1239         52         30          3       0.10       5000
      1240         52         30          3       0.10       1000
      1241         52         30          3       0.05       1000
      1242         52         30          3       0.05       2000
      1243         52         30          3       0.05       5000
      1244         52         30          3       0.05       1000
      1245         52         30          3       0.01       1000
      1246         52         30          3       0.01       2000
      1247         52         30          3       0.01       5000
      1248         52         30          3       0.01       1000
      1249         52         36          1       0.20       1000
      1250         52         36          1       0.20       2000
      1251         52         36          1       0.20       5000
      1252         52         36          1       0.20       1000
      1253         52         36          1       0.10       1000
      1254         52         36          1       0.10       2000
      1255         52         36          1       0.10       5000
      1256         52         36          1       0.10       1000
      1257         52         36          1       0.05       1000
      1258         52         36          1       0.05       2000
      1259         52         36          1       0.05       5000
      1260         52         36          1       0.05       1000
      1261         52         36          1       0.01       1000
      1262         52         36          1       0.01       2000
      1263         52         36          1       0.01       5000
      1264         52         36          1       0.01       1000
      1265         52         36          2       0.20       1000
      1266         52         36          2       0.20       2000
      1267         52         36          2       0.20       5000
      1268         52         36          2       0.20       1000
      1269         52         36          2       0.10       1000
      1270         52         36          2       0.10       2000
      1271         52         36          2       0.10       5000
      1272         52         36          2       0.10       1000
      1273         52         36          2       0.05       1000
      1274         52         36          2       0.05       2000
      1275         52         36          2       0.05       5000
      1276         52         36          2       0.05       1000
      1277         52         36          2       0.01       1000
      1278         52         36          2       0.01       2000
      1279         52         36          2       0.01       5000
      1280         52         36          2       0.01       1000
      1281         52         36          3       0.20       1000
      1282         52         36          3       0.20       2000
      1283         52         36          3       0.20       5000
      1284         52         36          3       0.20       1000
      1285         52         36          3       0.10       1000
      1286         52         36          3       0.10       2000
      1287         52         36          3       0.10       5000
      1288         52         36          3       0.10       1000
      1289         52         36          3       0.05       1000
      1290         52         36          3       0.05       2000
      1291         52         36          3       0.05       5000
      1292         52         36          3       0.05       1000
      1293         52         36          3       0.01       1000
      1294         52         36          3       0.01       2000
      1295         52         36          3       0.01       5000
      1296         52         36          3       0.01       1000
      1297         52         42          1       0.20       1000
      1298         52         42          1       0.20       2000
      1299         52         42          1       0.20       5000
      1300         52         42          1       0.20       1000
      1301         52         42          1       0.10       1000
      1302         52         42          1       0.10       2000
      1303         52         42          1       0.10       5000
      1304         52         42          1       0.10       1000
      1305         52         42          1       0.05       1000
      1306         52         42          1       0.05       2000
      1307         52         42          1       0.05       5000
      1308         52         42          1       0.05       1000
      1309         52         42          1       0.01       1000
      1310         52         42          1       0.01       2000
      1311         52         42          1       0.01       5000
      1312         52         42          1       0.01       1000
      1313         52         42          2       0.20       1000
      1314         52         42          2       0.20       2000
      1315         52         42          2       0.20       5000
      1316         52         42          2       0.20       1000
      1317         52         42          2       0.10       1000
      1318         52         42          2       0.10       2000
      1319         52         42          2       0.10       5000
      1320         52         42          2       0.10       1000
      1321         52         42          2       0.05       1000
      1322         52         42          2       0.05       2000
      1323         52         42          2       0.05       5000
      1324         52         42          2       0.05       1000
      1325         52         42          2       0.01       1000
      1326         52         42          2       0.01       2000
      1327         52         42          2       0.01       5000
      1328         52         42          2       0.01       1000
      1329         52         42          3       0.20       1000
      1330         52         42          3       0.20       2000
      1331         52         42          3       0.20       5000
      1332         52         42          3       0.20       1000
      1333         52         42          3       0.10       1000
      1334         52         42          3       0.10       2000
      1335         52         42          3       0.10       5000
      1336         52         42          3       0.10       1000
      1337         52         42          3       0.05       1000
      1338         52         42          3       0.05       2000
      1339         52         42          3       0.05       5000
      1340         52         42          3       0.05       1000
      1341         52         42          3       0.01       1000
      1342         52         42          3       0.01       2000
      1343         52         42          3       0.01       5000
      1344         52         42          3       0.01       1000
      1345         52         48          1       0.20       1000
      1346         52         48          1       0.20       2000
      1347         52         48          1       0.20       5000
      1348         52         48          1       0.20       1000
      1349         52         48          1       0.10       1000
      1350         52         48          1       0.10       2000
      1351         52         48          1       0.10       5000
      1352         52         48          1       0.10       1000
      1353         52         48          1       0.05       1000
      1354         52         48          1       0.05       2000
      1355         52         48          1       0.05       5000
      1356         52         48          1       0.05       1000
      1357         52         48          1       0.01       1000
      1358         52         48          1       0.01       2000
      1359         52         48          1       0.01       5000
      1360         52         48          1       0.01       1000
      1361         52         48          2       0.20       1000
      1362         52         48          2       0.20       2000
      1363         52         48          2       0.20       5000
      1364         52         48          2       0.20       1000
      1365         52         48          2       0.10       1000
      1366         52         48          2       0.10       2000
      1367         52         48          2       0.10       5000
      1368         52         48          2       0.10       1000
      1369         52         48          2       0.05       1000
      1370         52         48          2       0.05       2000
      1371         52         48          2       0.05       5000
      1372         52         48          2       0.05       1000
      1373         52         48          2       0.01       1000
      1374         52         48          2       0.01       2000
      1375         52         48          2       0.01       5000
      1376         52         48          2       0.01       1000
      1377         52         48          3       0.20       1000
      1378         52         48          3       0.20       2000
      1379         52         48          3       0.20       5000
      1380         52         48          3       0.20       1000
      1381         52         48          3       0.10       1000
      1382         52         48          3       0.10       2000
      1383         52         48          3       0.10       5000
      1384         52         48          3       0.10       1000
      1385         52         48          3       0.05       1000
      1386         52         48          3       0.05       2000
      1387         52         48          3       0.05       5000
      1388         52         48          3       0.05       1000
      1389         52         48          3       0.01       1000
      1390         52         48          3       0.01       2000
      1391         52         48          3       0.01       5000
      1392         52         48          3       0.01       1000
      1393         52         54          1       0.20       1000
      1394         52         54          1       0.20       2000
      1395         52         54          1       0.20       5000
      1396         52         54          1       0.20       1000
      1397         52         54          1       0.10       1000
      1398         52         54          1       0.10       2000
      1399         52         54          1       0.10       5000
      1400         52         54          1       0.10       1000
      1401         52         54          1       0.05       1000
      1402         52         54          1       0.05       2000
      1403         52         54          1       0.05       5000
      1404         52         54          1       0.05       1000
      1405         52         54          1       0.01       1000
      1406         52         54          1       0.01       2000
      1407         52         54          1       0.01       5000
      1408         52         54          1       0.01       1000
      1409         52         54          2       0.20       1000
      1410         52         54          2       0.20       2000
      1411         52         54          2       0.20       5000
      1412         52         54          2       0.20       1000
      1413         52         54          2       0.10       1000
      1414         52         54          2       0.10       2000
      1415         52         54          2       0.10       5000
      1416         52         54          2       0.10       1000
      1417         52         54          2       0.05       1000
      1418         52         54          2       0.05       2000
      1419         52         54          2       0.05       5000
      1420         52         54          2       0.05       1000
      1421         52         54          2       0.01       1000
      1422         52         54          2       0.01       2000
      1423         52         54          2       0.01       5000
      1424         52         54          2       0.01       1000
      1425         52         54          3       0.20       1000
      1426         52         54          3       0.20       2000
      1427         52         54          3       0.20       5000
      1428         52         54          3       0.20       1000
      1429         52         54          3       0.10       1000
      1430         52         54          3       0.10       2000
      1431         52         54          3       0.10       5000
      1432         52         54          3       0.10       1000
      1433         52         54          3       0.05       1000
      1434         52         54          3       0.05       2000
      1435         52         54          3       0.05       5000
      1436         52         54          3       0.05       1000
      1437         52         54          3       0.01       1000
      1438         52         54          3       0.01       2000
      1439         52         54          3       0.01       5000
      1440         52         54          3       0.01       1000
      1441         52         60          1       0.20       1000
      1442         52         60          1       0.20       2000
      1443         52         60          1       0.20       5000
      1444         52         60          1       0.20       1000
      1445         52         60          1       0.10       1000
      1446         52         60          1       0.10       2000
      1447         52         60          1       0.10       5000
      1448         52         60          1       0.10       1000
      1449         52         60          1       0.05       1000
      1450         52         60          1       0.05       2000
      1451         52         60          1       0.05       5000
      1452         52         60          1       0.05       1000
      1453         52         60          1       0.01       1000
      1454         52         60          1       0.01       2000
      1455         52         60          1       0.01       5000
      1456         52         60          1       0.01       1000
      1457         52         60          2       0.20       1000
      1458         52         60          2       0.20       2000
      1459         52         60          2       0.20       5000
      1460         52         60          2       0.20       1000
      1461         52         60          2       0.10       1000
      1462         52         60          2       0.10       2000
      1463         52         60          2       0.10       5000
      1464         52         60          2       0.10       1000
      1465         52         60          2       0.05       1000
      1466         52         60          2       0.05       2000
      1467         52         60          2       0.05       5000
      1468         52         60          2       0.05       1000
      1469         52         60          2       0.01       1000
      1470         52         60          2       0.01       2000
      1471         52         60          2       0.01       5000
      1472         52         60          2       0.01       1000
      1473         52         60          3       0.20       1000
      1474         52         60          3       0.20       2000
      1475         52         60          3       0.20       5000
      1476         52         60          3       0.20       1000
      1477         52         60          3       0.10       1000
      1478         52         60          3       0.10       2000
      1479         52         60          3       0.10       5000
      1480         52         60          3       0.10       1000
      1481         52         60          3       0.05       1000
      1482         52         60          3       0.05       2000
      1483         52         60          3       0.05       5000
      1484         52         60          3       0.05       1000
      1485         52         60          3       0.01       1000
      1486         52         60          3       0.01       2000
      1487         52         60          3       0.01       5000
      1488         52         60          3       0.01       1000
      1489         52         66          1       0.20       1000
      1490         52         66          1       0.20       2000
      1491         52         66          1       0.20       5000
      1492         52         66          1       0.20       1000
      1493         52         66          1       0.10       1000
      1494         52         66          1       0.10       2000
      1495         52         66          1       0.10       5000
      1496         52         66          1       0.10       1000
      1497         52         66          1       0.05       1000
      1498         52         66          1       0.05       2000
      1499         52         66          1       0.05       5000
      1500         52         66          1       0.05       1000
      1501         52         66          1       0.01       1000
      1502         52         66          1       0.01       2000
      1503         52         66          1       0.01       5000
      1504         52         66          1       0.01       1000
      1505         52         66          2       0.20       1000
      1506         52         66          2       0.20       2000
      1507         52         66          2       0.20       5000
      1508         52         66          2       0.20       1000
      1509         52         66          2       0.10       1000
      1510         52         66          2       0.10       2000
      1511         52         66          2       0.10       5000
      1512         52         66          2       0.10       1000
      1513         52         66          2       0.05       1000
      1514         52         66          2       0.05       2000
      1515         52         66          2       0.05       5000
      1516         52         66          2       0.05       1000
      1517         52         66          2       0.01       1000
      1518         52         66          2       0.01       2000
      1519         52         66          2       0.01       5000
      1520         52         66          2       0.01       1000
      1521         52         66          3       0.20       1000
      1522         52         66          3       0.20       2000
      1523         52         66          3       0.20       5000
      1524         52         66          3       0.20       1000
      1525         52         66          3       0.10       1000
      1526         52         66          3       0.10       2000
      1527         52         66          3       0.10       5000
      1528         52         66          3       0.10       1000
      1529         52         66          3       0.05       1000
      1530         52         66          3       0.05       2000
      1531         52         66          3       0.05       5000
      1532         52         66          3       0.05       1000
      1533         52         66          3       0.01       1000
      1534         52         66          3       0.01       2000
      1535         52         66          3       0.01       5000
      1536         52         66          3       0.01       1000
      1537         64         30          1       0.20       1000
      1538         64         30          1       0.20       2000
      1539         64         30          1       0.20       5000
      1540         64         30          1       0.20       1000
      1541         64         30          1       0.10       1000
      1542         64         30          1       0.10       2000
      1543         64         30          1       0.10       5000
      1544         64         30          1       0.10       1000
      1545         64         30          1       0.05       1000
      1546         64         30          1       0.05       2000
      1547         64         30          1       0.05       5000
      1548         64         30          1       0.05       1000
      1549         64         30          1       0.01       1000
      1550         64         30          1       0.01       2000
      1551         64         30          1       0.01       5000
      1552         64         30          1       0.01       1000
      1553         64         30          2       0.20       1000
      1554         64         30          2       0.20       2000
      1555         64         30          2       0.20       5000
      1556         64         30          2       0.20       1000
      1557         64         30          2       0.10       1000
      1558         64         30          2       0.10       2000
      1559         64         30          2       0.10       5000
      1560         64         30          2       0.10       1000
      1561         64         30          2       0.05       1000
      1562         64         30          2       0.05       2000
      1563         64         30          2       0.05       5000
      1564         64         30          2       0.05       1000
      1565         64         30          2       0.01       1000
      1566         64         30          2       0.01       2000
      1567         64         30          2       0.01       5000
      1568         64         30          2       0.01       1000
      1569         64         30          3       0.20       1000
      1570         64         30          3       0.20       2000
      1571         64         30          3       0.20       5000
      1572         64         30          3       0.20       1000
      1573         64         30          3       0.10       1000
      1574         64         30          3       0.10       2000
      1575         64         30          3       0.10       5000
      1576         64         30          3       0.10       1000
      1577         64         30          3       0.05       1000
      1578         64         30          3       0.05       2000
      1579         64         30          3       0.05       5000
      1580         64         30          3       0.05       1000
      1581         64         30          3       0.01       1000
      1582         64         30          3       0.01       2000
      1583         64         30          3       0.01       5000
      1584         64         30          3       0.01       1000
      1585         64         36          1       0.20       1000
      1586         64         36          1       0.20       2000
      1587         64         36          1       0.20       5000
      1588         64         36          1       0.20       1000
      1589         64         36          1       0.10       1000
      1590         64         36          1       0.10       2000
      1591         64         36          1       0.10       5000
      1592         64         36          1       0.10       1000
      1593         64         36          1       0.05       1000
      1594         64         36          1       0.05       2000
      1595         64         36          1       0.05       5000
      1596         64         36          1       0.05       1000
      1597         64         36          1       0.01       1000
      1598         64         36          1       0.01       2000
      1599         64         36          1       0.01       5000
      1600         64         36          1       0.01       1000
      1601         64         36          2       0.20       1000
      1602         64         36          2       0.20       2000
      1603         64         36          2       0.20       5000
      1604         64         36          2       0.20       1000
      1605         64         36          2       0.10       1000
      1606         64         36          2       0.10       2000
      1607         64         36          2       0.10       5000
      1608         64         36          2       0.10       1000
      1609         64         36          2       0.05       1000
      1610         64         36          2       0.05       2000
      1611         64         36          2       0.05       5000
      1612         64         36          2       0.05       1000
      1613         64         36          2       0.01       1000
      1614         64         36          2       0.01       2000
      1615         64         36          2       0.01       5000
      1616         64         36          2       0.01       1000
      1617         64         36          3       0.20       1000
      1618         64         36          3       0.20       2000
      1619         64         36          3       0.20       5000
      1620         64         36          3       0.20       1000
      1621         64         36          3       0.10       1000
      1622         64         36          3       0.10       2000
      1623         64         36          3       0.10       5000
      1624         64         36          3       0.10       1000
      1625         64         36          3       0.05       1000
      1626         64         36          3       0.05       2000
      1627         64         36          3       0.05       5000
      1628         64         36          3       0.05       1000
      1629         64         36          3       0.01       1000
      1630         64         36          3       0.01       2000
      1631         64         36          3       0.01       5000
      1632         64         36          3       0.01       1000
      1633         64         42          1       0.20       1000
      1634         64         42          1       0.20       2000
      1635         64         42          1       0.20       5000
      1636         64         42          1       0.20       1000
      1637         64         42          1       0.10       1000
      1638         64         42          1       0.10       2000
      1639         64         42          1       0.10       5000
      1640         64         42          1       0.10       1000
      1641         64         42          1       0.05       1000
      1642         64         42          1       0.05       2000
      1643         64         42          1       0.05       5000
      1644         64         42          1       0.05       1000
      1645         64         42          1       0.01       1000
      1646         64         42          1       0.01       2000
      1647         64         42          1       0.01       5000
      1648         64         42          1       0.01       1000
      1649         64         42          2       0.20       1000
      1650         64         42          2       0.20       2000
      1651         64         42          2       0.20       5000
      1652         64         42          2       0.20       1000
      1653         64         42          2       0.10       1000
      1654         64         42          2       0.10       2000
      1655         64         42          2       0.10       5000
      1656         64         42          2       0.10       1000
      1657         64         42          2       0.05       1000
      1658         64         42          2       0.05       2000
      1659         64         42          2       0.05       5000
      1660         64         42          2       0.05       1000
      1661         64         42          2       0.01       1000
      1662         64         42          2       0.01       2000
      1663         64         42          2       0.01       5000
      1664         64         42          2       0.01       1000
      1665         64         42          3       0.20       1000
      1666         64         42          3       0.20       2000
      1667         64         42          3       0.20       5000
      1668         64         42          3       0.20       1000
      1669         64         42          3       0.10       1000
      1670         64         42          3       0.10       2000
      1671         64         42          3       0.10       5000
      1672         64         42          3       0.10       1000
      1673         64         42          3       0.05       1000
      1674         64         42          3       0.05       2000
      1675         64         42          3       0.05       5000
      1676         64         42          3       0.05       1000
      1677         64         42          3       0.01       1000
      1678         64         42          3       0.01       2000
      1679         64         42          3       0.01       5000
      1680         64         42          3       0.01       1000
      1681         64         48          1       0.20       1000
      1682         64         48          1       0.20       2000
      1683         64         48          1       0.20       5000
      1684         64         48          1       0.20       1000
      1685         64         48          1       0.10       1000
      1686         64         48          1       0.10       2000
      1687         64         48          1       0.10       5000
      1688         64         48          1       0.10       1000
      1689         64         48          1       0.05       1000
      1690         64         48          1       0.05       2000
      1691         64         48          1       0.05       5000
      1692         64         48          1       0.05       1000
      1693         64         48          1       0.01       1000
      1694         64         48          1       0.01       2000
      1695         64         48          1       0.01       5000
