% nSim ->    1944
%      nExp        nIn        hLS      trFcn         lr        trC
       856         40         54          6       0.20       1000
       857         40         54          6       0.20       2000
       858         40         54          6       0.20       5000
       859         40         54          6       0.10       1000
       860         40         54          6       0.10       2000
       861         40         54          6       0.10       5000
       862         40         54          6       0.05       1000
       863         40         54          6       0.05       2000
       864         40         54          6       0.05       5000
       865         52         18          1       0.20       1000
       866         52         18          1       0.20       2000
       867         52         18          1       0.20       5000
       868         52         18          1       0.10       1000
       869         52         18          1       0.10       2000
       870         52         18          1       0.10       5000
       871         52         18          1       0.05       1000
       872         52         18          1       0.05       2000
       873         52         18          1       0.05       5000
       874         52         18          5       0.20       1000
       875         52         18          5       0.20       2000
       876         52         18          5       0.20       5000
       877         52         18          5       0.10       1000
       878         52         18          5       0.10       2000
       879         52         18          5       0.10       5000
       880         52         18          5       0.05       1000
       881         52         18          5       0.05       2000
       882         52         18          5       0.05       5000
       883         52         18          6       0.20       1000
       884         52         18          6       0.20       2000
       885         52         18          6       0.20       5000
       886         52         18          6       0.10       1000
       887         52         18          6       0.10       2000
       888         52         18          6       0.10       5000
       889         52         18          6       0.05       1000
       890         52         18          6       0.05       2000
       891         52         18          6       0.05       5000
       892         52         24          1       0.20       1000
       893         52         24          1       0.20       2000
       894         52         24          1       0.20       5000
       895         52         24          1       0.10       1000
       896         52         24          1       0.10       2000
       897         52         24          1       0.10       5000
       898         52         24          1       0.05       1000
       899         52         24          1       0.05       2000
       900         52         24          1       0.05       5000
       901         52         24          5       0.20       1000
       902         52         24          5       0.20       2000
       903         52         24          5       0.20       5000
       904         52         24          5       0.10       1000
       905         52         24          5       0.10       2000
       906         52         24          5       0.10       5000
       907         52         24          5       0.05       1000
       908         52         24          5       0.05       2000
       909         52         24          5       0.05       5000
       910         52         24          6       0.20       1000
       911         52         24          6       0.20       2000
       912         52         24          6       0.20       5000
       913         52         24          6       0.10       1000
       914         52         24          6       0.10       2000
       915         52         24          6       0.10       5000
       916         52         24          6       0.05       1000
       917         52         24          6       0.05       2000
       918         52         24          6       0.05       5000
       919         52         30          1       0.20       1000
       920         52         30          1       0.20       2000
       921         52         30          1       0.20       5000
       922         52         30          1       0.10       1000
       923         52         30          1       0.10       2000
       924         52         30          1       0.10       5000
       925         52         30          1       0.05       1000
       926         52         30          1       0.05       2000
       927         52         30          1       0.05       5000
       928         52         30          5       0.20       1000
       929         52         30          5       0.20       2000
       930         52         30          5       0.20       5000
       931         52         30          5       0.10       1000
       932         52         30          5       0.10       2000
       933         52         30          5       0.10       5000
       934         52         30          5       0.05       1000
       935         52         30          5       0.05       2000
       936         52         30          5       0.05       5000
       937         52         30          6       0.20       1000
       938         52         30          6       0.20       2000
       939         52         30          6       0.20       5000
       940         52         30          6       0.10       1000
       941         52         30          6       0.10       2000
       942         52         30          6       0.10       5000
       943         52         30          6       0.05       1000
       944         52         30          6       0.05       2000
       945         52         30          6       0.05       5000
       946         52         36          1       0.20       1000
       947         52         36          1       0.20       2000
       948         52         36          1       0.20       5000
       949         52         36          1       0.10       1000
       950         52         36          1       0.10       2000
       951         52         36          1       0.10       5000
       952         52         36          1       0.05       1000
       953         52         36          1       0.05       2000
       954         52         36          1       0.05       5000
       955         52         36          5       0.20       1000
       956         52         36          5       0.20       2000
       957         52         36          5       0.20       5000
       958         52         36          5       0.10       1000
       959         52         36          5       0.10       2000
       960         52         36          5       0.10       5000
       961         52         36          5       0.05       1000
       962         52         36          5       0.05       2000
       963         52         36          5       0.05       5000
       964         52         36          6       0.20       1000
       965         52         36          6       0.20       2000
       966         52         36          6       0.20       5000
       967         52         36          6       0.10       1000
       968         52         36          6       0.10       2000
       969         52         36          6       0.10       5000
       970         52         36          6       0.05       1000
       971         52         36          6       0.05       2000
       972         52         36          6       0.05       5000
       973         52         42          1       0.20       1000
       974         52         42          1       0.20       2000
       975         52         42          1       0.20       5000
       976         52         42          1       0.10       1000
       977         52         42          1       0.10       2000
       978         52         42          1       0.10       5000
       979         52         42          1       0.05       1000
       980         52         42          1       0.05       2000
       981         52         42          1       0.05       5000
       982         52         42          5       0.20       1000
       983         52         42          5       0.20       2000
       984         52         42          5       0.20       5000
       985         52         42          5       0.10       1000
       986         52         42          5       0.10       2000
       987         52         42          5       0.10       5000
       988         52         42          5       0.05       1000
       989         52         42          5       0.05       2000
       990         52         42          5       0.05       5000
       991         52         42          6       0.20       1000
       992         52         42          6       0.20       2000
       993         52         42          6       0.20       5000
       994         52         42          6       0.10       1000
       995         52         42          6       0.10       2000
       996         52         42          6       0.10       5000
       997         52         42          6       0.05       1000
       998         52         42          6       0.05       2000
       999         52         42          6       0.05       5000
      1000         52         48          1       0.20       1000
      1001         52         48          1       0.20       2000
      1002         52         48          1       0.20       5000
      1003         52         48          1       0.10       1000
      1004         52         48          1       0.10       2000
      1005         52         48          1       0.10       5000
      1006         52         48          1       0.05       1000
      1007         52         48          1       0.05       2000
      1008         52         48          1       0.05       5000
      1009         52         48          5       0.20       1000
      1010         52         48          5       0.20       2000
      1011         52         48          5       0.20       5000
      1012         52         48          5       0.10       1000
      1013         52         48          5       0.10       2000
      1014         52         48          5       0.10       5000
      1015         52         48          5       0.05       1000
      1016         52         48          5       0.05       2000
      1017         52         48          5       0.05       5000
      1018         52         48          6       0.20       1000
      1019         52         48          6       0.20       2000
      1020         52         48          6       0.20       5000
      1021         52         48          6       0.10       1000
      1022         52         48          6       0.10       2000
      1023         52         48          6       0.10       5000
      1024         52         48          6       0.05       1000
      1025         52         48          6       0.05       2000
      1026         52         48          6       0.05       5000
      1027         52         54          1       0.20       1000
      1028         52         54          1       0.20       2000
      1029         52         54          1       0.20       5000
      1030         52         54          1       0.10       1000
      1031         52         54          1       0.10       2000
      1032         52         54          1       0.10       5000
      1033         52         54          1       0.05       1000
      1034         52         54          1       0.05       2000
      1035         52         54          1       0.05       5000
      1036         52         54          5       0.20       1000
      1037         52         54          5       0.20       2000
      1038         52         54          5       0.20       5000
      1039         52         54          5       0.10       1000
      1040         52         54          5       0.10       2000
      1041         52         54          5       0.10       5000
      1042         52         54          5       0.05       1000
      1043         52         54          5       0.05       2000
      1044         52         54          5       0.05       5000
      1045         52         54          6       0.20       1000
      1046         52         54          6       0.20       2000
      1047         52         54          6       0.20       5000
      1048         52         54          6       0.10       1000
      1049         52         54          6       0.10       2000
      1050         52         54          6       0.10       5000
      1051         52         54          6       0.05       1000
      1052         52         54          6       0.05       2000
      1053         52         54          6       0.05       5000
      1054         52         60          1       0.20       1000
      1055         52         60          1       0.20       2000
      1056         52         60          1       0.20       5000
      1057         52         60          1       0.10       1000
      1058         52         60          1       0.10       2000
      1059         52         60          1       0.10       5000
      1060         52         60          1       0.05       1000
      1061         52         60          1       0.05       2000
      1062         52         60          1       0.05       5000
      1063         52         60          5       0.20       1000
      1064         52         60          5       0.20       2000
      1065         52         60          5       0.20       5000
      1066         52         60          5       0.10       1000
      1067         52         60          5       0.10       2000
      1068         52         60          5       0.10       5000
      1069         52         60          5       0.05       1000
      1070         52         60          5       0.05       2000
      1071         52         60          5       0.05       5000
      1072         52         60          6       0.20       1000
      1073         52         60          6       0.20       2000
      1074         52         60          6       0.20       5000
      1075         52         60          6       0.10       1000
      1076         52         60          6       0.10       2000
      1077         52         60          6       0.10       5000
      1078         52         60          6       0.05       1000
      1079         52         60          6       0.05       2000
      1080         52         60          6       0.05       5000
      1081         64         24          1       0.20       1000
      1082         64         24          1       0.20       2000
      1083         64         24          1       0.20       5000
      1084         64         24          1       0.10       1000
      1085         64         24          1       0.10       2000
      1086         64         24          1       0.10       5000
      1087         64         24          1       0.05       1000
      1088         64         24          1       0.05       2000
      1089         64         24          1       0.05       5000
      1090         64         24          5       0.20       1000
      1091         64         24          5       0.20       2000
      1092         64         24          5       0.20       5000
      1093         64         24          5       0.10       1000
      1094         64         24          5       0.10       2000
      1095         64         24          5       0.10       5000
      1096         64         24          5       0.05       1000
      1097         64         24          5       0.05       2000
      1098         64         24          5       0.05       5000
      1099         64         24          6       0.20       1000
      1100         64         24          6       0.20       2000
      1101         64         24          6       0.20       5000
      1102         64         24          6       0.10       1000
      1103         64         24          6       0.10       2000
      1104         64         24          6       0.10       5000
      1105         64         24          6       0.05       1000
      1106         64         24          6       0.05       2000
      1107         64         24          6       0.05       5000
      1108         64         30          1       0.20       1000
      1109         64         30          1       0.20       2000
      1110         64         30          1       0.20       5000
      1111         64         30          1       0.10       1000
      1112         64         30          1       0.10       2000
      1113         64         30          1       0.10       5000
      1114         64         30          1       0.05       1000
      1115         64         30          1       0.05       2000
      1116         64         30          1       0.05       5000
      1117         64         30          5       0.20       1000
      1118         64         30          5       0.20       2000
      1119         64         30          5       0.20       5000
      1120         64         30          5       0.10       1000
      1121         64         30          5       0.10       2000
      1122         64         30          5       0.10       5000
      1123         64         30          5       0.05       1000
      1124         64         30          5       0.05       2000
      1125         64         30          5       0.05       5000
      1126         64         30          6       0.20       1000
      1127         64         30          6       0.20       2000
      1128         64         30          6       0.20       5000
      1129         64         30          6       0.10       1000
      1130         64         30          6       0.10       2000
      1131         64         30          6       0.10       5000
      1132         64         30          6       0.05       1000
      1133         64         30          6       0.05       2000
      1134         64         30          6       0.05       5000
      1135         64         36          1       0.20       1000
      1136         64         36          1       0.20       2000
      1137         64         36          1       0.20       5000
      1138         64         36          1       0.10       1000
      1139         64         36          1       0.10       2000
      1140         64         36          1       0.10       5000
      1141         64         36          1       0.05       1000
      1142         64         36          1       0.05       2000
      1143         64         36          1       0.05       5000
      1144         64         36          5       0.20       1000
      1145         64         36          5       0.20       2000
      1146         64         36          5       0.20       5000
      1147         64         36          5       0.10       1000
      1148         64         36          5       0.10       2000
      1149         64         36          5       0.10       5000
      1150         64         36          5       0.05       1000
      1151         64         36          5       0.05       2000
      1152         64         36          5       0.05       5000
      1153         64         36          6       0.20       1000
      1154         64         36          6       0.20       2000
      1155         64         36          6       0.20       5000
      1156         64         36          6       0.10       1000
      1157         64         36          6       0.10       2000
      1158         64         36          6       0.10       5000
      1159         64         36          6       0.05       1000
      1160         64         36          6       0.05       2000
      1161         64         36          6       0.05       5000
      1162         64         42          1       0.20       1000
      1163         64         42          1       0.20       2000
      1164         64         42          1       0.20       5000
      1165         64         42          1       0.10       1000
      1166         64         42          1       0.10       2000
      1167         64         42          1       0.10       5000
      1168         64         42          1       0.05       1000
      1169         64         42          1       0.05       2000
      1170         64         42          1       0.05       5000
      1171         64         42          5       0.20       1000
      1172         64         42          5       0.20       2000
      1173         64         42          5       0.20       5000
      1174         64         42          5       0.10       1000
      1175         64         42          5       0.10       2000
      1176         64         42          5       0.10       5000
      1177         64         42          5       0.05       1000
      1178         64         42          5       0.05       2000
      1179         64         42          5       0.05       5000
      1180         64         42          6       0.20       1000
      1181         64         42          6       0.20       2000
      1182         64         42          6       0.20       5000
      1183         64         42          6       0.10       1000
      1184         64         42          6       0.10       2000
      1185         64         42          6       0.10       5000
      1186         64         42          6       0.05       1000
      1187         64         42          6       0.05       2000
      1188         64         42          6       0.05       5000
      1189         64         48          1       0.20       1000
      1190         64         48          1       0.20       2000
      1191         64         48          1       0.20       5000
      1192         64         48          1       0.10       1000
      1193         64         48          1       0.10       2000
      1194         64         48          1       0.10       5000
      1195         64         48          1       0.05       1000
      1196         64         48          1       0.05       2000
      1197         64         48          1       0.05       5000
      1198         64         48          5       0.20       1000
      1199         64         48          5       0.20       2000
      1200         64         48          5       0.20       5000
      1201         64         48          5       0.10       1000
      1202         64         48          5       0.10       2000
      1203         64         48          5       0.10       5000
      1204         64         48          5       0.05       1000
      1205         64         48          5       0.05       2000
      1206         64         48          5       0.05       5000
      1207         64         48          6       0.20       1000
      1208         64         48          6       0.20       2000
      1209         64         48          6       0.20       5000
      1210         64         48          6       0.10       1000
      1211         64         48          6       0.10       2000
      1212         64         48          6       0.10       5000
      1213         64         48          6       0.05       1000
      1214         64         48          6       0.05       2000
      1215         64         48          6       0.05       5000
      1216         64         54          1       0.20       1000
      1217         64         54          1       0.20       2000
      1218         64         54          1       0.20       5000
      1219         64         54          1       0.10       1000
      1220         64         54          1       0.10       2000
      1221         64         54          1       0.10       5000
      1222         64         54          1       0.05       1000
      1223         64         54          1       0.05       2000
      1224         64         54          1       0.05       5000
      1225         64         54          5       0.20       1000
      1226         64         54          5       0.20       2000
      1227         64         54          5       0.20       5000
      1228         64         54          5       0.10       1000
      1229         64         54          5       0.10       2000
      1230         64         54          5       0.10       5000
      1231         64         54          5       0.05       1000
      1232         64         54          5       0.05       2000
      1233         64         54          5       0.05       5000
      1234         64         54          6       0.20       1000
      1235         64         54          6       0.20       2000
      1236         64         54          6       0.20       5000
      1237         64         54          6       0.10       1000
      1238         64         54          6       0.10       2000
      1239         64         54          6       0.10       5000
      1240         64         54          6       0.05       1000
      1241         64         54          6       0.05       2000
      1242         64         54          6       0.05       5000
      1243         64         60          1       0.20       1000
      1244         64         60          1       0.20       2000
      1245         64         60          1       0.20       5000
      1246         64         60          1       0.10       1000
      1247         64         60          1       0.10       2000
      1248         64         60          1       0.10       5000
      1249         64         60          1       0.05       1000
      1250         64         60          1       0.05       2000
      1251         64         60          1       0.05       5000
      1252         64         60          5       0.20       1000
      1253         64         60          5       0.20       2000
      1254         64         60          5       0.20       5000
      1255         64         60          5       0.10       1000
      1256         64         60          5       0.10       2000
      1257         64         60          5       0.10       5000
      1258         64         60          5       0.05       1000
      1259         64         60          5       0.05       2000
      1260         64         60          5       0.05       5000
      1261         64         60          6       0.20       1000
      1262         64         60          6       0.20       2000
      1263         64         60          6       0.20       5000
      1264         64         60          6       0.10       1000
      1265         64         60          6       0.10       2000
      1266         64         60          6       0.10       5000
      1267         64         60          6       0.05       1000
      1268         64         60          6       0.05       2000
      1269         64         60          6       0.05       5000
      1270         64         66          1       0.20       1000
      1271         64         66          1       0.20       2000
      1272         64         66          1       0.20       5000
      1273         64         66          1       0.10       1000
      1274         64         66          1       0.10       2000
      1275         64         66          1       0.10       5000
      1276         64         66          1       0.05       1000
      1277         64         66          1       0.05       2000
      1278         64         66          1       0.05       5000
      1279         64         66          5       0.20       1000
      1280         64         66          5       0.20       2000
      1281         64         66          5       0.20       5000
      1282         64         66          5       0.10       1000
      1283         64         66          5       0.10       2000
      1284         64         66          5       0.10       5000
      1285         64         66          5       0.05       1000
      1286         64         66          5       0.05       2000
      1287         64         66          5       0.05       5000
      1288         64         66          6       0.20       1000
      1289         64         66          6       0.20       2000
      1290         64         66          6       0.20       5000
      1291         64         66          6       0.10       1000
      1292         64         66          6       0.10       2000
      1293         64         66          6       0.10       5000
      1294         64         66          6       0.05       1000
      1295         64         66          6       0.05       2000
      1296         64         66          6       0.05       5000
      1297         76         36          1       0.20       1000
      1298         76         36          1       0.20       2000
      1299         76         36          1       0.20       5000
      1300         76         36          1       0.10       1000
      1301         76         36          1       0.10       2000
      1302         76         36          1       0.10       5000
      1303         76         36          1       0.05       1000
      1304         76         36          1       0.05       2000
      1305         76         36          1       0.05       5000
      1306         76         36          5       0.20       1000
      1307         76         36          5       0.20       2000
      1308         76         36          5       0.20       5000
      1309         76         36          5       0.10       1000
      1310         76         36          5       0.10       2000
      1311         76         36          5       0.10       5000
      1312         76         36          5       0.05       1000
      1313         76         36          5       0.05       2000
      1314         76         36          5       0.05       5000
      1315         76         36          6       0.20       1000
      1316         76         36          6       0.20       2000
      1317         76         36          6       0.20       5000
      1318         76         36          6       0.10       1000
      1319         76         36          6       0.10       2000
      1320         76         36          6       0.10       5000
      1321         76         36          6       0.05       1000
      1322         76         36          6       0.05       2000
      1323         76         36          6       0.05       5000
      1324         76         42          1       0.20       1000
      1325         76         42          1       0.20       2000
      1326         76         42          1       0.20       5000
      1327         76         42          1       0.10       1000
      1328         76         42          1       0.10       2000
      1329         76         42          1       0.10       5000
      1330         76         42          1       0.05       1000
      1331         76         42          1       0.05       2000
      1332         76         42          1       0.05       5000
      1333         76         42          5       0.20       1000
      1334         76         42          5       0.20       2000
      1335         76         42          5       0.20       5000
      1336         76         42          5       0.10       1000
      1337         76         42          5       0.10       2000
      1338         76         42          5       0.10       5000
      1339         76         42          5       0.05       1000
      1340         76         42          5       0.05       2000
      1341         76         42          5       0.05       5000
      1342         76         42          6       0.20       1000
      1343         76         42          6       0.20       2000
      1344         76         42          6       0.20       5000
      1345         76         42          6       0.10       1000
      1346         76         42          6       0.10       2000
      1347         76         42          6       0.10       5000
      1348         76         42          6       0.05       1000
      1349         76         42          6       0.05       2000
      1350         76         42          6       0.05       5000
      1351         76         48          1       0.20       1000
      1352         76         48          1       0.20       2000
      1353         76         48          1       0.20       5000
      1354         76         48          1       0.10       1000
      1355         76         48          1       0.10       2000
      1356         76         48          1       0.10       5000
      1357         76         48          1       0.05       1000
      1358         76         48          1       0.05       2000
      1359         76         48          1       0.05       5000
      1360         76         48          5       0.20       1000
      1361         76         48          5       0.20       2000
      1362         76         48          5       0.20       5000
      1363         76         48          5       0.10       1000
      1364         76         48          5       0.10       2000
      1365         76         48          5       0.10       5000
      1366         76         48          5       0.05       1000
      1367         76         48          5       0.05       2000
      1368         76         48          5       0.05       5000
      1369         76         48          6       0.20       1000
      1370         76         48          6       0.20       2000
      1371         76         48          6       0.20       5000
      1372         76         48          6       0.10       1000
      1373         76         48          6       0.10       2000
      1374         76         48          6       0.10       5000
      1375         76         48          6       0.05       1000
      1376         76         48          6       0.05       2000
      1377         76         48          6       0.05       5000
      1378         76         54          1       0.20       1000
      1379         76         54          1       0.20       2000
      1380         76         54          1       0.20       5000
      1381         76         54          1       0.10       1000
      1382         76         54          1       0.10       2000
      1383         76         54          1       0.10       5000
      1384         76         54          1       0.05       1000
      1385         76         54          1       0.05       2000
      1386         76         54          1       0.05       5000
      1387         76         54          5       0.20       1000
      1388         76         54          5       0.20       2000
      1389         76         54          5       0.20       5000
      1390         76         54          5       0.10       1000
      1391         76         54          5       0.10       2000
      1392         76         54          5       0.10       5000
      1393         76         54          5       0.05       1000
      1394         76         54          5       0.05       2000
      1395         76         54          5       0.05       5000
      1396         76         54          6       0.20       1000
      1397         76         54          6       0.20       2000
      1398         76         54          6       0.20       5000
      1399         76         54          6       0.10       1000
      1400         76         54          6       0.10       2000
      1401         76         54          6       0.10       5000
      1402         76         54          6       0.05       1000
      1403         76         54          6       0.05       2000
      1404         76         54          6       0.05       5000
      1405         76         60          1       0.20       1000
      1406         76         60          1       0.20       2000
      1407         76         60          1       0.20       5000
      1408         76         60          1       0.10       1000
      1409         76         60          1       0.10       2000
      1410         76         60          1       0.10       5000
      1411         76         60          1       0.05       1000
      1412         76         60          1       0.05       2000
      1413         76         60          1       0.05       5000
      1414         76         60          5       0.20       1000
      1415         76         60          5       0.20       2000
      1416         76         60          5       0.20       5000
      1417         76         60          5       0.10       1000
      1418         76         60          5       0.10       2000
      1419         76         60          5       0.10       5000
      1420         76         60          5       0.05       1000
      1421         76         60          5       0.05       2000
      1422         76         60          5       0.05       5000
      1423         76         60          6       0.20       1000
      1424         76         60          6       0.20       2000
      1425         76         60          6       0.20       5000
      1426         76         60          6       0.10       1000
      1427         76         60          6       0.10       2000
      1428         76         60          6       0.10       5000
      1429         76         60          6       0.05       1000
      1430         76         60          6       0.05       2000
      1431         76         60          6       0.05       5000
      1432         76         66          1       0.20       1000
      1433         76         66          1       0.20       2000
      1434         76         66          1       0.20       5000
      1435         76         66          1       0.10       1000
      1436         76         66          1       0.10       2000
      1437         76         66          1       0.10       5000
      1438         76         66          1       0.05       1000
      1439         76         66          1       0.05       2000
      1440         76         66          1       0.05       5000
      1441         76         66          5       0.20       1000
      1442         76         66          5       0.20       2000
      1443         76         66          5       0.20       5000
      1444         76         66          5       0.10       1000
      1445         76         66          5       0.10       2000
      1446         76         66          5       0.10       5000
      1447         76         66          5       0.05       1000
      1448         76         66          5       0.05       2000
      1449         76         66          5       0.05       5000
      1450         76         66          6       0.20       1000
      1451         76         66          6       0.20       2000
      1452         76         66          6       0.20       5000
      1453         76         66          6       0.10       1000
      1454         76         66          6       0.10       2000
      1455         76         66          6       0.10       5000
      1456         76         66          6       0.05       1000
      1457         76         66          6       0.05       2000
      1458         76         66          6       0.05       5000
      1459         76         72          1       0.20       1000
      1460         76         72          1       0.20       2000
      1461         76         72          1       0.20       5000
      1462         76         72          1       0.10       1000
      1463         76         72          1       0.10       2000
      1464         76         72          1       0.10       5000
      1465         76         72          1       0.05       1000
      1466         76         72          1       0.05       2000
      1467         76         72          1       0.05       5000
      1468         76         72          5       0.20       1000
      1469         76         72          5       0.20       2000
      1470         76         72          5       0.20       5000
      1471         76         72          5       0.10       1000
      1472         76         72          5       0.10       2000
      1473         76         72          5       0.10       5000
      1474         76         72          5       0.05       1000
      1475         76         72          5       0.05       2000
      1476         76         72          5       0.05       5000
      1477         76         72          6       0.20       1000
      1478         76         72          6       0.20       2000
      1479         76         72          6       0.20       5000
      1480         76         72          6       0.10       1000
      1481         76         72          6       0.10       2000
      1482         76         72          6       0.10       5000
      1483         76         72          6       0.05       1000
      1484         76         72          6       0.05       2000
      1485         76         72          6       0.05       5000
      1486         76         78          1       0.20       1000
      1487         76         78          1       0.20       2000
      1488         76         78          1       0.20       5000
      1489         76         78          1       0.10       1000
      1490         76         78          1       0.10       2000
      1491         76         78          1       0.10       5000
      1492         76         78          1       0.05       1000
      1493         76         78          1       0.05       2000
      1494         76         78          1       0.05       5000
      1495         76         78          5       0.20       1000
      1496         76         78          5       0.20       2000
      1497         76         78          5       0.20       5000
      1498         76         78          5       0.10       1000
      1499         76         78          5       0.10       2000
      1500         76         78          5       0.10       5000
      1501         76         78          5       0.05       1000
      1502         76         78          5       0.05       2000
      1503         76         78          5       0.05       5000
      1504         76         78          6       0.20       1000
      1505         76         78          6       0.20       2000
      1506         76         78          6       0.20       5000
      1507         76         78          6       0.10       1000
      1508         76         78          6       0.10       2000
      1509         76         78          6       0.10       5000
      1510         76         78          6       0.05       1000
      1511         76         78          6       0.05       2000
      1512         76         78          6       0.05       5000
      1513         88         42          1       0.20       1000
      1514         88         42          1       0.20       2000
      1515         88         42          1       0.20       5000
      1516         88         42          1       0.10       1000
      1517         88         42          1       0.10       2000
      1518         88         42          1       0.10       5000
      1519         88         42          1       0.05       1000
      1520         88         42          1       0.05       2000
      1521         88         42          1       0.05       5000
      1522         88         42          5       0.20       1000
      1523         88         42          5       0.20       2000
      1524         88         42          5       0.20       5000
      1525         88         42          5       0.10       1000
      1526         88         42          5       0.10       2000
      1527         88         42          5       0.10       5000
      1528         88         42          5       0.05       1000
      1529         88         42          5       0.05       2000
      1530         88         42          5       0.05       5000
      1531         88         42          6       0.20       1000
      1532         88         42          6       0.20       2000
      1533         88         42          6       0.20       5000
      1534         88         42          6       0.10       1000
      1535         88         42          6       0.10       2000
      1536         88         42          6       0.10       5000
      1537         88         42          6       0.05       1000
      1538         88         42          6       0.05       2000
      1539         88         42          6       0.05       5000
      1540         88         48          1       0.20       1000
      1541         88         48          1       0.20       2000
      1542         88         48          1       0.20       5000
      1543         88         48          1       0.10       1000
      1544         88         48          1       0.10       2000
      1545         88         48          1       0.10       5000
      1546         88         48          1       0.05       1000
      1547         88         48          1       0.05       2000
      1548         88         48          1       0.05       5000
      1549         88         48          5       0.20       1000
      1550         88         48          5       0.20       2000
      1551         88         48          5       0.20       5000
      1552         88         48          5       0.10       1000
      1553         88         48          5       0.10       2000
      1554         88         48          5       0.10       5000
      1555         88         48          5       0.05       1000
      1556         88         48          5       0.05       2000
      1557         88         48          5       0.05       5000
      1558         88         48          6       0.20       1000
      1559         88         48          6       0.20       2000
      1560         88         48          6       0.20       5000
      1561         88         48          6       0.10       1000
      1562         88         48          6       0.10       2000
      1563         88         48          6       0.10       5000
      1564         88         48          6       0.05       1000
      1565         88         48          6       0.05       2000
      1566         88         48          6       0.05       5000
      1567         88         54          1       0.20       1000
      1568         88         54          1       0.20       2000
      1569         88         54          1       0.20       5000
      1570         88         54          1       0.10       1000
      1571         88         54          1       0.10       2000
      1572         88         54          1       0.10       5000
      1573         88         54          1       0.05       1000
      1574         88         54          1       0.05       2000
      1575         88         54          1       0.05       5000
      1576         88         54          5       0.20       1000
      1577         88         54          5       0.20       2000
      1578         88         54          5       0.20       5000
      1579         88         54          5       0.10       1000
      1580         88         54          5       0.10       2000
      1581         88         54          5       0.10       5000
      1582         88         54          5       0.05       1000
      1583         88         54          5       0.05       2000
      1584         88         54          5       0.05       5000
      1585         88         54          6       0.20       1000
      1586         88         54          6       0.20       2000
      1587         88         54          6       0.20       5000
      1588         88         54          6       0.10       1000
      1589         88         54          6       0.10       2000
      1590         88         54          6       0.10       5000
      1591         88         54          6       0.05       1000
      1592         88         54          6       0.05       2000
      1593         88         54          6       0.05       5000
      1594         88         60          1       0.20       1000
      1595         88         60          1       0.20       2000
      1596         88         60          1       0.20       5000
      1597         88         60          1       0.10       1000
      1598         88         60          1       0.10       2000
      1599         88         60          1       0.10       5000
      1600         88         60          1       0.05       1000
      1601         88         60          1       0.05       2000
      1602         88         60          1       0.05       5000
      1603         88         60          5       0.20       1000
      1604         88         60          5       0.20       2000
      1605         88         60          5       0.20       5000
      1606         88         60          5       0.10       1000
      1607         88         60          5       0.10       2000
      1608         88         60          5       0.10       5000
      1609         88         60          5       0.05       1000
      1610         88         60          5       0.05       2000
      1611         88         60          5       0.05       5000
      1612         88         60          6       0.20       1000
      1613         88         60          6       0.20       2000
      1614         88         60          6       0.20       5000
      1615         88         60          6       0.10       1000
      1616         88         60          6       0.10       2000
      1617         88         60          6       0.10       5000
      1618         88         60          6       0.05       1000
      1619         88         60          6       0.05       2000
      1620         88         60          6       0.05       5000
      1621         88         66          1       0.20       1000
      1622         88         66          1       0.20       2000
      1623         88         66          1       0.20       5000
      1624         88         66          1       0.10       1000
      1625         88         66          1       0.10       2000
      1626         88         66          1       0.10       5000
      1627         88         66          1       0.05       1000
      1628         88         66          1       0.05       2000
      1629         88         66          1       0.05       5000
      1630         88         66          5       0.20       1000
      1631         88         66          5       0.20       2000
      1632         88         66          5       0.20       5000
      1633         88         66          5       0.10       1000
      1634         88         66          5       0.10       2000
      1635         88         66          5       0.10       5000
      1636         88         66          5       0.05       1000
      1637         88         66          5       0.05       2000
      1638         88         66          5       0.05       5000
      1639         88         66          6       0.20       1000
      1640         88         66          6       0.20       2000
      1641         88         66          6       0.20       5000
      1642         88         66          6       0.10       1000
      1643         88         66          6       0.10       2000
      1644         88         66          6       0.10       5000
      1645         88         66          6       0.05       1000
      1646         88         66          6       0.05       2000
      1647         88         66          6       0.05       5000
      1648         88         72          1       0.20       1000
      1649         88         72          1       0.20       2000
      1650         88         72          1       0.20       5000
      1651         88         72          1       0.10       1000
      1652         88         72          1       0.10       2000
      1653         88         72          1       0.10       5000
      1654         88         72          1       0.05       1000
      1655         88         72          1       0.05       2000
      1656         88         72          1       0.05       5000
      1657         88         72          5       0.20       1000
      1658         88         72          5       0.20       2000
      1659         88         72          5       0.20       5000
      1660         88         72          5       0.10       1000
      1661         88         72          5       0.10       2000
      1662         88         72          5       0.10       5000
      1663         88         72          5       0.05       1000
      1664         88         72          5       0.05       2000
      1665         88         72          5       0.05       5000
      1666         88         72          6       0.20       1000
      1667         88         72          6       0.20       2000
      1668         88         72          6       0.20       5000
      1669         88         72          6       0.10       1000
      1670         88         72          6       0.10       2000
      1671         88         72          6       0.10       5000
      1672         88         72          6       0.05       1000
      1673         88         72          6       0.05       2000
      1674         88         72          6       0.05       5000
      1675         88         78          1       0.20       1000
      1676         88         78          1       0.20       2000
      1677         88         78          1       0.20       5000
      1678         88         78          1       0.10       1000
      1679         88         78          1       0.10       2000
      1680         88         78          1       0.10       5000
      1681         88         78          1       0.05       1000
      1682         88         78          1       0.05       2000
      1683         88         78          1       0.05       5000
      1684         88         78          5       0.20       1000
