% nSim ->    4131
%      nExp        nIn        hLS      trFcn         lr        trC
       844         14         72          1       0.05       1000
       845         14         72          1       0.05       2000
       846         14         72          1       0.05       5000
       847         14         72          5       0.20       1000
       848         14         72          5       0.20       2000
       849         14         72          5       0.20       5000
       850         14         72          5       0.10       1000
       851         14         72          5       0.10       2000
       852         14         72          5       0.10       5000
       853         14         72          5       0.05       1000
       854         14         72          5       0.05       2000
       855         14         72          5       0.05       5000
       856         14         72          6       0.20       1000
       857         14         72          6       0.20       2000
       858         14         72          6       0.20       5000
       859         14         72          6       0.10       1000
       860         14         72          6       0.10       2000
       861         14         72          6       0.10       5000
       862         14         72          6       0.05       1000
       863         14         72          6       0.05       2000
       864         14         72          6       0.05       5000
       865         14         78          1       0.20       1000
       866         14         78          1       0.20       2000
       867         14         78          1       0.20       5000
       868         14         78          1       0.10       1000
       869         14         78          1       0.10       2000
       870         14         78          1       0.10       5000
       871         14         78          1       0.05       1000
       872         14         78          1       0.05       2000
       873         14         78          1       0.05       5000
       874         14         78          5       0.20       1000
       875         14         78          5       0.20       2000
       876         14         78          5       0.20       5000
       877         14         78          5       0.10       1000
       878         14         78          5       0.10       2000
       879         14         78          5       0.10       5000
       880         14         78          5       0.05       1000
       881         14         78          5       0.05       2000
       882         14         78          5       0.05       5000
       883         14         78          6       0.20       1000
       884         14         78          6       0.20       2000
       885         14         78          6       0.20       5000
       886         14         78          6       0.10       1000
       887         14         78          6       0.10       2000
       888         14         78          6       0.10       5000
       889         14         78          6       0.05       1000
       890         14         78          6       0.05       2000
       891         14         78          6       0.05       5000
       892         14         84          1       0.20       1000
       893         14         84          1       0.20       2000
       894         14         84          1       0.20       5000
       895         14         84          1       0.10       1000
       896         14         84          1       0.10       2000
       897         14         84          1       0.10       5000
       898         14         84          1       0.05       1000
       899         14         84          1       0.05       2000
       900         14         84          1       0.05       5000
       901         14         84          5       0.20       1000
       902         14         84          5       0.20       2000
       903         14         84          5       0.20       5000
       904         14         84          5       0.10       1000
       905         14         84          5       0.10       2000
       906         14         84          5       0.10       5000
       907         14         84          5       0.05       1000
       908         14         84          5       0.05       2000
       909         14         84          5       0.05       5000
       910         14         84          6       0.20       1000
       911         14         84          6       0.20       2000
       912         14         84          6       0.20       5000
       913         14         84          6       0.10       1000
       914         14         84          6       0.10       2000
       915         14         84          6       0.10       5000
       916         14         84          6       0.05       1000
       917         14         84          6       0.05       2000
       918         14         84          6       0.05       5000
       919         28          3          1       0.20       1000
       920         28          3          1       0.20       2000
       921         28          3          1       0.20       5000
       922         28          3          1       0.10       1000
       923         28          3          1       0.10       2000
       924         28          3          1       0.10       5000
       925         28          3          1       0.05       1000
       926         28          3          1       0.05       2000
       927         28          3          1       0.05       5000
       928         28          3          5       0.20       1000
       929         28          3          5       0.20       2000
       930         28          3          5       0.20       5000
       931         28          3          5       0.10       1000
       932         28          3          5       0.10       2000
       933         28          3          5       0.10       5000
       934         28          3          5       0.05       1000
       935         28          3          5       0.05       2000
       936         28          3          5       0.05       5000
       937         28          3          6       0.20       1000
       938         28          3          6       0.20       2000
       939         28          3          6       0.20       5000
       940         28          3          6       0.10       1000
       941         28          3          6       0.10       2000
       942         28          3          6       0.10       5000
       943         28          3          6       0.05       1000
       944         28          3          6       0.05       2000
       945         28          3          6       0.05       5000
       946         28          4          1       0.20       1000
       947         28          4          1       0.20       2000
       948         28          4          1       0.20       5000
       949         28          4          1       0.10       1000
       950         28          4          1       0.10       2000
       951         28          4          1       0.10       5000
       952         28          4          1       0.05       1000
       953         28          4          1       0.05       2000
       954         28          4          1       0.05       5000
       955         28          4          5       0.20       1000
       956         28          4          5       0.20       2000
       957         28          4          5       0.20       5000
       958         28          4          5       0.10       1000
       959         28          4          5       0.10       2000
       960         28          4          5       0.10       5000
       961         28          4          5       0.05       1000
       962         28          4          5       0.05       2000
       963         28          4          5       0.05       5000
       964         28          4          6       0.20       1000
       965         28          4          6       0.20       2000
       966         28          4          6       0.20       5000
       967         28          4          6       0.10       1000
       968         28          4          6       0.10       2000
       969         28          4          6       0.10       5000
       970         28          4          6       0.05       1000
       971         28          4          6       0.05       2000
       972         28          4          6       0.05       5000
       973         28          6          1       0.20       1000
       974         28          6          1       0.20       2000
       975         28          6          1       0.20       5000
       976         28          6          1       0.10       1000
       977         28          6          1       0.10       2000
       978         28          6          1       0.10       5000
       979         28          6          1       0.05       1000
       980         28          6          1       0.05       2000
       981         28          6          1       0.05       5000
       982         28          6          5       0.20       1000
       983         28          6          5       0.20       2000
       984         28          6          5       0.20       5000
       985         28          6          5       0.10       1000
       986         28          6          5       0.10       2000
       987         28          6          5       0.10       5000
       988         28          6          5       0.05       1000
       989         28          6          5       0.05       2000
       990         28          6          5       0.05       5000
       991         28          6          6       0.20       1000
       992         28          6          6       0.20       2000
       993         28          6          6       0.20       5000
       994         28          6          6       0.10       1000
       995         28          6          6       0.10       2000
       996         28          6          6       0.10       5000
       997         28          6          6       0.05       1000
       998         28          6          6       0.05       2000
       999         28          6          6       0.05       5000
      1000         28          9          1       0.20       1000
      1001         28          9          1       0.20       2000
      1002         28          9          1       0.20       5000
      1003         28          9          1       0.10       1000
      1004         28          9          1       0.10       2000
      1005         28          9          1       0.10       5000
      1006         28          9          1       0.05       1000
      1007         28          9          1       0.05       2000
      1008         28          9          1       0.05       5000
      1009         28          9          5       0.20       1000
      1010         28          9          5       0.20       2000
      1011         28          9          5       0.20       5000
      1012         28          9          5       0.10       1000
      1013         28          9          5       0.10       2000
      1014         28          9          5       0.10       5000
      1015         28          9          5       0.05       1000
      1016         28          9          5       0.05       2000
      1017         28          9          5       0.05       5000
      1018         28          9          6       0.20       1000
      1019         28          9          6       0.20       2000
      1020         28          9          6       0.20       5000
      1021         28          9          6       0.10       1000
      1022         28          9          6       0.10       2000
      1023         28          9          6       0.10       5000
      1024         28          9          6       0.05       1000
      1025         28          9          6       0.05       2000
      1026         28          9          6       0.05       5000
      1027         28         12          1       0.20       1000
      1028         28         12          1       0.20       2000
      1029         28         12          1       0.20       5000
      1030         28         12          1       0.10       1000
      1031         28         12          1       0.10       2000
      1032         28         12          1       0.10       5000
      1033         28         12          1       0.05       1000
      1034         28         12          1       0.05       2000
      1035         28         12          1       0.05       5000
      1036         28         12          5       0.20       1000
      1037         28         12          5       0.20       2000
      1038         28         12          5       0.20       5000
      1039         28         12          5       0.10       1000
      1040         28         12          5       0.10       2000
      1041         28         12          5       0.10       5000
      1042         28         12          5       0.05       1000
      1043         28         12          5       0.05       2000
      1044         28         12          5       0.05       5000
      1045         28         12          6       0.20       1000
      1046         28         12          6       0.20       2000
      1047         28         12          6       0.20       5000
      1048         28         12          6       0.10       1000
      1049         28         12          6       0.10       2000
      1050         28         12          6       0.10       5000
      1051         28         12          6       0.05       1000
      1052         28         12          6       0.05       2000
      1053         28         12          6       0.05       5000
      1054         28         18          1       0.20       1000
      1055         28         18          1       0.20       2000
      1056         28         18          1       0.20       5000
      1057         28         18          1       0.10       1000
      1058         28         18          1       0.10       2000
      1059         28         18          1       0.10       5000
      1060         28         18          1       0.05       1000
      1061         28         18          1       0.05       2000
      1062         28         18          1       0.05       5000
      1063         28         18          5       0.20       1000
      1064         28         18          5       0.20       2000
      1065         28         18          5       0.20       5000
      1066         28         18          5       0.10       1000
      1067         28         18          5       0.10       2000
      1068         28         18          5       0.10       5000
      1069         28         18          5       0.05       1000
      1070         28         18          5       0.05       2000
      1071         28         18          5       0.05       5000
      1072         28         18          6       0.20       1000
      1073         28         18          6       0.20       2000
      1074         28         18          6       0.20       5000
      1075         28         18          6       0.10       1000
      1076         28         18          6       0.10       2000
      1077         28         18          6       0.10       5000
      1078         28         18          6       0.05       1000
      1079         28         18          6       0.05       2000
      1080         28         18          6       0.05       5000
      1081         28         24          1       0.20       1000
      1082         28         24          1       0.20       2000
      1083         28         24          1       0.20       5000
      1084         28         24          1       0.10       1000
      1085         28         24          1       0.10       2000
      1086         28         24          1       0.10       5000
      1087         28         24          1       0.05       1000
      1088         28         24          1       0.05       2000
      1089         28         24          1       0.05       5000
      1090         28         24          5       0.20       1000
      1091         28         24          5       0.20       2000
      1092         28         24          5       0.20       5000
      1093         28         24          5       0.10       1000
      1094         28         24          5       0.10       2000
      1095         28         24          5       0.10       5000
      1096         28         24          5       0.05       1000
      1097         28         24          5       0.05       2000
      1098         28         24          5       0.05       5000
      1099         28         24          6       0.20       1000
      1100         28         24          6       0.20       2000
      1101         28         24          6       0.20       5000
      1102         28         24          6       0.10       1000
      1103         28         24          6       0.10       2000
      1104         28         24          6       0.10       5000
      1105         28         24          6       0.05       1000
      1106         28         24          6       0.05       2000
      1107         28         24          6       0.05       5000
      1108         28         30          1       0.20       1000
      1109         28         30          1       0.20       2000
      1110         28         30          1       0.20       5000
      1111         28         30          1       0.10       1000
      1112         28         30          1       0.10       2000
      1113         28         30          1       0.10       5000
      1114         28         30          1       0.05       1000
      1115         28         30          1       0.05       2000
      1116         28         30          1       0.05       5000
      1117         28         30          5       0.20       1000
      1118         28         30          5       0.20       2000
      1119         28         30          5       0.20       5000
      1120         28         30          5       0.10       1000
      1121         28         30          5       0.10       2000
      1122         28         30          5       0.10       5000
      1123         28         30          5       0.05       1000
      1124         28         30          5       0.05       2000
      1125         28         30          5       0.05       5000
      1126         28         30          6       0.20       1000
      1127         28         30          6       0.20       2000
      1128         28         30          6       0.20       5000
      1129         28         30          6       0.10       1000
      1130         28         30          6       0.10       2000
      1131         28         30          6       0.10       5000
      1132         28         30          6       0.05       1000
      1133         28         30          6       0.05       2000
      1134         28         30          6       0.05       5000
      1135         28         36          1       0.20       1000
      1136         28         36          1       0.20       2000
      1137         28         36          1       0.20       5000
      1138         28         36          1       0.10       1000
      1139         28         36          1       0.10       2000
      1140         28         36          1       0.10       5000
      1141         28         36          1       0.05       1000
      1142         28         36          1       0.05       2000
      1143         28         36          1       0.05       5000
      1144         28         36          5       0.20       1000
      1145         28         36          5       0.20       2000
      1146         28         36          5       0.20       5000
      1147         28         36          5       0.10       1000
      1148         28         36          5       0.10       2000
      1149         28         36          5       0.10       5000
      1150         28         36          5       0.05       1000
      1151         28         36          5       0.05       2000
      1152         28         36          5       0.05       5000
      1153         28         36          6       0.20       1000
      1154         28         36          6       0.20       2000
      1155         28         36          6       0.20       5000
      1156         28         36          6       0.10       1000
      1157         28         36          6       0.10       2000
      1158         28         36          6       0.10       5000
      1159         28         36          6       0.05       1000
      1160         28         36          6       0.05       2000
      1161         28         36          6       0.05       5000
      1162         28         42          1       0.20       1000
      1163         28         42          1       0.20       2000
      1164         28         42          1       0.20       5000
      1165         28         42          1       0.10       1000
      1166         28         42          1       0.10       2000
      1167         28         42          1       0.10       5000
      1168         28         42          1       0.05       1000
      1169         28         42          1       0.05       2000
      1170         28         42          1       0.05       5000
      1171         28         42          5       0.20       1000
      1172         28         42          5       0.20       2000
      1173         28         42          5       0.20       5000
      1174         28         42          5       0.10       1000
      1175         28         42          5       0.10       2000
      1176         28         42          5       0.10       5000
      1177         28         42          5       0.05       1000
      1178         28         42          5       0.05       2000
      1179         28         42          5       0.05       5000
      1180         28         42          6       0.20       1000
      1181         28         42          6       0.20       2000
      1182         28         42          6       0.20       5000
      1183         28         42          6       0.10       1000
      1184         28         42          6       0.10       2000
      1185         28         42          6       0.10       5000
      1186         28         42          6       0.05       1000
      1187         28         42          6       0.05       2000
      1188         28         42          6       0.05       5000
      1189         28         48          1       0.20       1000
      1190         28         48          1       0.20       2000
      1191         28         48          1       0.20       5000
      1192         28         48          1       0.10       1000
      1193         28         48          1       0.10       2000
      1194         28         48          1       0.10       5000
      1195         28         48          1       0.05       1000
      1196         28         48          1       0.05       2000
      1197         28         48          1       0.05       5000
      1198         28         48          5       0.20       1000
      1199         28         48          5       0.20       2000
      1200         28         48          5       0.20       5000
      1201         28         48          5       0.10       1000
      1202         28         48          5       0.10       2000
      1203         28         48          5       0.10       5000
      1204         28         48          5       0.05       1000
      1205         28         48          5       0.05       2000
      1206         28         48          5       0.05       5000
      1207         28         48          6       0.20       1000
      1208         28         48          6       0.20       2000
      1209         28         48          6       0.20       5000
      1210         28         48          6       0.10       1000
      1211         28         48          6       0.10       2000
      1212         28         48          6       0.10       5000
      1213         28         48          6       0.05       1000
      1214         28         48          6       0.05       2000
      1215         28         48          6       0.05       5000
      1216         28         54          1       0.20       1000
      1217         28         54          1       0.20       2000
      1218         28         54          1       0.20       5000
      1219         28         54          1       0.10       1000
      1220         28         54          1       0.10       2000
      1221         28         54          1       0.10       5000
      1222         28         54          1       0.05       1000
      1223         28         54          1       0.05       2000
      1224         28         54          1       0.05       5000
      1225         28         54          5       0.20       1000
      1226         28         54          5       0.20       2000
      1227         28         54          5       0.20       5000
      1228         28         54          5       0.10       1000
      1229         28         54          5       0.10       2000
      1230         28         54          5       0.10       5000
      1231         28         54          5       0.05       1000
      1232         28         54          5       0.05       2000
      1233         28         54          5       0.05       5000
      1234         28         54          6       0.20       1000
      1235         28         54          6       0.20       2000
      1236         28         54          6       0.20       5000
      1237         28         54          6       0.10       1000
      1238         28         54          6       0.10       2000
      1239         28         54          6       0.10       5000
      1240         28         54          6       0.05       1000
      1241         28         54          6       0.05       2000
      1242         28         54          6       0.05       5000
      1243         28         60          1       0.20       1000
      1244         28         60          1       0.20       2000
      1245         28         60          1       0.20       5000
      1246         28         60          1       0.10       1000
      1247         28         60          1       0.10       2000
      1248         28         60          1       0.10       5000
      1249         28         60          1       0.05       1000
      1250         28         60          1       0.05       2000
      1251         28         60          1       0.05       5000
      1252         28         60          5       0.20       1000
      1253         28         60          5       0.20       2000
      1254         28         60          5       0.20       5000
      1255         28         60          5       0.10       1000
      1256         28         60          5       0.10       2000
      1257         28         60          5       0.10       5000
      1258         28         60          5       0.05       1000
      1259         28         60          5       0.05       2000
      1260         28         60          5       0.05       5000
      1261         28         60          6       0.20       1000
      1262         28         60          6       0.20       2000
      1263         28         60          6       0.20       5000
      1264         28         60          6       0.10       1000
      1265         28         60          6       0.10       2000
      1266         28         60          6       0.10       5000
      1267         28         60          6       0.05       1000
      1268         28         60          6       0.05       2000
      1269         28         60          6       0.05       5000
      1270         28         66          1       0.20       1000
      1271         28         66          1       0.20       2000
      1272         28         66          1       0.20       5000
      1273         28         66          1       0.10       1000
      1274         28         66          1       0.10       2000
      1275         28         66          1       0.10       5000
      1276         28         66          1       0.05       1000
      1277         28         66          1       0.05       2000
      1278         28         66          1       0.05       5000
      1279         28         66          5       0.20       1000
      1280         28         66          5       0.20       2000
      1281         28         66          5       0.20       5000
      1282         28         66          5       0.10       1000
      1283         28         66          5       0.10       2000
      1284         28         66          5       0.10       5000
      1285         28         66          5       0.05       1000
      1286         28         66          5       0.05       2000
      1287         28         66          5       0.05       5000
      1288         28         66          6       0.20       1000
      1289         28         66          6       0.20       2000
      1290         28         66          6       0.20       5000
      1291         28         66          6       0.10       1000
      1292         28         66          6       0.10       2000
      1293         28         66          6       0.10       5000
      1294         28         66          6       0.05       1000
      1295         28         66          6       0.05       2000
      1296         28         66          6       0.05       5000
      1297         28         72          1       0.20       1000
      1298         28         72          1       0.20       2000
      1299         28         72          1       0.20       5000
      1300         28         72          1       0.10       1000
      1301         28         72          1       0.10       2000
      1302         28         72          1       0.10       5000
      1303         28         72          1       0.05       1000
      1304         28         72          1       0.05       2000
      1305         28         72          1       0.05       5000
      1306         28         72          5       0.20       1000
      1307         28         72          5       0.20       2000
      1308         28         72          5       0.20       5000
      1309         28         72          5       0.10       1000
      1310         28         72          5       0.10       2000
      1311         28         72          5       0.10       5000
      1312         28         72          5       0.05       1000
      1313         28         72          5       0.05       2000
      1314         28         72          5       0.05       5000
      1315         28         72          6       0.20       1000
      1316         28         72          6       0.20       2000
      1317         28         72          6       0.20       5000
      1318         28         72          6       0.10       1000
      1319         28         72          6       0.10       2000
      1320         28         72          6       0.10       5000
      1321         28         72          6       0.05       1000
      1322         28         72          6       0.05       2000
      1323         28         72          6       0.05       5000
      1324         28         78          1       0.20       1000
      1325         28         78          1       0.20       2000
      1326         28         78          1       0.20       5000
      1327         28         78          1       0.10       1000
      1328         28         78          1       0.10       2000
      1329         28         78          1       0.10       5000
      1330         28         78          1       0.05       1000
      1331         28         78          1       0.05       2000
      1332         28         78          1       0.05       5000
      1333         28         78          5       0.20       1000
      1334         28         78          5       0.20       2000
      1335         28         78          5       0.20       5000
      1336         28         78          5       0.10       1000
      1337         28         78          5       0.10       2000
      1338         28         78          5       0.10       5000
      1339         28         78          5       0.05       1000
      1340         28         78          5       0.05       2000
      1341         28         78          5       0.05       5000
      1342         28         78          6       0.20       1000
      1343         28         78          6       0.20       2000
      1344         28         78          6       0.20       5000
      1345         28         78          6       0.10       1000
      1346         28         78          6       0.10       2000
      1347         28         78          6       0.10       5000
      1348         28         78          6       0.05       1000
      1349         28         78          6       0.05       2000
      1350         28         78          6       0.05       5000
      1351         28         84          1       0.20       1000
      1352         28         84          1       0.20       2000
      1353         28         84          1       0.20       5000
      1354         28         84          1       0.10       1000
      1355         28         84          1       0.10       2000
      1356         28         84          1       0.10       5000
      1357         28         84          1       0.05       1000
      1358         28         84          1       0.05       2000
      1359         28         84          1       0.05       5000
      1360         28         84          5       0.20       1000
      1361         28         84          5       0.20       2000
      1362         28         84          5       0.20       5000
      1363         28         84          5       0.10       1000
      1364         28         84          5       0.10       2000
      1365         28         84          5       0.10       5000
      1366         28         84          5       0.05       1000
      1367         28         84          5       0.05       2000
      1368         28         84          5       0.05       5000
      1369         28         84          6       0.20       1000
      1370         28         84          6       0.20       2000
      1371         28         84          6       0.20       5000
      1372         28         84          6       0.10       1000
      1373         28         84          6       0.10       2000
      1374         28         84          6       0.10       5000
      1375         28         84          6       0.05       1000
      1376         28         84          6       0.05       2000
      1377         28         84          6       0.05       5000
      1378         40          3          1       0.20       1000
      1379         40          3          1       0.20       2000
      1380         40          3          1       0.20       5000
      1381         40          3          1       0.10       1000
      1382         40          3          1       0.10       2000
      1383         40          3          1       0.10       5000
      1384         40          3          1       0.05       1000
      1385         40          3          1       0.05       2000
      1386         40          3          1       0.05       5000
      1387         40          3          5       0.20       1000
      1388         40          3          5       0.20       2000
      1389         40          3          5       0.20       5000
      1390         40          3          5       0.10       1000
      1391         40          3          5       0.10       2000
      1392         40          3          5       0.10       5000
      1393         40          3          5       0.05       1000
      1394         40          3          5       0.05       2000
      1395         40          3          5       0.05       5000
      1396         40          3          6       0.20       1000
      1397         40          3          6       0.20       2000
      1398         40          3          6       0.20       5000
      1399         40          3          6       0.10       1000
      1400         40          3          6       0.10       2000
      1401         40          3          6       0.10       5000
      1402         40          3          6       0.05       1000
      1403         40          3          6       0.05       2000
      1404         40          3          6       0.05       5000
      1405         40          4          1       0.20       1000
      1406         40          4          1       0.20       2000
      1407         40          4          1       0.20       5000
      1408         40          4          1       0.10       1000
      1409         40          4          1       0.10       2000
      1410         40          4          1       0.10       5000
      1411         40          4          1       0.05       1000
      1412         40          4          1       0.05       2000
      1413         40          4          1       0.05       5000
      1414         40          4          5       0.20       1000
      1415         40          4          5       0.20       2000
      1416         40          4          5       0.20       5000
      1417         40          4          5       0.10       1000
      1418         40          4          5       0.10       2000
      1419         40          4          5       0.10       5000
      1420         40          4          5       0.05       1000
      1421         40          4          5       0.05       2000
      1422         40          4          5       0.05       5000
      1423         40          4          6       0.20       1000
      1424         40          4          6       0.20       2000
      1425         40          4          6       0.20       5000
      1426         40          4          6       0.10       1000
      1427         40          4          6       0.10       2000
      1428         40          4          6       0.10       5000
      1429         40          4          6       0.05       1000
      1430         40          4          6       0.05       2000
      1431         40          4          6       0.05       5000
      1432         40          6          1       0.20       1000
      1433         40          6          1       0.20       2000
      1434         40          6          1       0.20       5000
      1435         40          6          1       0.10       1000
      1436         40          6          1       0.10       2000
      1437         40          6          1       0.10       5000
      1438         40          6          1       0.05       1000
      1439         40          6          1       0.05       2000
      1440         40          6          1       0.05       5000
      1441         40          6          5       0.20       1000
      1442         40          6          5       0.20       2000
      1443         40          6          5       0.20       5000
      1444         40          6          5       0.10       1000
      1445         40          6          5       0.10       2000
      1446         40          6          5       0.10       5000
      1447         40          6          5       0.05       1000
      1448         40          6          5       0.05       2000
      1449         40          6          5       0.05       5000
      1450         40          6          6       0.20       1000
      1451         40          6          6       0.20       2000
      1452         40          6          6       0.20       5000
      1453         40          6          6       0.10       1000
      1454         40          6          6       0.10       2000
      1455         40          6          6       0.10       5000
      1456         40          6          6       0.05       1000
      1457         40          6          6       0.05       2000
      1458         40          6          6       0.05       5000
      1459         40          9          1       0.20       1000
      1460         40          9          1       0.20       2000
      1461         40          9          1       0.20       5000
      1462         40          9          1       0.10       1000
      1463         40          9          1       0.10       2000
      1464         40          9          1       0.10       5000
      1465         40          9          1       0.05       1000
      1466         40          9          1       0.05       2000
      1467         40          9          1       0.05       5000
      1468         40          9          5       0.20       1000
      1469         40          9          5       0.20       2000
      1470         40          9          5       0.20       5000
      1471         40          9          5       0.10       1000
      1472         40          9          5       0.10       2000
      1473         40          9          5       0.10       5000
      1474         40          9          5       0.05       1000
      1475         40          9          5       0.05       2000
      1476         40          9          5       0.05       5000
      1477         40          9          6       0.20       1000
      1478         40          9          6       0.20       2000
      1479         40          9          6       0.20       5000
      1480         40          9          6       0.10       1000
      1481         40          9          6       0.10       2000
      1482         40          9          6       0.10       5000
      1483         40          9          6       0.05       1000
      1484         40          9          6       0.05       2000
      1485         40          9          6       0.05       5000
      1486         40         12          1       0.20       1000
      1487         40         12          1       0.20       2000
      1488         40         12          1       0.20       5000
      1489         40         12          1       0.10       1000
      1490         40         12          1       0.10       2000
      1491         40         12          1       0.10       5000
      1492         40         12          1       0.05       1000
      1493         40         12          1       0.05       2000
      1494         40         12          1       0.05       5000
      1495         40         12          5       0.20       1000
      1496         40         12          5       0.20       2000
      1497         40         12          5       0.20       5000
      1498         40         12          5       0.10       1000
      1499         40         12          5       0.10       2000
      1500         40         12          5       0.10       5000
      1501         40         12          5       0.05       1000
      1502         40         12          5       0.05       2000
      1503         40         12          5       0.05       5000
      1504         40         12          6       0.20       1000
      1505         40         12          6       0.20       2000
      1506         40         12          6       0.20       5000
      1507         40         12          6       0.10       1000
      1508         40         12          6       0.10       2000
      1509         40         12          6       0.10       5000
      1510         40         12          6       0.05       1000
      1511         40         12          6       0.05       2000
      1512         40         12          6       0.05       5000
      1513         40         18          1       0.20       1000
      1514         40         18          1       0.20       2000
      1515         40         18          1       0.20       5000
      1516         40         18          1       0.10       1000
      1517         40         18          1       0.10       2000
      1518         40         18          1       0.10       5000
      1519         40         18          1       0.05       1000
      1520         40         18          1       0.05       2000
      1521         40         18          1       0.05       5000
      1522         40         18          5       0.20       1000
      1523         40         18          5       0.20       2000
      1524         40         18          5       0.20       5000
      1525         40         18          5       0.10       1000
