12 01 01 01 00084
12 01 01 02 00083
12 01 01 03 00090
12 01 01 04 00093
12 01 01 05 00083
12 01 01 06 00083
12 01 01 07 00069
12 01 01 08 00070
12 01 01 09 00061
12 01 01 10 00061
12 01 01 11 00068
12 01 01 12 00070
12 01 01 13 00059
12 01 01 14 00058
12 01 01 15 00049
12 01 01 16 00047
12 01 01 17 00033
12 01 01 18 00055
12 01 01 19 00086
12 01 01 20 00116
12 01 01 21 00135
12 01 01 22 00119
12 01 01 23 00085
12 01 01 24 00061
12 01 02 01 00025
12 01 02 02 00013
12 01 02 03 00009
12 01 02 04 00008
12 01 02 05 00007
12 01 02 06 00008
12 01 02 07 00016
12 01 02 08 00024
12 01 02 09 00025
12 01 02 10 00034
12 01 02 11 00046
12 01 02 12 00032
12 01 02 13 00025
12 01 02 14 00024
12 01 02 15 00026
12 01 02 16 00027
12 01 02 17 00025
12 01 02 18 00040
12 01 02 19 00055
12 01 02 20 00056
12 01 02 21 00052
12 01 02 22 00056
12 01 02 23 00056
12 01 02 24 00061
12 01 03 01 00065
12 01 03 02 00047
12 01 03 03 00058
12 01 03 04 00060
12 01 03 05 00061
12 01 03 06 00056
12 01 03 07 00049
12 01 03 08 00074
12 01 03 09 00084
12 01 03 10 00093
12 01 03 11 00102
12 01 03 12 00092
12 01 03 13 00071
12 01 03 14 00085
12 01 03 15 00093
12 01 03 16 00053
12 01 03 17 00060
12 01 03 18 00083
12 01 03 19 00130
12 01 03 20 00191
12 01 03 21 00196
12 01 03 22 00199
12 01 03 23 00146
12 01 03 24 00082
12 01 04 01 00090
12 01 04 02 00080
12 01 04 03 00071
12 01 04 04 00053
12 01 04 05 00049
12 01 04 06 00050
12 01 04 07 00068
12 01 04 08 00079
12 01 04 09 00079
12 01 04 10 00099
12 01 04 11 00093
12 01 04 12 00089
12 01 04 13 00065
12 01 04 14 00064
12 01 04 15 00070
12 01 04 16 00080
12 01 04 17 00078
12 01 04 18 00110
12 01 04 19 00176
12 01 04 20 00183
12 01 04 21 00268
12 01 04 22 00163
12 01 04 23 00198
12 01 04 24 00127
12 01 05 01 00107
12 01 05 02 00081
12 01 05 03 00077
12 01 05 04 00070
12 01 05 05 00063
12 01 05 06 00058
12 01 05 07 00110
12 01 05 08 00085
12 01 05 09 00088
12 01 05 10 00079
12 01 05 11 00115
12 01 05 12 00089
12 01 05 13 00092
12 01 05 14 00111
12 01 05 15 00117
12 01 05 16 00068
12 01 05 17 00059
12 01 05 18 00102
12 01 05 19 00176
12 01 05 20 00200
12 01 05 21 00152
12 01 05 22 00141
12 01 05 23 00187
12 01 05 24 00178
12 01 06 01 00115
12 01 06 02 00104
12 01 06 03 00097
12 01 06 04 00094
12 01 06 05 00077
12 01 06 06 00085
12 01 06 07 00075
12 01 06 08 00066
12 01 06 09 00076
12 01 06 10 00079
12 01 06 11 00063
12 01 06 12 00075
12 01 06 13 00074
12 01 06 14 00060
12 01 06 15 00050
12 01 06 16 00033
12 01 06 17 00036
12 01 06 18 00046
12 01 06 19 00076
12 01 06 20 00083
12 01 06 21 00110
12 01 06 22 00105
12 01 06 23 00120
12 01 06 24 00099
12 01 07 01 00126
12 01 07 02 00086
12 01 07 03 00053
12 01 07 04 00055
12 01 07 05 00048
12 01 07 06 00046
12 01 07 07 00049
12 01 07 08 00043
12 01 07 09 00041
12 01 07 10 00062
12 01 07 11 00062
12 01 07 12 00061
12 01 07 13 00062
12 01 07 14 00066
12 01 07 15 00048
12 01 07 16 00060
12 01 07 17 00068
12 01 07 18 00114
12 01 07 19 00158
12 01 07 20 00168
12 01 07 21 00123
12 01 07 22 00109
12 01 07 23 00095
12 01 07 24 00084
12 01 08 01 00066
12 01 08 02 00069
12 01 08 03 00064
12 01 08 04 00056
12 01 08 05 00054
12 01 08 06 00052
12 01 08 07 00052
12 01 08 08 00042
12 01 08 09 00046
12 01 08 10 00052
12 01 08 11 00062
12 01 08 12 00057
12 01 08 13 00066
12 01 08 14 00051
12 01 08 15 00057
12 01 08 16 00054
12 01 08 17 00068
12 01 08 18 00139
12 01 08 19 00155
12 01 08 20 00195
12 01 08 21 00121
12 01 08 22 00105
12 01 08 23 00100
12 01 08 24 00090
12 01 09 01 00067
12 01 09 02 00067
12 01 09 03 00052
12 01 09 04 00048
12 01 09 05 00042
12 01 09 06 00044
12 01 09 07 00061
12 01 09 08 00092
12 01 09 09 00098
12 01 09 10 00108
12 01 09 11 00114
12 01 09 12 00106
12 01 09 13 00106
12 01 09 14 00090
12 01 09 15 00065
12 01 09 16 00059
12 01 09 17 00073
12 01 09 18 00101
12 01 09 19 00167
12 01 09 20 00273
12 01 09 21 00163
12 01 09 22 00118
12 01 09 23 00113
12 01 09 24 00096
12 01 10 01 00083
12 01 10 02 00070
12 01 10 03 00061
12 01 10 04 00057
12 01 10 05 00052
12 01 10 06 00050
12 01 10 07 00063
12 01 10 08 00089
12 01 10 09 00109
12 01 10 10 00125
12 01 10 11 00117
12 01 10 12 00095
12 01 10 13 00070
12 01 10 14 00047
12 01 10 15 00060
12 01 10 16 00063
12 01 10 17 00061
12 01 10 18 00097
12 01 10 19 8.220085e+01
12 01 10 20 8.220085e+01
12 01 10 21 8.220085e+01
12 01 10 22 8.220085e+01
12 01 10 23 8.220085e+01
12 01 10 24 8.220085e+01
12 01 11 01 8.220085e+01
12 01 11 02 8.220085e+01
12 01 11 03 8.220085e+01
12 01 11 04 8.220085e+01
12 01 11 05 8.220085e+01
12 01 11 06 8.220085e+01
12 01 11 07 8.220085e+01
12 01 11 08 8.220085e+01
12 01 11 09 8.220085e+01
12 01 11 10 8.220085e+01
12 01 11 11 8.220085e+01
12 01 11 12 00101
12 01 11 13 00081
12 01 11 14 00073
12 01 11 15 00058
12 01 11 16 00066
12 01 11 17 00074
12 01 11 18 00125
12 01 11 19 00247
12 01 11 20 00353
12 01 11 21 00169
12 01 11 22 00153
12 01 11 23 00144
12 01 11 24 00118
12 01 12 01 00093
12 01 12 02 00064
12 01 12 03 00060
12 01 12 04 00056
12 01 12 05 00066
12 01 12 06 00062
12 01 12 07 00067
12 01 12 08 00083
12 01 12 09 00097
12 01 12 10 00105
12 01 12 11 00112
12 01 12 12 00105
12 01 12 13 00060
12 01 12 14 00069
12 01 12 15 00060
12 01 12 16 00073
12 01 12 17 00088
12 01 12 18 00104
12 01 12 19 00126
12 01 12 20 00145
12 01 12 21 00119
12 01 12 22 00141
12 01 12 23 00105
12 01 12 24 00085
12 01 13 01 00099
12 01 13 02 00093
12 01 13 03 00094
12 01 13 04 00084
12 01 13 05 00081
12 01 13 06 00060
12 01 13 07 00069
12 01 13 08 00080
12 01 13 09 00131
12 01 13 10 00125
12 01 13 11 00114
12 01 13 12 00105
12 01 13 13 00086
12 01 13 14 00098
