% nSim ->    2754
%      nExp        nIn        hLS      trFcn         lr        trC
       684         28          9          6       0.05       5000
       685         28         12          5       0.20       1000
       686         28         12          5       0.20       2000
       687         28         12          5       0.20       5000
       688         28         12          5       0.10       1000
       689         28         12          5       0.10       2000
       690         28         12          5       0.10       5000
       691         28         12          5       0.05       1000
       692         28         12          5       0.05       2000
       693         28         12          5       0.05       5000
       694         28         12          6       0.20       1000
       695         28         12          6       0.20       2000
       696         28         12          6       0.20       5000
       697         28         12          6       0.10       1000
       698         28         12          6       0.10       2000
       699         28         12          6       0.10       5000
       700         28         12          6       0.05       1000
       701         28         12          6       0.05       2000
       702         28         12          6       0.05       5000
       703         28         18          5       0.20       1000
       704         28         18          5       0.20       2000
       705         28         18          5       0.20       5000
       706         28         18          5       0.10       1000
       707         28         18          5       0.10       2000
       708         28         18          5       0.10       5000
       709         28         18          5       0.05       1000
       710         28         18          5       0.05       2000
       711         28         18          5       0.05       5000
       712         28         18          6       0.20       1000
       713         28         18          6       0.20       2000
       714         28         18          6       0.20       5000
       715         28         18          6       0.10       1000
       716         28         18          6       0.10       2000
       717         28         18          6       0.10       5000
       718         28         18          6       0.05       1000
       719         28         18          6       0.05       2000
       720         28         18          6       0.05       5000
       721         28         24          5       0.20       1000
       722         28         24          5       0.20       2000
       723         28         24          5       0.20       5000
       724         28         24          5       0.10       1000
       725         28         24          5       0.10       2000
       726         28         24          5       0.10       5000
       727         28         24          5       0.05       1000
       728         28         24          5       0.05       2000
       729         28         24          5       0.05       5000
       730         28         24          6       0.20       1000
       731         28         24          6       0.20       2000
       732         28         24          6       0.20       5000
       733         28         24          6       0.10       1000
       734         28         24          6       0.10       2000
       735         28         24          6       0.10       5000
       736         28         24          6       0.05       1000
       737         28         24          6       0.05       2000
       738         28         24          6       0.05       5000
       739         28         30          5       0.20       1000
       740         28         30          5       0.20       2000
       741         28         30          5       0.20       5000
       742         28         30          5       0.10       1000
       743         28         30          5       0.10       2000
       744         28         30          5       0.10       5000
       745         28         30          5       0.05       1000
       746         28         30          5       0.05       2000
       747         28         30          5       0.05       5000
       748         28         30          6       0.20       1000
       749         28         30          6       0.20       2000
       750         28         30          6       0.20       5000
       751         28         30          6       0.10       1000
       752         28         30          6       0.10       2000
       753         28         30          6       0.10       5000
       754         28         30          6       0.05       1000
       755         28         30          6       0.05       2000
       756         28         30          6       0.05       5000
       757         28         36          5       0.20       1000
       758         28         36          5       0.20       2000
       759         28         36          5       0.20       5000
       760         28         36          5       0.10       1000
       761         28         36          5       0.10       2000
       762         28         36          5       0.10       5000
       763         28         36          5       0.05       1000
       764         28         36          5       0.05       2000
       765         28         36          5       0.05       5000
       766         28         36          6       0.20       1000
       767         28         36          6       0.20       2000
       768         28         36          6       0.20       5000
       769         28         36          6       0.10       1000
       770         28         36          6       0.10       2000
       771         28         36          6       0.10       5000
       772         28         36          6       0.05       1000
       773         28         36          6       0.05       2000
       774         28         36          6       0.05       5000
       775         28         42          5       0.20       1000
       776         28         42          5       0.20       2000
       777         28         42          5       0.20       5000
       778         28         42          5       0.10       1000
       779         28         42          5       0.10       2000
       780         28         42          5       0.10       5000
       781         28         42          5       0.05       1000
       782         28         42          5       0.05       2000
       783         28         42          5       0.05       5000
       784         28         42          6       0.20       1000
       785         28         42          6       0.20       2000
       786         28         42          6       0.20       5000
       787         28         42          6       0.10       1000
       788         28         42          6       0.10       2000
       789         28         42          6       0.10       5000
       790         28         42          6       0.05       1000
       791         28         42          6       0.05       2000
       792         28         42          6       0.05       5000
       793         28         48          5       0.20       1000
       794         28         48          5       0.20       2000
       795         28         48          5       0.20       5000
       796         28         48          5       0.10       1000
       797         28         48          5       0.10       2000
       798         28         48          5       0.10       5000
       799         28         48          5       0.05       1000
       800         28         48          5       0.05       2000
       801         28         48          5       0.05       5000
       802         28         48          6       0.20       1000
       803         28         48          6       0.20       2000
       804         28         48          6       0.20       5000
       805         28         48          6       0.10       1000
       806         28         48          6       0.10       2000
       807         28         48          6       0.10       5000
       808         28         48          6       0.05       1000
       809         28         48          6       0.05       2000
       810         28         48          6       0.05       5000
       811         28         54          5       0.20       1000
       812         28         54          5       0.20       2000
       813         28         54          5       0.20       5000
       814         28         54          5       0.10       1000
       815         28         54          5       0.10       2000
       816         28         54          5       0.10       5000
       817         28         54          5       0.05       1000
       818         28         54          5       0.05       2000
       819         28         54          5       0.05       5000
       820         28         54          6       0.20       1000
       821         28         54          6       0.20       2000
       822         28         54          6       0.20       5000
       823         28         54          6       0.10       1000
       824         28         54          6       0.10       2000
       825         28         54          6       0.10       5000
       826         28         54          6       0.05       1000
       827         28         54          6       0.05       2000
       828         28         54          6       0.05       5000
       829         28         60          5       0.20       1000
       830         28         60          5       0.20       2000
       831         28         60          5       0.20       5000
       832         28         60          5       0.10       1000
       833         28         60          5       0.10       2000
       834         28         60          5       0.10       5000
       835         28         60          5       0.05       1000
       836         28         60          5       0.05       2000
       837         28         60          5       0.05       5000
       838         28         60          6       0.20       1000
       839         28         60          6       0.20       2000
       840         28         60          6       0.20       5000
       841         28         60          6       0.10       1000
       842         28         60          6       0.10       2000
       843         28         60          6       0.10       5000
       844         28         60          6       0.05       1000
       845         28         60          6       0.05       2000
       846         28         60          6       0.05       5000
       847         28         66          5       0.20       1000
       848         28         66          5       0.20       2000
       849         28         66          5       0.20       5000
       850         28         66          5       0.10       1000
       851         28         66          5       0.10       2000
       852         28         66          5       0.10       5000
       853         28         66          5       0.05       1000
       854         28         66          5       0.05       2000
       855         28         66          5       0.05       5000
       856         28         66          6       0.20       1000
       857         28         66          6       0.20       2000
       858         28         66          6       0.20       5000
       859         28         66          6       0.10       1000
       860         28         66          6       0.10       2000
       861         28         66          6       0.10       5000
       862         28         66          6       0.05       1000
       863         28         66          6       0.05       2000
       864         28         66          6       0.05       5000
       865         28         72          5       0.20       1000
       866         28         72          5       0.20       2000
       867         28         72          5       0.20       5000
       868         28         72          5       0.10       1000
       869         28         72          5       0.10       2000
       870         28         72          5       0.10       5000
       871         28         72          5       0.05       1000
       872         28         72          5       0.05       2000
       873         28         72          5       0.05       5000
       874         28         72          6       0.20       1000
       875         28         72          6       0.20       2000
       876         28         72          6       0.20       5000
       877         28         72          6       0.10       1000
       878         28         72          6       0.10       2000
       879         28         72          6       0.10       5000
       880         28         72          6       0.05       1000
       881         28         72          6       0.05       2000
       882         28         72          6       0.05       5000
       883         28         78          5       0.20       1000
       884         28         78          5       0.20       2000
       885         28         78          5       0.20       5000
       886         28         78          5       0.10       1000
       887         28         78          5       0.10       2000
       888         28         78          5       0.10       5000
       889         28         78          5       0.05       1000
       890         28         78          5       0.05       2000
       891         28         78          5       0.05       5000
       892         28         78          6       0.20       1000
       893         28         78          6       0.20       2000
       894         28         78          6       0.20       5000
       895         28         78          6       0.10       1000
       896         28         78          6       0.10       2000
       897         28         78          6       0.10       5000
       898         28         78          6       0.05       1000
       899         28         78          6       0.05       2000
       900         28         78          6       0.05       5000
       901         28         84          5       0.20       1000
       902         28         84          5       0.20       2000
       903         28         84          5       0.20       5000
       904         28         84          5       0.10       1000
       905         28         84          5       0.10       2000
       906         28         84          5       0.10       5000
       907         28         84          5       0.05       1000
       908         28         84          5       0.05       2000
       909         28         84          5       0.05       5000
       910         28         84          6       0.20       1000
       911         28         84          6       0.20       2000
       912         28         84          6       0.20       5000
       913         28         84          6       0.10       1000
       914         28         84          6       0.10       2000
       915         28         84          6       0.10       5000
       916         28         84          6       0.05       1000
       917         28         84          6       0.05       2000
       918         28         84          6       0.05       5000
       919         40          3          5       0.20       1000
       920         40          3          5       0.20       2000
       921         40          3          5       0.20       5000
       922         40          3          5       0.10       1000
       923         40          3          5       0.10       2000
       924         40          3          5       0.10       5000
       925         40          3          5       0.05       1000
       926         40          3          5       0.05       2000
       927         40          3          5       0.05       5000
       928         40          3          6       0.20       1000
       929         40          3          6       0.20       2000
       930         40          3          6       0.20       5000
       931         40          3          6       0.10       1000
       932         40          3          6       0.10       2000
       933         40          3          6       0.10       5000
       934         40          3          6       0.05       1000
       935         40          3          6       0.05       2000
       936         40          3          6       0.05       5000
       937         40          4          5       0.20       1000
       938         40          4          5       0.20       2000
       939         40          4          5       0.20       5000
       940         40          4          5       0.10       1000
       941         40          4          5       0.10       2000
       942         40          4          5       0.10       5000
       943         40          4          5       0.05       1000
       944         40          4          5       0.05       2000
       945         40          4          5       0.05       5000
       946         40          4          6       0.20       1000
       947         40          4          6       0.20       2000
       948         40          4          6       0.20       5000
       949         40          4          6       0.10       1000
       950         40          4          6       0.10       2000
       951         40          4          6       0.10       5000
       952         40          4          6       0.05       1000
       953         40          4          6       0.05       2000
       954         40          4          6       0.05       5000
       955         40          6          5       0.20       1000
       956         40          6          5       0.20       2000
       957         40          6          5       0.20       5000
       958         40          6          5       0.10       1000
       959         40          6          5       0.10       2000
       960         40          6          5       0.10       5000
       961         40          6          5       0.05       1000
       962         40          6          5       0.05       2000
       963         40          6          5       0.05       5000
       964         40          6          6       0.20       1000
       965         40          6          6       0.20       2000
       966         40          6          6       0.20       5000
       967         40          6          6       0.10       1000
       968         40          6          6       0.10       2000
       969         40          6          6       0.10       5000
       970         40          6          6       0.05       1000
       971         40          6          6       0.05       2000
       972         40          6          6       0.05       5000
       973         40          9          5       0.20       1000
       974         40          9          5       0.20       2000
       975         40          9          5       0.20       5000
       976         40          9          5       0.10       1000
       977         40          9          5       0.10       2000
       978         40          9          5       0.10       5000
       979         40          9          5       0.05       1000
       980         40          9          5       0.05       2000
       981         40          9          5       0.05       5000
       982         40          9          6       0.20       1000
       983         40          9          6       0.20       2000
       984         40          9          6       0.20       5000
       985         40          9          6       0.10       1000
       986         40          9          6       0.10       2000
       987         40          9          6       0.10       5000
       988         40          9          6       0.05       1000
       989         40          9          6       0.05       2000
       990         40          9          6       0.05       5000
       991         40         12          5       0.20       1000
       992         40         12          5       0.20       2000
       993         40         12          5       0.20       5000
       994         40         12          5       0.10       1000
       995         40         12          5       0.10       2000
       996         40         12          5       0.10       5000
       997         40         12          5       0.05       1000
       998         40         12          5       0.05       2000
       999         40         12          5       0.05       5000
      1000         40         12          6       0.20       1000
      1001         40         12          6       0.20       2000
      1002         40         12          6       0.20       5000
      1003         40         12          6       0.10       1000
      1004         40         12          6       0.10       2000
      1005         40         12          6       0.10       5000
      1006         40         12          6       0.05       1000
      1007         40         12          6       0.05       2000
      1008         40         12          6       0.05       5000
      1009         40         18          5       0.20       1000
      1010         40         18          5       0.20       2000
      1011         40         18          5       0.20       5000
      1012         40         18          5       0.10       1000
      1013         40         18          5       0.10       2000
      1014         40         18          5       0.10       5000
      1015         40         18          5       0.05       1000
      1016         40         18          5       0.05       2000
      1017         40         18          5       0.05       5000
      1018         40         18          6       0.20       1000
      1019         40         18          6       0.20       2000
      1020         40         18          6       0.20       5000
      1021         40         18          6       0.10       1000
      1022         40         18          6       0.10       2000
      1023         40         18          6       0.10       5000
      1024         40         18          6       0.05       1000
      1025         40         18          6       0.05       2000
      1026         40         18          6       0.05       5000
      1027         40         24          5       0.20       1000
      1028         40         24          5       0.20       2000
      1029         40         24          5       0.20       5000
      1030         40         24          5       0.10       1000
      1031         40         24          5       0.10       2000
      1032         40         24          5       0.10       5000
      1033         40         24          5       0.05       1000
      1034         40         24          5       0.05       2000
      1035         40         24          5       0.05       5000
      1036         40         24          6       0.20       1000
      1037         40         24          6       0.20       2000
      1038         40         24          6       0.20       5000
      1039         40         24          6       0.10       1000
      1040         40         24          6       0.10       2000
      1041         40         24          6       0.10       5000
      1042         40         24          6       0.05       1000
      1043         40         24          6       0.05       2000
      1044         40         24          6       0.05       5000
      1045         40         30          5       0.20       1000
      1046         40         30          5       0.20       2000
      1047         40         30          5       0.20       5000
      1048         40         30          5       0.10       1000
      1049         40         30          5       0.10       2000
      1050         40         30          5       0.10       5000
      1051         40         30          5       0.05       1000
      1052         40         30          5       0.05       2000
      1053         40         30          5       0.05       5000
      1054         40         30          6       0.20       1000
      1055         40         30          6       0.20       2000
      1056         40         30          6       0.20       5000
      1057         40         30          6       0.10       1000
      1058         40         30          6       0.10       2000
      1059         40         30          6       0.10       5000
      1060         40         30          6       0.05       1000
      1061         40         30          6       0.05       2000
      1062         40         30          6       0.05       5000
      1063         40         36          5       0.20       1000
      1064         40         36          5       0.20       2000
      1065         40         36          5       0.20       5000
      1066         40         36          5       0.10       1000
      1067         40         36          5       0.10       2000
      1068         40         36          5       0.10       5000
      1069         40         36          5       0.05       1000
      1070         40         36          5       0.05       2000
      1071         40         36          5       0.05       5000
      1072         40         36          6       0.20       1000
      1073         40         36          6       0.20       2000
      1074         40         36          6       0.20       5000
      1075         40         36          6       0.10       1000
      1076         40         36          6       0.10       2000
      1077         40         36          6       0.10       5000
      1078         40         36          6       0.05       1000
      1079         40         36          6       0.05       2000
      1080         40         36          6       0.05       5000
      1081         40         42          5       0.20       1000
      1082         40         42          5       0.20       2000
      1083         40         42          5       0.20       5000
      1084         40         42          5       0.10       1000
      1085         40         42          5       0.10       2000
      1086         40         42          5       0.10       5000
      1087         40         42          5       0.05       1000
      1088         40         42          5       0.05       2000
      1089         40         42          5       0.05       5000
      1090         40         42          6       0.20       1000
      1091         40         42          6       0.20       2000
      1092         40         42          6       0.20       5000
      1093         40         42          6       0.10       1000
      1094         40         42          6       0.10       2000
      1095         40         42          6       0.10       5000
      1096         40         42          6       0.05       1000
      1097         40         42          6       0.05       2000
      1098         40         42          6       0.05       5000
      1099         40         48          5       0.20       1000
      1100         40         48          5       0.20       2000
      1101         40         48          5       0.20       5000
      1102         40         48          5       0.10       1000
      1103         40         48          5       0.10       2000
      1104         40         48          5       0.10       5000
      1105         40         48          5       0.05       1000
      1106         40         48          5       0.05       2000
      1107         40         48          5       0.05       5000
      1108         40         48          6       0.20       1000
      1109         40         48          6       0.20       2000
      1110         40         48          6       0.20       5000
      1111         40         48          6       0.10       1000
      1112         40         48          6       0.10       2000
      1113         40         48          6       0.10       5000
      1114         40         48          6       0.05       1000
      1115         40         48          6       0.05       2000
      1116         40         48          6       0.05       5000
      1117         40         54          5       0.20       1000
      1118         40         54          5       0.20       2000
      1119         40         54          5       0.20       5000
      1120         40         54          5       0.10       1000
      1121         40         54          5       0.10       2000
      1122         40         54          5       0.10       5000
      1123         40         54          5       0.05       1000
      1124         40         54          5       0.05       2000
      1125         40         54          5       0.05       5000
      1126         40         54          6       0.20       1000
      1127         40         54          6       0.20       2000
      1128         40         54          6       0.20       5000
      1129         40         54          6       0.10       1000
      1130         40         54          6       0.10       2000
      1131         40         54          6       0.10       5000
      1132         40         54          6       0.05       1000
      1133         40         54          6       0.05       2000
      1134         40         54          6       0.05       5000
      1135         40         60          5       0.20       1000
      1136         40         60          5       0.20       2000
      1137         40         60          5       0.20       5000
      1138         40         60          5       0.10       1000
      1139         40         60          5       0.10       2000
      1140         40         60          5       0.10       5000
      1141         40         60          5       0.05       1000
      1142         40         60          5       0.05       2000
      1143         40         60          5       0.05       5000
      1144         40         60          6       0.20       1000
      1145         40         60          6       0.20       2000
      1146         40         60          6       0.20       5000
      1147         40         60          6       0.10       1000
      1148         40         60          6       0.10       2000
      1149         40         60          6       0.10       5000
      1150         40         60          6       0.05       1000
      1151         40         60          6       0.05       2000
      1152         40         60          6       0.05       5000
      1153         40         66          5       0.20       1000
      1154         40         66          5       0.20       2000
      1155         40         66          5       0.20       5000
      1156         40         66          5       0.10       1000
      1157         40         66          5       0.10       2000
      1158         40         66          5       0.10       5000
      1159         40         66          5       0.05       1000
      1160         40         66          5       0.05       2000
      1161         40         66          5       0.05       5000
      1162         40         66          6       0.20       1000
      1163         40         66          6       0.20       2000
      1164         40         66          6       0.20       5000
      1165         40         66          6       0.10       1000
      1166         40         66          6       0.10       2000
      1167         40         66          6       0.10       5000
      1168         40         66          6       0.05       1000
      1169         40         66          6       0.05       2000
      1170         40         66          6       0.05       5000
      1171         40         72          5       0.20       1000
      1172         40         72          5       0.20       2000
      1173         40         72          5       0.20       5000
      1174         40         72          5       0.10       1000
      1175         40         72          5       0.10       2000
      1176         40         72          5       0.10       5000
      1177         40         72          5       0.05       1000
      1178         40         72          5       0.05       2000
      1179         40         72          5       0.05       5000
      1180         40         72          6       0.20       1000
      1181         40         72          6       0.20       2000
      1182         40         72          6       0.20       5000
      1183         40         72          6       0.10       1000
      1184         40         72          6       0.10       2000
      1185         40         72          6       0.10       5000
      1186         40         72          6       0.05       1000
      1187         40         72          6       0.05       2000
      1188         40         72          6       0.05       5000
      1189         40         78          5       0.20       1000
      1190         40         78          5       0.20       2000
      1191         40         78          5       0.20       5000
      1192         40         78          5       0.10       1000
      1193         40         78          5       0.10       2000
      1194         40         78          5       0.10       5000
      1195         40         78          5       0.05       1000
      1196         40         78          5       0.05       2000
      1197         40         78          5       0.05       5000
      1198         40         78          6       0.20       1000
      1199         40         78          6       0.20       2000
      1200         40         78          6       0.20       5000
      1201         40         78          6       0.10       1000
      1202         40         78          6       0.10       2000
      1203         40         78          6       0.10       5000
      1204         40         78          6       0.05       1000
      1205         40         78          6       0.05       2000
      1206         40         78          6       0.05       5000
      1207         40         84          5       0.20       1000
      1208         40         84          5       0.20       2000
      1209         40         84          5       0.20       5000
      1210         40         84          5       0.10       1000
      1211         40         84          5       0.10       2000
      1212         40         84          5       0.10       5000
      1213         40         84          5       0.05       1000
      1214         40         84          5       0.05       2000
      1215         40         84          5       0.05       5000
      1216         40         84          6       0.20       1000
      1217         40         84          6       0.20       2000
      1218         40         84          6       0.20       5000
      1219         40         84          6       0.10       1000
      1220         40         84          6       0.10       2000
      1221         40         84          6       0.10       5000
      1222         40         84          6       0.05       1000
      1223         40         84          6       0.05       2000
      1224         40         84          6       0.05       5000
      1225         52          3          5       0.20       1000
      1226         52          3          5       0.20       2000
      1227         52          3          5       0.20       5000
      1228         52          3          5       0.10       1000
      1229         52          3          5       0.10       2000
      1230         52          3          5       0.10       5000
      1231         52          3          5       0.05       1000
      1232         52          3          5       0.05       2000
      1233         52          3          5       0.05       5000
      1234         52          3          6       0.20       1000
      1235         52          3          6       0.20       2000
      1236         52          3          6       0.20       5000
      1237         52          3          6       0.10       1000
      1238         52          3          6       0.10       2000
      1239         52          3          6       0.10       5000
      1240         52          3          6       0.05       1000
      1241         52          3          6       0.05       2000
      1242         52          3          6       0.05       5000
      1243         52          4          5       0.20       1000
      1244         52          4          5       0.20       2000
      1245         52          4          5       0.20       5000
      1246         52          4          5       0.10       1000
      1247         52          4          5       0.10       2000
      1248         52          4          5       0.10       5000
      1249         52          4          5       0.05       1000
      1250         52          4          5       0.05       2000
      1251         52          4          5       0.05       5000
      1252         52          4          6       0.20       1000
      1253         52          4          6       0.20       2000
      1254         52          4          6       0.20       5000
      1255         52          4          6       0.10       1000
      1256         52          4          6       0.10       2000
      1257         52          4          6       0.10       5000
      1258         52          4          6       0.05       1000
      1259         52          4          6       0.05       2000
      1260         52          4          6       0.05       5000
      1261         52          6          5       0.20       1000
      1262         52          6          5       0.20       2000
      1263         52          6          5       0.20       5000
      1264         52          6          5       0.10       1000
      1265         52          6          5       0.10       2000
      1266         52          6          5       0.10       5000
      1267         52          6          5       0.05       1000
      1268         52          6          5       0.05       2000
      1269         52          6          5       0.05       5000
      1270         52          6          6       0.20       1000
      1271         52          6          6       0.20       2000
      1272         52          6          6       0.20       5000
      1273         52          6          6       0.10       1000
      1274         52          6          6       0.10       2000
      1275         52          6          6       0.10       5000
      1276         52          6          6       0.05       1000
      1277         52          6          6       0.05       2000
      1278         52          6          6       0.05       5000
      1279         52          9          5       0.20       1000
      1280         52          9          5       0.20       2000
      1281         52          9          5       0.20       5000
      1282         52          9          5       0.10       1000
      1283         52          9          5       0.10       2000
      1284         52          9          5       0.10       5000
      1285         52          9          5       0.05       1000
      1286         52          9          5       0.05       2000
      1287         52          9          5       0.05       5000
      1288         52          9          6       0.20       1000
      1289         52          9          6       0.20       2000
      1290         52          9          6       0.20       5000
      1291         52          9          6       0.10       1000
      1292         52          9          6       0.10       2000
      1293         52          9          6       0.10       5000
      1294         52          9          6       0.05       1000
      1295         52          9          6       0.05       2000
      1296         52          9          6       0.05       5000
      1297         52         12          5       0.20       1000
      1298         52         12          5       0.20       2000
      1299         52         12          5       0.20       5000
      1300         52         12          5       0.10       1000
      1301         52         12          5       0.10       2000
      1302         52         12          5       0.10       5000
      1303         52         12          5       0.05       1000
      1304         52         12          5       0.05       2000
      1305         52         12          5       0.05       5000
      1306         52         12          6       0.20       1000
      1307         52         12          6       0.20       2000
      1308         52         12          6       0.20       5000
      1309         52         12          6       0.10       1000
      1310         52         12          6       0.10       2000
      1311         52         12          6       0.10       5000
      1312         52         12          6       0.05       1000
      1313         52         12          6       0.05       2000
      1314         52         12          6       0.05       5000
      1315         52         18          5       0.20       1000
      1316         52         18          5       0.20       2000
      1317         52         18          5       0.20       5000
      1318         52         18          5       0.10       1000
      1319         52         18          5       0.10       2000
      1320         52         18          5       0.10       5000
      1321         52         18          5       0.05       1000
      1322         52         18          5       0.05       2000
      1323         52         18          5       0.05       5000
      1324         52         18          6       0.20       1000
      1325         52         18          6       0.20       2000
      1326         52         18          6       0.20       5000
      1327         52         18          6       0.10       1000
      1328         52         18          6       0.10       2000
      1329         52         18          6       0.10       5000
      1330         52         18          6       0.05       1000
      1331         52         18          6       0.05       2000
      1332         52         18          6       0.05       5000
      1333         52         24          5       0.20       1000
      1334         52         24          5       0.20       2000
      1335         52         24          5       0.20       5000
      1336         52         24          5       0.10       1000
      1337         52         24          5       0.10       2000
      1338         52         24          5       0.10       5000
      1339         52         24          5       0.05       1000
      1340         52         24          5       0.05       2000
      1341         52         24          5       0.05       5000
      1342         52         24          6       0.20       1000
      1343         52         24          6       0.20       2000
      1344         52         24          6       0.20       5000
      1345         52         24          6       0.10       1000
      1346         52         24          6       0.10       2000
      1347         52         24          6       0.10       5000
      1348         52         24          6       0.05       1000
      1349         52         24          6       0.05       2000
      1350         52         24          6       0.05       5000
      1351         52         30          5       0.20       1000
      1352         52         30          5       0.20       2000
      1353         52         30          5       0.20       5000
      1354         52         30          5       0.10       1000
      1355         52         30          5       0.10       2000
      1356         52         30          5       0.10       5000
      1357         52         30          5       0.05       1000
      1358         52         30          5       0.05       2000
      1359         52         30          5       0.05       5000
      1360         52         30          6       0.20       1000
      1361         52         30          6       0.20       2000
      1362         52         30          6       0.20       5000
      1363         52         30          6       0.10       1000
      1364         52         30          6       0.10       2000
      1365         52         30          6       0.10       5000
