        93
        69
        66
        59
        54
        51
        48
        56
        45
        50
        48
        39
        26
        20
        23
        22
        24
        28
        47
       122
       140
       128
        89
        78
        77
        65
        60
        52
        44
        36
        32
        44
        63
        79
        70
        74
        65
        53
        42
        44
        29
        42
        88
       131
       137
       150
       145
       134
        79
        52
        43
        41
        38
        31
        32
        43
        62
        75
        63
        67
        66
        46
        41
        36
        34
        51
       106
       135
       165
       151
       118
        85
        66
        52
        47
        42
        39
        44
        63
        76
        67
        75
        63
        58
        49
        49
        69
        62
        60
        53
        68
        48
        54
        51
        37
        32
        23
        22
        12
         9
         9
         8
        13
        36
        41
        33
        14
        13
        10
        13
        21
        26
        28
        35
        47
        57
        64
        50
        46
        31
        21
        21
        28
        22
        19
        13
        23
        15
        18
        17
        22
        12
         7
         8
         9
         8
        10
        20
        36
        47
        48
        47
        36
        19
        15
        15
        14
        12
         9
         8
        22
        51
        67
        61
        54
        39
        31
        56
        53
        38
        50
        78
        60
        61
        56
        66
        64
        32
        34
        52
        40
        50
        64
        65
        53
        65
        57
        56
        36
        17
        19
        12
        10
        13
        17
        30
        53
        73
        67
        39
        31
        62
        39
        19
        14
         9
         7
         6
         8
        16
        17
        18
        17
        17
        15
        17
        18
        18
        16
        24
        37
        45
        38
        66
        59
        81
        96
        88
        77
        79
        57
        39
        50
        57
        72
        85
        96
        76
        53
        39
        40
        35
        39
        55
        84
       105
       101
       112
       129
       107
        81
        68
        56
        47
        44
        33
        36
        46
        70
        80
        90
        72
        64
        61
        77
        87
        84
        75
        94
       112
       109
        96
       105
        91
        80
        76
        56
        47
        38
        34
        29
        29
        32
        38
        61
        58
        44
        43
        50
        58
        59
        66
        78
        85
        80
        74
        92
       100
        87
        67
        64
        70
        64
        53
        48
        46
        46
        47
        38
        26
        23
        18
        20
        15
        23
        54
        94
        65
        44
        41
        29
        16
        16
        12
        12
        11
        17
        26
        39
        53
        75
        86
        53
        38
        25
        23
        24
        24
        34
        60
        79
        72
        59
        43
        26
        21
        15
        11
        11
        13
        21
        22
        27
        62
        76
        69
        51
        33
        35
        32
        31
        33
        43
        78
       117
       148
       166
       121
       109
        99
        67
        61
        51
        48
        39
        40
        41
        55
        79
        93
       105
        75
        63
        66
        61
        61
        57
        67
        89
        93
        99
       150
       150
       100
        81
        73
        56
        52
        45
        41
        41
        58
        83
        97
       108
        99
        90
        78
        89
        66
        51
        56
        92
       124
       183
       160
       131
        99
        90
        81
        67
        58
        45
        43
        43
        51
        79
        91
        88
        93
        87
        98
        99
        77
        65
        85
        95
        92
        82
        68
        59
        53
        67
        72
        67
        88
        83
        50
        41
        40
        50
        60
        64
        60
        41
        35
        47
        48
        21
        23
        49
        65
        53
        33
        26
        25
        16
        12
         9
         8
        12
        10
        18
        25
        20
        17
        18
        15
        22
        26
        36
        51
        46
        53
        65
        70
        33
        27
        23
        11
         7
         4
         6
        13
        11
        17
        31
        57
        57
        39
        24
        22
        19
        18
        17
        17
        21
        30
        51
        63
        43
        63
        74
        73
        72
        69
        70
        66
        54
        62
        68
        57
        81
        78
        69
        51
        54
        57
        55
        53
        56
        68
        72
        77
        79
        69
        66
        56
        51
        37
        14
        10
        29
        23
        31
        49
        58
        63
        55
        43
        43
        43
        53
        51
        56
        61
        63
        78
        77
        80
        87
        83
        86
        88
        78
        67
        61
        64
        55
        72
        66
        57
        45
        35
        34
        26
        21
        18
        28
        33
        38
        46
        41
        56
        53
        62
        59
        33
        28
        33
        31
        17
        34
        60
        76
        80
        77
        71
        56
        49
        29
        28
        48
        77
        87
        83
        81
        72
        56
        41
        36
        37
        31
        25
        16
        17
        24
        33
        40
        50
        63
        75
        70
        53
        34
        34
        46
        64
        78
        87
        86
        79
        69
        51
        34
        17
        14
        17
        16
        16
        15
        23
        33
        29
        29
        31
        32
        49
        50
        66
        65
        63
        64
        63
        60
        60
        57
        41
        36
        34
        27
        18
        14
        15
        27
        58
        71
        63
        45
        32
        21
        23
        26
        23
        35
        50
        96
       108
       127
       129
       120
       103
        82
        57
        43
        27
        28
        26
        57
        70
        72
        73
        63
        55
        58
        56
        60
        65
        72
        83
        89
        94
        96
        80
        69
        51
        37
        19
        14
         9
        15
        24
        45
        77
        86
        81
        49
        40
        36
        32
        26
        31
        34
        48
        46
        54
        63
        57
        34
        28
