 28 079 059 08 08 02 12 01 30 00008 00008 00015 00019 00012 00015 00024 00070 00093 00086 00067 00040 00044 00046 00033 00025 00028 00032 00051 00072 00073 00073 00069 00051
 28 079 059 08 08 02 12 01 31 00058 00058 00051 00047 00036 00032 00035 00039 00044 00044 00050 00053 00059 00071 00062 00037 00031 00041 00052 00058 00060 00068 00072 00085
 28 079 059 08 08 02 12 02 01 00075 00067 00059 00053 00052 00051 00047 00060 00069 00074 00078 00064 00087 00090 00085 00079 00073 00036 00031 00047 00052 00056 00017 00022
 28 079 059 08 08 02 12 02 02 00007 00010 00006 00007 00008 00005 00009 00016 00024 00020 00011 00007 00006 00006 00006 00007 00006 00008 00009 00007 00007 00005 00004 00005
 28 079 059 08 08 02 12 02 03 00003 00002 00001 00003 00005 00002 00003 00007 00009 00007 00005 00005 00005 00005 00005 00005 00006 00005 00006 00006 00006 00005 00004 00004
 28 079 059 08 08 02 12 02 04 00002 00002 00002 00002 00001 00002 00001 00002 00002 00003 00002 00003 00003 00003 00004 00003 00003 00003 00004 00004 00003 00003 00002 00003
 28 079 059 08 08 02 12 02 05 00002 00002 00002 00001 00022 00042 00046 00050 00047 00033 00022 00016 00011 00014 00013 00009 00018 00018 00006 00006 00008 00014 00003 00002
 28 079 059 08 08 02 12 02 06 00002 00001 00001 00008 00005 00006 00015 00052 00087 00094 00053 00031 00021 00007 00007 00011 00017 00022 00028 00026 00017 00016 00022 00017
 28 079 059 08 08 02 12 02 07 00011 00002 00004 00003 00002 00002 00006 00009 00028 00044 00033 00026 00009 00008 00005 00005 00005 00005 00008 00007 00009 00007 00007 00010
 28 079 059 08 08 02 12 02 08 00003 00005 00003 00003 00004 00012 00023 00017 00016 00008 00005 00004 00005 00005 00006 00005 00005 00007 00013 00026 00035 00032 00022 00013
 28 079 059 08 08 02 12 02 09 00010 00011 00015 00014 00009 00014 00035 00042 00051 00040 00021 00018 00012 00009 00009 00009 00028 00051 00062 00070 00063 00066 00056 00027
 28 079 059 08 08 02 12 02 10 00025 00040 00048 00045 00044 00044 00037 00062 00092 00074 00043 00037 00043 00023 00006 00009 00009 00008 00010 00021 00011 00012 00019 00018
 28 079 059 08 08 02 12 02 11 00011 00014 00010 00009 00006 00008 00029 00040 00059 00068 00030 00019 00006 00005 00003 00002 00003 00003 00007 00010 00008 00011 00014 00016
 28 079 059 08 08 02 12 02 12 00020 00013 00008 00016 00005 00004 00011 00025 00028 00029 00033 00012 00003 00003 00003 00002 00002 00003 00005 00007 00009 00008 00006 00006
 28 079 059 08 08 02 12 02 13 00010 00015 00007 00008 00013 00005 00011 00023 00028 00013 00006 00005 00005 00005 00004 00004 00005 00005 00009 00015 00010 00011 00014 00018
 28 079 059 08 08 02 12 02 14 00020 00056 00061 00054 00040 00032 00029 00049 00058 00048 00032 00027 00015 00007 00007 00006 00005 00008 00021 00042 00045 00047 00027 00023
 28 079 059 08 08 02 12 02 15 00008 00006 00004 00004 00005 00019 00028 00031 00059 00065 00049 00023 00015 00014 00012 00007 00005 00007 00015 00017 00015 00024 00015 00010
 28 079 059 08 08 02 12 02 16 00013 00011 00008 00004 00003 00023 00045 00059 00073 00073 00056 00044 00016 00008 00008 00008 00010 00006 00008 00009 00010 00013 00014 00015
 28 079 059 08 08 02 12 02 17 00015 00007 00004 00002 00003 00006 00009 00028 00037 00025 00019 00017 00010 00011 00012 00013 00010 00010 00023 00060 00076 00108 00088 00095
 28 079 059 08 08 02 12 02 18 00077 00031 00015 00008 00008 00008 00011 00014 00012 00020 00021 00030 00040 00033 00030 00022 00015 00015 00031 00054 00049 00053 00066 00064
 28 079 059 08 08 02 12 02 19 00059 00061 00068 00058 00050 00054 00047 00042 00044 00035 00026 00019 00012 00009 00013 00011 00009 00006 00006 00007 00009 00021 00027 00008
 28 079 059 08 08 02 12 02 20 00009 00002 00001 00004 00006 00009 00016 00036 00052 00048 00016 00006 00009 00009 00004 00003 00003 00006 00020 00033 00019 00018 00038 00025
 28 079 059 08 08 02 12 02 21 00019 00019 00010 00026 00030 00029 00024 00053 00065 00065 00050 00041 00049 00040 00018 00013 00023 00028 00057 00081 00083 00069 00059 00055
 28 079 059 08 08 02 12 02 22 00031 00029 00043 00020 00018 00014 00016 00033 00034 00037 00030 00038 00022 00020 00023 00014 00014 00013 00033 00087 00101 00094 00080 00069
 28 079 059 08 08 02 12 02 23 00038 00028 00015 00014 00012 00010 00021 00043 00051 00043 00034 00021 00017 00017 00007 00014 00019 00028 00065 00095 00130 00151 00123 00095
 28 079 059 08 08 02 12 02 24 00042 00024 00016 00008 00010 00010 00018 00045 00054 00039 00028 00037 00035 00033 00033 00029 00032 00025 00041 00084 00116 00118 00104 00065
 28 079 059 08 08 02 12 02 25 00044 00027 00022 00018 00013 00015 00014 00015 00013 00013 00027 00032 00030 00052 00059 00039 00013 00018 00022 00048 00084 00086 00100 00112
 28 079 059 08 08 02 12 02 26 00115 00112 00099 00081 00070 00062 00056 00058 00052 00058 00060 00063 00076 00058 00034 00025 00018 00013 00019 00028 00026 00026 00027 00024
 28 079 059 08 08 02 12 02 27 00019 00016 00012 00005 00004 00015 00031 00046 00042 00032 00025 00018 00010 00014 00020 00022 00016 00017 00041 00071 00088 00103 00095 00068
 28 079 059 08 08 02 12 02 28 00025 00032 00021 00011 00009 00008 00018 00044 00043 00040 00034 00032 00027 00031 00026 00022 00026 00020 00026 00072 00111 00128 00131 00102
 28 079 059 08 08 02 12 02 29 00070 00056 00037 00023 00013 00013 00022 00043 00036 00034 00031 00041 00041 00054 00065 00037 00025 00024 00037 00073 00063 00059 00040 00044
 28 079 059 08 08 02 12 03 01 00059 00036 00026 00026 00021 00015 00024 00042 00048 00040 00029 00035 00031 00043 00026 00017 00010 00010 00013 00021 00054 00049 00047 00065
 28 079 059 08 08 02 12 03 02 00069 00065 00061 00057 00049 00037 00048 00057 00070 00054 00044 00029 00022 00020 00026 00036 00031 00036 00039 00038 00030 00034 00032 00029
 28 079 059 08 08 02 12 03 03 00024 00027 00021 00024 00033 00036 00035 00045 00044 00044 00044 00041 00024 00016 00013 00012 00012 00013 00014 00019 00029 00039 00050 00038
 28 079 059 08 08 02 12 03 04 00035 00016 00015 00030 00033 00033 00036 00036 00032 00021 00013 00014 00016 00018 00015 00010 00009 00010 00012 00016 00037 00041 00027 00021
 28 079 059 08 08 02 12 03 05 00014 00015 00005 00002 00005 00007 00019 00029 00026 00014 00006 00007 00007 00008 00008 00008 00012 00016 00020 00042 00032 00012 00014 00009
 28 079 059 08 08 02 12 03 06 00010 00010 00003 00003 00005 00015 00015 00017 00028 00015 00014 00008 00023 00031 00020 00013 00006 00007 00008 00012 00017 00016 00021 00030
 28 079 059 08 08 02 12 03 07 00025 00010 00002 00003 00006 00012 00021 00044 00055 00032 00014 00012 00010 00005 00005 00008 00016 00045 00044 00049 00045 00057 00067 00045
 28 079 059 08 08 02 12 03 08 00023 00044 00056 00054 00047 00053 00059 00077 00086 00052 00014 00009 00007 00008 00005 00006 00005 00007 00008 00013 00014 00013 00022 00009
 28 079 059 08 08 02 12 03 09 00004 00012 00009 00022 00019 00019 00053 00077 00099 00105 00083 00055 00038 00030 00018 00009 00006 00006 00009 00022 00027 00023 00015 00015
 28 079 059 08 08 02 12 03 10 00011 00010 00007 00008 00007 00010 00026 00023 00023 00024 00012 00011 00011 00010 00006 00006 00005 00011 00027 00038 00062 00073 00075 00071
 28 079 059 08 08 02 12 03 11 00068 00057 00041 00036 00000 00000 00000 00000 00000 00000 00000 00002 00002 00002 00002 00002 00001 00002 00008 00056 00067 00046 00043 00067
 28 079 059 08 08 02 12 03 12 00054 00019 00011 00006 00013 00010 00019 00039 00050 00049 00040 00030 00032 00036 00030 00023 00015 00016 00024 00055 00056 00071 00075 00077
 28 079 059 08 08 02 12 03 13 00035 00022 00024 00020 00011 00009 00023 00047 00043 00033 00040 00042 00045 00037 00022 00025 00017 00018 00024 00074 00095 00090 00103 00100
 28 079 059 08 08 02 12 03 14 00043 00020 00013 00010 00009 00010 00014 00047 00066 00067 00053 00044 00043 00030 00021 00020 00017 00021 00030 00079 00107 00110 00108 00082
 28 079 059 08 08 02 12 03 15 00030 00018 00021 00016 00016 00012 00018 00029 00032 00030 00023 00019 00023 00022 00015 00014 00009 00007 00014 00046 00073 00076 00077 00053
 28 079 059 08 08 02 12 03 16 00027 00025 00020 00008 00009 00019 00028 00055 00056 00047 00032 00035 00038 00033 00016 00009 00009 00013 00018 00024 00027 00030 00023 00017
 28 079 059 08 08 02 12 03 17 00019 00018 00022 00028 00024 00021 00026 00033 00035 00041 00032 00012 00010 00009 00007 00006 00006 00007 00008 00014 00013 00010 00007 00006
 28 079 059 08 08 02 12 03 18 00007 00009 00010 00009 00005 00008 00010 00009 00009 00006 00003 00003 00003 00003 00003 00002 00002 00001 00002 00008 00014 00017 00026 00015
 28 079 059 08 08 02 12 03 19 00025 00014 00008 00018 00006 00013 00016 00016 00014 00011 00005 00003 00003 00002 00003 00003 00002 00003 00004 00005 00007 00014 00017 00015
 28 079 059 08 08 02 12 03 20 00013 00003 00002 00002 00009 00009 00009 00031 00038 00017 00007 00006 00006 00005 00004 00005 00005 00006 00008 00008 00013 00015 00007 00003
 28 079 059 08 08 02 12 03 21 00006 00004 00001 00001 00001 00001 00008 00025 00021 00022 00012 00010 00007 00007 00007 00012 00030 00027 00029 00030 00035 00039 00038 00026
 28 079 059 08 08 02 12 03 22 00021 00019 00018 00017 00016 00013 00021 00033 00039 00029 00028 00032 00036 00038 00042 00046 00048 00045 00051 00071 00085 00092 00095 00076
 28 079 059 08 08 02 12 03 23 00066 00038 00020 00016 00015 00013 00015 00021 00026 00023 00026 00019 00008 00010 00012 00010 00008 00011 00021 00043 00069 00066 00037 00018
 28 079 059 08 08 02 12 03 24 00020 00021 00023 00021 00018 00011 00013 00017 00012 00010 00013 00016 00014 00014 00012 00010 00007 00008 00012 00026 00045 00056 00067 00051
 28 079 059 08 08 02 12 03 25 00025 00031 00000 00055 00037 00021 00015 00014 00014 00012 00016 00022 00014 00008 00007 00005 00004 00003 00003 00011 00034 00066 00069 00049
 28 079 059 08 08 02 12 03 26 00017 00008 00007 00011 00017 00026 00026 00047 00036 00027 00027 00024 00012 00011 00008 00004 00004 00005 00009 00022 00025 00030 00033 00018
 28 079 059 08 08 02 12 03 27 00016 00012 00016 00017 00024 00015 00025 00036 00036 00027 00025 00028 00013 00007 00006 00006 00004 00004 00003 00006 00029 00046 00022 00026
 28 079 059 08 08 02 12 03 28 00023 00016 00017 00024 00011 00014 00014 00033 00045 00032 00023 00028 00011 00008 00005 00004 00004 00004 00004 00005 00013 00024 00031 00037
 28 079 059 08 08 02 12 03 29 00019 00010 00008 00014 00017 00009 00009 00025 00042 00019 00012 00015 00008 00006 00003 00003 00002 00003 00005 00005 00020 00025 00032 00047
 28 079 059 08 08 02 12 03 30 00050 00052 00055 00033 00014 00009 00017 00028 00037 00038 00026 00029 00019 00008 00004 00003 00002 00002 00003 00005 00016 00054 00067 00068
 28 079 059 08 08 02 12 03 31 00075 00065 00045 00016 00014 00013 00014 00011 00012 00025 00022 00029 00024 00022 00015 00009 00011 00014 00021 00024 00027 00030 00047 00051
 28 079 059 08 08 02 12 04 01 00068 00050 00062 00075 00048 00026 00021 00046 00048 00050 00035 00026 00021 00018 00013 00009 00004 00004 00007 00008 00013 00016 00017 00020
 28 079 059 08 08 02 12 04 02 00021 00019 00016 00016 00021 00029 00039 00049 00048 00048 00058 00066 00057 00023 00013 00013 00010 00009 00011 00012 00013 00007 00008 00007
 28 079 059 08 08 02 12 04 03 00009 00015 00011 00017 00010 00013 00021 00034 00033 00038 00045 00048 00040 00021 00012 00014 00015 00014 00016 00016 00019 00020 00037 00040
 28 079 059 08 08 02 12 04 04 00040 00024 00020 00018 00016 00016 00013 00017 00022 00017 00012 00016 00027 00034 00026 00024 00029 00035 00036 00037 00048 00052 00041 00046
 28 079 059 08 08 02 12 04 05 00025 00022 00010 00008 00012 00008 00012 00017 00018 00017 00011 00010 00014 00010 00009 00004 00003 00006 00011 00016 00030 00031 00025 00024
 28 079 059 08 08 02 12 04 06 00015 00021 00018 00006 00002 00002 00006 00011 00009 00010 00007 00005 00005 00006 00006 00004 00003 00003 00004 00006 00007 00013 00024 00019
 28 079 059 08 08 02 12 04 07 00006 00007 00007 00004 00005 00006 00007 00009 00010 00009 00006 00005 00005 00005 00005 00005 00005 00004 00006 00008 00011 00008 00014 00022
 28 079 059 08 08 02 12 04 08 00018 00021 00026 00020 00020 00025 00031 00037 00032 00023 00024 00018 00019 00019 00016 00013 00008 00008 00008 00013 00020 00033 00031 00040
 28 079 059 08 08 02 12 04 09 00019 00019 00016 00010 00008 00011 00015 00030 00024 00019 00024 00034 00027 00027 00024 00012 00008 00008 00011 00014 00024 00032 00033 00027
 28 079 059 08 08 02 12 04 10 00038 00045 00047 00040 00043 00041 00023 00037 00039 00021 00014 00010 00013 00011 00009 00007 00007 00008 00014 00014 00020 00016 00017 00007
 28 079 059 08 08 02 12 04 11 00004 00004 00004 00004 00002 00003 00007 00024 00024 00019 00009 00006 00006 00005 00005 00006 00008 00009 00011 00013 00014 00013 00014 00016
 28 079 059 08 08 02 12 04 12 00016 00016 00018 00014 00007 00007 00010 00028 00039 00039 00036 00029 00031 00021 00012 00008 00009 00012 00014 00011 00010 00012 00007 00006
 28 079 059 08 08 02 12 04 13 00006 00003 00002 00001 00007 00006 00008 00013 00016 00015 00013 00007 00005 00005 00005 00005 00006 00007 00007 00007 00013 00012 00010 00007
 28 079 059 08 08 02 12 04 14 00006 00003 00005 00004 00005 00003 00004 00005 00007 00010 00009 00006 00006 00007 00005 00003 00003 00007 00004 00004 00006 00013 00009 00017
 28 079 059 08 08 02 12 04 15 00014 00013 00003 00002 00001 00004 00007 00005 00006 00002 00001 00001 00001 00001 00001 00001 00001 00002 00002 00002 00003 00002 00002 00002
 28 079 059 08 08 02 12 04 16 00001 00001 00001 00001 00001 00001 00001 00005 00013 00005 00004 00004 00003 00003 00002 00003 00003 00003 00004 00004 00008 00012 00020 00007
 28 079 059 08 08 02 12 04 17 00004 00012 00003 00012 00009 00005 00029 00084 00078 00075 00037 00025 00032 00031 00013 00005 00006 00007 00008 00009 00011 00010 00007 00005
 28 079 059 08 08 02 12 04 18 00002 00001 00001 00001 00001 00001 00005 00012 00018 00013 00011 00012 00011 00009 00016 00017 00010 00011 00016 00020 00017 00013 00010 00008
 28 079 059 08 08 02 12 04 19 00006 00004 00003 00003 00002 00004 00012 00020 00023 00020 00016 00017 00025 00015 00014 00009 00010 00013 00013 00011 00018 00013 00008 00008
 28 079 059 08 08 02 12 04 20 00005 00003 00002 00002 00001 00002 00016 00053 00049 00046 00027 00022 00020 00013 00013 00014 00012 00013 00013 00010 00013 00014 00015 00009
 28 079 059 08 08 02 12 04 21 00010 00010 00009 00009 00008 00014 00024 00028 00025 00029 00026 00016 00011 00010 00010 00007 00005 00007 00008 00010 00013 00012 00025 00021
 28 079 059 08 08 02 12 04 22 00010 00005 00005 00003 00002 00003 00007 00013 00030 00023 00018 00011 00010 00008 00007 00005 00004 00004 00004 00004 00007 00006 00006 00006
 28 079 059 08 08 02 12 04 23 00006 00006 00003 00004 00003 00004 00018 00033 00037 00027 00016 00016 00011 00009 00009 00009 00008 00011 00013 00010 00013 00013 00005 00003
 28 079 059 08 08 02 12 04 24 00001 00001 00001 00001 00001 00002 00006 00021 00027 00016 00006 00005 00006 00006 00005 00005 00004 00005 00008 00011 00014 00018 00018 00020
 28 079 059 08 08 02 12 04 25 00022 00022 00012 00014 00015 00019 00039 00059 00054 00029 00016 00014 00011 00012 00011 00010 00009 00009 00011 00015 00024 00028 00019 00009
 28 079 059 08 08 02 12 04 26 00010 00005 00005 00003 00002 00004 00009 00024 00034 00034 00036 00031 00031 00027 00024 00024 00026 00018 00017 00022 00026 00036 00024 00023
 28 079 059 08 08 02 12 04 27 00040 00045 00029 00023 00015 00026 00032 00031 00045 00042 00037 00018 00011 00009 00010 00010 00011 00010 00012 00019 00019 00020 00026 00017
 28 079 059 08 08 02 12 04 28 00023 00016 00007 00008 00007 00006 00006 00011 00027 00024 00028 00019 00017 00013 00010 00005 00006 00008 00011 00012 00015 00015 00017 00025
 28 079 059 08 08 02 12 04 29 00022 00017 00007 00005 00006 00007 00009 00009 00009 00007 00007 00006 00005 00005 00005 00003 00004 00008 00011 00018 00024 00035 00036 00033
 28 079 059 08 08 02 12 04 30 00027 00015 00011 00009 00006 00008 00017 00032 00029 00022 00020 00013 00011 00013 00017 00017 00007 00008 00008 00010 00012 00015 00071 00062
 28 079 059 08 08 02 12 05 01 00033 00032 00040 00045 00039 00033 00040 00035 00029 00033 00022 00015 00012 00009 00011 00008 00002 00007 00008 00013 00017 00017 00026 00032
 28 079 059 08 08 02 12 05 02 00024 00018 00012 00005 00003 00004 00007 00007 00007 00015 00016 00013 00007 00008 00003 00003 00003 00002 00004 00007 00015 00052 00064 00086
 28 079 059 08 08 02 12 05 03 00081 00070 00069 00061 00053 00046 00054 00079 00089 00056 00022 00016 00013 00009 00006 00017 00015 00028 00030 00030 00033 00021 00022 00031
 28 079 059 08 08 02 12 05 04 00025 00018 00015 00011 00010 00012 00027 00049 00046 00034 00028 00018 00011 00010 00012 00013 00011 00012 00014 00026 00028 00043 00041 00037
 28 079 059 08 08 02 12 05 05 00022 00016 00009 00008 00011 00011 00009 00011 00013 00011 00008 00009 00009 00007 00005 00006 00004 00005 00008 00009 00010 00025 00031 00024
 28 079 059 08 08 02 12 05 06 00018 00022 00017 00011 00013 00010 00017 00028 00021 00019 00015 00010 00011 00009 00006 00004 00003 00004 00006 00007 00008 00012 00013 00018
 28 079 059 08 08 02 12 05 07 00023 00033 00030 00032 00026 00023 00024 00032 00041 00059 00049 00034 00014 00008 00006 00006 00007 00010 00015 00015 00019 00018 00015 00013
 28 079 059 08 08 02 12 05 08 00017 00010 00006 00010 00006 00005 00022 00048 00048 00048 00031 00017 00015 00010 00008 00009 00007 00007 00008 00009 00014 00017 00017 00011
 28 079 059 08 08 02 12 05 09 00011 00016 00025 00029 00012 00011 00014 00017 00023 00024 00025 00040 00042 00037 00021 00013 00012 00011 00010 00014 00023 00058 00073 00085
 28 079 059 08 08 02 12 05 10 00076 00031 00011 00007 00007 00011 00014 00026 00030 00021 00018 00009 00007 00014 00010 00007 00006 00006 00008 00010 00021 00065 00074 00045
 28 079 059 08 08 02 12 05 11 00022 00014 00007 00012 00017 00012 00016 00029 00031 00022 00025 00018 00016 00013 00009 00008 00007 00009 00011 00021 00041 00054 00057 00067
 28 079 059 08 08 02 12 05 12 00070 00067 00032 00014 00008 00010 00016 00029 00030 00032 00023 00032 00037 00036 00043 00031 00025 00022 00011 00007 00011 00013 00012 00013
 28 079 059 08 08 02 12 05 13 00011 00012 00017 00010 00011 00011 00009 00008 00008 00016 00023 00017 00019 00007 00004 00003 00003 00003 00004 00006 00007 00018 00022 00016
 28 079 059 08 08 02 12 05 14 00024 00018 00006 00002 00007 00016 00032 00033 00034 00024 00024 00011 00007 00008 00006 00005 00006 00006 00005 00007 00009 00012 00014 00013
 28 079 059 08 08 02 12 05 15 00007 00005 00004 00002 00003 00005 00011 00017 00011 00013 00008 00007 00005 00007 00009 00009 00009 00006 00004 00003 00006 00011 00014 00023
 28 079 059 08 08 02 12 05 16 00007 00001 00002 00004 00002 00011 00016 00045 00028 00015 00009 00008 00010 00008 00008 00007 00012 00015 00020 00024 00026 00052 00069 00075
 28 079 059 08 08 02 12 05 17 00080 00072 00058 00023 00009 00012 00021 00018 00013 00015 00016 00018 00018 00023 00017 00020 00017 00024 00021 00022 00023 00024 00021 00015
 28 079 059 08 08 02 12 05 18 00012 00014 00011 00008 00007 00009 00023 00045 00051 00063 00032 00015 00011 00010 00009 00009 00007 00007 00009 00011 00012 00014 00014 00012
 28 079 059 08 08 02 12 05 19 00011 00017 00007 00004 00003 00004 00006 00007 00008 00007 00006 00006 00006 00005 00005 00006 00009 00009 00011 00012 00011 00012 00020 00013
 28 079 059 08 08 02 12 05 20 00010 00015 00005 00005 00006 00008 00006 00007 00005 00004 00001 00005 00005 00005 00004 00004 00004 00003 00005 00005 00021 00033 00013 00013
 28 079 059 08 08 02 12 05 21 00015 00008 00002 00005 00013 00008 00011 00028 00038 00022 00011 00009 00007 00005 00003 00003 00003 00004 00004 00003 00006 00012 00013 00015
 28 079 059 08 08 02 12 05 22 00008 00005 00004 00006 00008 00006 00020 00053 00056 00031 00017 00016 00027 00021 00014 00015 00005 00003 00004 00004 00005 00012 00016 00022
 28 079 059 08 08 02 12 05 23 00009 00006 00005 00004 00004 00005 00014 00018 00024 00026 00017 00018 00011 00007 00005 00003 00004 00003 00003 00003 00010 00028 00018 00013
 28 079 059 08 08 02 12 05 24 00000 00005 00067 00017 00006 00012 00025 00020 00020 00032 00031 00023 00024 00018 00012 00012 00011 00009 00013 00010 00017 00060 00109 00109
 28 079 059 08 08 02 12 05 25 00105 00065 00016 00027 00023 00017 00015 00024 00025 00040 00022 00027 00015 00012 00012 00011 00009 00007 00009 00010 00014 00016 00013 00009
 28 079 059 08 08 02 12 05 26 00008 00010 00007 00006 00005 00004 00007 00012 00018 00016 00012 00011 00010 00007 00006 00005 00004 00004 00005 00008 00013 00012 00015 00014
 28 079 059 08 08 02 12 05 27 00021 00031 00034 00026 00012 00013 00014 00012 00011 00008 00011 00006 00005 00003 00005 00005 00003 00002 00003 00005 00009 00013 00020 00013
 28 079 059 08 08 02 12 05 28 00016 00025 00014 00009 00003 00004 00010 00025 00021 00024 00008 00009 00011 00009 00008 00007 00006 00008 00010 00010 00013 00030 00022 00008
 28 079 059 08 08 02 12 05 29 00008 00009 00008 00006 00007 00006 00011 00020 00029 00020 00027 00019 00020 00021 00011 00007 00005 00006 00007 00010 00020 00023 00018 00022
 28 079 059 08 08 02 12 05 30 00028 00053 00053 00020 00012 00013 00022 00044 00047 00040 00029 00022 00026 00025 00013 00009 00008 00009 00011 00012 00021 00037 00055 00056
 28 079 059 08 08 02 12 05 31 00044 00054 00053 00033 00016 00008 00011 00028 00031 00030 00022 00011 00006 00007 00006 00004 00003 00004 00006 00006 00012 00028 00029 00018
 28 079 059 08 08 02 12 06 01 00019 00012 00013 00017 00009 00009 00012 00026 00027 00027 00017 00010 00013 00013 00010 00009 00004 00004 00005 00010 00030 00057 00030 00029
