28079050 08 08 02 12 02 04 00024 00025 00023 00020 00018 00017 00013 00016 00023 00024 00019 00022 00022 00021 00024 00024 00025 00032 00035 00043 00029 00023 00020 00018
28079050 08 08 02 12 02 05 00022 00028 00036 00057 00072 00067 00063 00059 00040 00037 00031 00031 00029 00030 00037 00025 00037 00040 00028 00030 00032 00033 00027 00024
28079050 08 08 02 12 02 06 00015 00014 00008 00009 00012 00013 00061 00081 00090 00086 00067 00070 00039 00039 00065 00049 00046 00059 00074 00060 00063 00074 00053 00042
28079050 08 08 02 12 02 07 00024 00010 00018 00019 00018 00017 00031 00067 00110 00090 00059 00043 00033 00038 00037 00038 00038 00052 00061 00057 00056 00042 00051 00033
28079050 08 08 02 12 02 08 00016 00012 00011 00013 00026 00020 00040 00063 00055 00044 00041 00000 00000 00038 00033 00032 00040 00055 00061 00062 00055 00046 00030 00033
28079050 08 08 02 12 02 09 00026 00029 00021 00021 00034 00051 00055 00053 00064 00057 00034 00031 00054 00058 00056 00068 00084 00095 00116 00120 00111 00117 00116 00076
28079050 08 08 02 12 02 10 00039 00037 00055 00066 00068 00072 00077 00094 00090 00066 00051 00046 00040 00030 00024 00028 00034 00041 00048 00050 00063 00069 00044 00033
28079050 08 08 02 12 02 11 00022 00017 00018 00020 00022 00022 00031 00052 00083 00061 00039 00037 00038 00023 00027 00023 00026 00030 00041 00046 00042 00040 00040 00028
28079050 08 08 02 12 02 12 00023 00032 00044 00021 00026 00033 00020 00027 00035 00036 00050 00042 00024 00031 00024 00018 00024 00031 00035 00027 00031 00030 00026 00023
28079050 08 08 02 12 02 13 00014 00010 00010 00012 00026 00056 00047 00074 00081 00058 00034 00027 00027 00027 00030 00024 00026 00036 00050 00042 00040 00065 00080 00058
28079050 08 08 02 12 02 14 00063 00050 00049 00033 00031 00026 00050 00085 00101 00091 00068 00079 00068 00056 00048 00048 00049 00048 00043 00057 00078 00062 00048 00046
28079050 08 08 02 12 02 15 00029 00020 00020 00032 00026 00024 00059 00071 00076 00068 00049 00042 00038 00019 00041 00038 00038 00049 00052 00053 00053 00068 00055 00033
28079050 08 08 02 12 02 16 00029 00039 00019 00037 00058 00032 00052 00110 00120 00130 00043 00026 00036 00047 00045 00039 00029 00034 00035 00035 00036 00042 00033 00020
28079050 08 08 02 12 02 17 00013 00010 00006 00006 00007 00011 00024 00046 00053 00042 00025 00024 00027 00026 00038 00037 00026 00027 00040 00103 00146 00128 00123 00117
28079050 08 08 02 12 02 18 00118 00086 00068 00043 00040 00036 00041 00049 00050 00049 00054 00075 00070 00059 00049 00029 00043 00052 00078 00084 00076 00083 00105 00106
28079050 08 08 02 12 02 19 00110 00099 00078 00079 00081 00079 00075 00071 00039 00032 00022 00022 00023 00030 00029 00029 00032 00033 00035 00040 00032 00034 00032 00018
28079050 08 08 02 12 02 20 00011 00010 00009 00006 00007 00013 00064 00091 00090 00057 00027 00022 00020 00031 00029 00018 00019 00028 00057 00089 00084 00084 00056 00054
28079050 08 08 02 12 02 21 00097 00077 00048 00035 00036 00036 00056 00078 00090 00084 00086 00124 00120 00100 00074 00049 00065 00104 00124 00144 00142 00094 00070 00055
28079050 08 08 02 12 02 22 00032 00025 00022 00030 00024 00025 00046 00082 00095 00070 00048 00043 00047 00078 00045 00046 00069 00079 00124 00155 00142 00135 00121 00066
28079050 08 08 02 12 02 23 00072 00041 00025 00023 00022 00037 00072 00086 00105 00069 00051 00040 00023 00022 00025 00016 00049 00073 00127 00157 00178 00161 00141 00107
28079050 08 08 02 12 02 24 00067 00049 00042 00032 00018 00022 00047 00077 00093 00069 00046 00043 00043 00056 00070 00063 00064 00057 00083 00137 00156 00157 00120 00105
28079050 08 08 02 12 02 25 00111 00077 00052 00059 00066 00051 00042 00061 00049 00035 00043 00056 00091 00086 00068 00042 00046 00053 00058 00093 00115 00126 00121 00123
28079050 08 08 02 12 02 26 00117 00143 00119 00133 00119 00114 00107 00115 00114 00125 00112 00077 00060 00054 00047 00031 00025 00037 00048 00038 00046 00027 00028 00030
28079050 08 08 02 12 02 27 00037 00041 00018 00009 00008 00012 00031 00065 00072 00057 00029 00022 00020 00023 00040 00038 00065 00070 00079 00111 00134 00123 00106 00086
28079050 08 08 02 12 02 28 00040 00027 00018 00017 00015 00018 00041 00079 00079 00055 00043 00052 00045 00043 00043 00068 00046 00048 00114 00164 00173 00179 00130 00120
28079050 08 08 02 12 02 29 00082 00074 00075 00057 00043 00042 00056 00077 00084 00064 00051 00060 00117 00110 00089 00061 00048 00056 00087 00106 00107 00104 00079 00069
28079050 08 08 02 12 03 01 00067 00082 00071 00036 00049 00032 00062 00077 00080 00063 00048 00052 00065 00083 00061 00048 00031 00032 00036 00080 00117 00079 00069 00047
28079050 08 08 02 12 03 02 00080 00084 00078 00068 00041 00030 00029 00057 00073 00079 00071 00058 00052 00056 00069 00071 00054 00075 00069 00075 00066 00062 00055 00041
28079050 08 08 02 12 03 03 00055 00044 00041 00036 00032 00037 00039 00049 00057 00050 00043 00040 00038 00035 00039 00032 00037 00045 00045 00046 00058 00061 00050 00046
28079050 08 08 02 12 03 04 00041 00037 00033 00031 00030 00024 00027 00029 00027 00028 00024 00027 00038 00041 00039 00039 00033 00032 00044 00072 00091 00088 00048 00031
28079050 08 08 02 12 03 05 00013 00007 00007 00006 00008 00014 00026 00045 00048 00032 00021 00019 00036 00028 00053 00056 00055 00052 00075 00088 00041 00035 00026 00017
28079050 08 08 02 12 03 06 00013 00010 00008 00009 00012 00021 00038 00055 00069 00036 00028 00052 00066 00058 00056 00033 00035 00039 00060 00090 00097 00096 00097 00076
28079050 08 08 02 12 03 07 00063 00019 00010 00016 00012 00021 00042 00066 00066 00044 00035 00048 00021 00028 00037 00053 00074 00067 00088 00095 00097 00100 00072 00098
28079050 08 08 02 12 03 08 00093 00093 00085 00090 00089 00097 00097 00124 00198 00138 00075 00095 00070 00021 00029 00034 00033 00035 00050 00057 00045 00039 00027 00023
28079050 08 08 02 12 03 09 00026 00025 00033 00030 00025 00035 00084 00114 00118 00116 00100 00117 00112 00073 00052 00033 00034 00038 00054 00073 00058 00048 00029 00020
28079050 08 08 02 12 03 10 00022 00019 00013 00013 00015 00034 00057 00068 00078 00059 00043 00038 00021 00019 00019 00024 00027 00057 00064 00101 00120 00120 00111 00099
28079050 08 08 02 12 03 11 00090 00069 00034 00027 00019 00019 00022 00024 00016 00013 00011 00010 00010 00010 00012 00009 00016 00015 00051 00090 00107 00099 00084 00087
28079050 08 08 02 12 03 12 00046 00025 00021 00018 00022 00028 00037 00072 00096 00111 00076 00059 00058 00062 00050 00050 00049 00048 00082 00097 00100 00109 00100 00099
28079050 08 08 02 12 03 13 00098 00067 00057 00057 00037 00031 00048 00067 00073 00057 00051 00061 00087 00046 00052 00044 00034 00047 00064 00129 00127 00148 00147 00134
28079050 08 08 02 12 03 14 00128 00075 00034 00031 00035 00032 00054 00069 00099 00067 00052 00048 00066 00078 00067 00036 00041 00055 00126 00160 00186 00168 00150 00114
28079050 08 08 02 12 03 15 00065 00040 00042 00038 00036 00043 00047 00063 00076 00061 00041 00042 00041 00057 00046 00033 00036 00022 00049 00067 00096 00091 00040 00033
28079050 08 08 02 12 03 16 00024 00026 00022 00017 00019 00021 00032 00065 00057 00057 00068 00082 00063 00057 00043 00045 00044 00050 00054 00060 00068 00061 00046 00046
28079050 08 08 02 12 03 17 00034 00031 00034 00028 00036 00031 00047 00065 00051 00044 00037 00033 00029 00029 00022 00019 00021 00025 00033 00040 00036 00033 00027 00024
28079050 08 08 02 12 03 18 00031 00034 00035 00029 00025 00025 00029 00028 00030 00016 00024 00021 00026 00026 00025 00023 00024 00024 00040 00049 00074 00062 00049 00068
28079050 08 08 02 12 03 19 00037 00039 00019 00009 00007 00013 00012 00018 00023 00015 00009 00011 00014 00015 00011 00013 00020 00022 00028 00045 00044 00037 00023 00013
28079050 08 08 02 12 03 20 00010 00015 00007 00013 00007 00014 00032 00054 00050 00035 00026 00019 00018 00021 00021 00019 00027 00028 00032 00036 00032 00035 00023 00015
28079050 08 08 02 12 03 21 00008 00009 00014 00010 00014 00020 00055 00081 00099 00083 00047 00041 00029 00033 00039 00049 00061 00067 00065 00063 00069 00063 00048 00038
28079050 08 08 02 12 03 22 00038 00036 00050 00045 00044 00028 00038 00046 00055 00058 00059 00088 00078 00061 00069 00063 00063 00063 00068 00091 00102 00102 00134 00125
28079050 08 08 02 12 03 23 00118 00071 00043 00045 00040 00036 00054 00079 00077 00053 00035 00028 00028 00025 00029 00030 00021 00028 00039 00090 00114 00107 00051 00034
28079050 08 08 02 12 03 24 00027 00037 00029 00040 00046 00064 00050 00043 00029 00024 00029 00021 00025 00022 00027 00025 00023 00031 00043 00070 00069 00087 00092 00058
28079050 08 08 02 12 03 25 00033 00034 00000 00084 00079 00070 00058 00057 00053 00032 00022 00017 00016 00016 00013 00012 00011 00012 00016 00055 00109 00104 00097 00035
28079050 08 08 02 12 03 26 00026 00015 00013 00012 00012 00052 00078 00085 00080 00058 00044 00031 00022 00019 00016 00010 00020 00019 00024 00038 00038 00042 00034 00026
28079050 08 08 02 12 03 27 00013 00019 00017 00038 00031 00033 00057 00089 00095 00076 00049 00031 00020 00022 00017 00017 00013 00018 00018 00027 00035 00061 00031 00022
28079050 08 08 02 12 03 28 00019 00021 00020 00044 00045 00030 00042 00077 00092 00068 00040 00035 00023 00016 00015 00019 00014 00027 00020 00024 00035 00050 00039 00026
28079050 08 08 02 12 03 29 00024 00016 00016 00026 00043 00036 00040 00088 00099 00063 00037 00021 00015 00009 00013 00013 00016 00013 00027 00021 00065 00071 00052 00042
28079050 08 08 02 12 03 30 00045 00049 00045 00064 00050 00023 00064 00080 00074 00052 00044 00031 00023 00017 00031 00012 00018 00020 00016 00018 00047 00120 00102 00103
28079050 08 08 02 12 03 31 00097 00107 00106 00052 00052 00036 00033 00038 00044 00031 00036 00051 00057 00048 00031 00029 00032 00046 00048 00062 00080 00097 00089 00091
28079050 08 08 02 12 04 01 00097 00071 00104 00095 00043 00034 00029 00039 00045 00058 00053 00050 00047 00035 00033 00024 00014 00023 00027 00037 00051 00060 00046 00036
28079050 08 08 02 12 04 02 00032 00027 00022 00017 00021 00027 00055 00094 00083 00074 00092 00091 00076 00057 00049 00038 00037 00035 00042 00039 00062 00035 00025 00013
28079050 08 08 02 12 04 03 00016 00022 00027 00018 00020 00024 00036 00052 00075 00066 00060 00056 00051 00047 00046 00061 00043 00031 00036 00045 00042 00042 00045 00046
28079050 08 08 02 12 04 04 00042 00034 00027 00019 00016 00021 00038 00064 00050 00046 00041 00036 00044 00064 00070 00067 00075 00070 00074 00072 00077 00068 00064 00053
28079050 08 08 02 12 04 05 00035 00022 00022 00017 00018 00024 00026 00026 00030 00033 00032 00038 00038 00037 00031 00019 00022 00024 00037 00043 00056 00050 00034 00040
28079050 08 08 02 12 04 06 00032 00032 00022 00011 00009 00013 00016 00019 00020 00020 00023 00021 00028 00027 00026 00020 00023 00026 00036 00033 00041 00046 00044 00044
28079050 08 08 02 12 04 07 00030 00026 00024 00018 00016 00015 00020 00020 00022 00022 00024 00024 00030 00026 00022 00022 00025 00030 00036 00037 00042 00038 00045 00031
28079050 08 08 02 12 04 08 00032 00059 00046 00059 00070 00067 00060 00062 00044 00056 00051 00045 00040 00032 00029 00024 00023 00018 00028 00049 00059 00080 00043 00040
28079050 08 08 02 12 04 09 00024 00019 00021 00017 00017 00027 00054 00077 00068 00042 00042 00054 00065 00054 00048 00039 00045 00051 00056 00057 00078 00083 00064 00058
28079050 08 08 02 12 04 10 00056 00052 00048 00057 00028 00027 00050 00070 00081 00053 00043 00046 00050 00040 00037 00032 00030 00033 00040 00040 00050 00052 00046 00025
28079050 08 08 02 12 04 11 00020 00015 00012 00010 00010 00017 00042 00091 00086 00061 00038 00038 00045 00047 00045 00049 00041 00044 00067 00073 00065 00063 00049 00043
28079050 08 08 02 12 04 12 00048 00034 00029 00015 00017 00018 00034 00070 00092 00082 00078 00046 00038 00061 00035 00016 00021 00032 00036 00088 00060 00043 00028 00019
28079050 08 08 02 12 04 13 00020 00013 00011 00018 00011 00029 00041 00073 00081 00076 00056 00052 00044 00044 00049 00049 00043 00044 00046 00062 00060 00056 00043 00034
28079050 08 08 02 12 04 14 00026 00018 00017 00014 00012 00014 00016 00014 00021 00030 00033 00032 00036 00042 00033 00024 00027 00036 00047 00040 00058 00084 00070 00058
28079050 08 08 02 12 04 15 00047 00047 00025 00026 00034 00034 00029 00029 00026 00026 00027 00029 00019 00019 00023 00030 00024 00022 00025 00031 00038 00034 00022 00019
28079050 08 08 02 12 04 16 00011 00008 00006 00008 00007 00012 00034 00073 00058 00050 00032 00035 00029 00029 00036 00035 00034 00034 00049 00045 00052 00047 00040 00027
28079050 08 08 02 12 04 17 00028 00019 00017 00014 00016 00015 00041 00086 00117 00080 00065 00075 00060 00048 00041 00041 00039 00043 00047 00053 00051 00035 00028 00024
28079050 08 08 02 12 04 18 00013 00010 00010 00006 00005 00010 00027 00064 00070 00062 00061 00062 00046 00053 00042 00040 00038 00042 00044 00053 00048 00043 00029 00024
28079050 08 08 02 12 04 19 00014 00009 00009 00006 00005 00013 00027 00067 00075 00070 00062 00054 00054 00056 00045 00041 00046 00050 00058 00053 00062 00055 00048 00031
28079050 08 08 02 12 04 20 00019 00014 00012 00008 00010 00015 00029 00071 00083 00067 00057 00054 00046 00040 00041 00039 00063 00058 00056 00054 00067 00079 00065 00039
28079050 08 08 02 12 04 21 00037 00034 00030 00032 00035 00039 00046 00050 00042 00039 00038 00035 00032 00029 00031 00021 00030 00034 00033 00042 00040 00053 00065 00042
28079050 08 08 02 12 04 22 00041 00025 00028 00015 00015 00017 00028 00032 00031 00022 00028 00023 00026 00021 00024 00015 00017 00027 00034 00033 00033 00045 00042 00029
28079050 08 08 02 12 04 23 00018 00013 00010 00008 00009 00013 00039 00079 00099 00079 00051 00062 00055 00050 00048 00035 00046 00048 00045 00046 00037 00034 00022 00015
28079050 08 08 02 12 04 24 00016 00010 00007 00006 00005 00009 00037 00063 00076 00063 00055 00041 00047 00043 00045 00043 00047 00043 00056 00058 00070 00058 00045 00052
28079050 08 08 02 12 04 25 00030 00027 00022 00012 00015 00018 00049 00097 00076 00053 00055 00046 00040 00042 00046 00040 00040 00045 00052 00072 00076 00055 00039 00035
28079050 08 08 02 12 04 26 00025 00015 00016 00014 00006 00013 00031 00064 00083 00075 00072 00074 00072 00065 00062 00068 00076 00062 00060 00072 00067 00062 00049 00049
28079050 08 08 02 12 04 27 00042 00053 00057 00033 00042 00045 00064 00071 00064 00064 00058 00039 00038 00036 00045 00048 00046 00046 00045 00045 00053 00050 00047 00032
28079050 08 08 02 12 04 28 00036 00028 00027 00023 00025 00024 00021 00039 00050 00055 00056 00047 00044 00048 00039 00030 00028 00028 00044 00029 00042 00037 00041 00048
28079050 08 08 02 12 04 29 00038 00033 00025 00022 00020 00020 00027 00025 00023 00026 00040 00052 00034 00021 00030 00013 00020 00024 00037 00033 00057 00058 00045 00042
28079050 08 08 02 12 04 30 00034 00021 00013 00013 00013 00014 00027 00045 00056 00052 00046 00045 00048 00074 00075 00043 00037 00046 00051 00064 00064 00082 00073 00066
28079050 08 08 02 12 05 01 00046 00051 00051 00040 00053 00044 00039 00039 00024 00027 00026 00020 00026 00036 00037 00019 00026 00030 00030 00047 00058 00074 00056 00039
28079050 08 08 02 12 05 02 00039 00035 00026 00021 00016 00016 00024 00026 00020 00015 00025 00025 00032 00022 00027 00018 00017 00020 00023 00028 00045 00089 00110 00081
28079050 08 08 02 12 05 03 00063 00043 00044 00061 00049 00038 00053 00078 00085 00066 00057 00042 00044 00035 00040 00034 00042 00061 00059 00072 00080 00055 00050 00038
28079050 08 08 02 12 05 04 00042 00026 00020 00022 00017 00021 00038 00080 00077 00079 00060 00045 00043 00043 00046 00053 00041 00047 00041 00058 00070 00076 00058 00059
28079050 08 08 02 12 05 05 00042 00032 00029 00027 00025 00019 00021 00023 00027 00029 00030 00034 00031 00035 00024 00017 00019 00022 00031 00041 00060 00083 00087 00060
28079050 08 08 02 12 05 06 00061 00062 00051 00040 00031 00032 00035 00030 00030 00026 00024 00022 00032 00028 00029 00026 00020 00029 00034 00028 00041 00048 00050 00046
28079050 08 08 02 12 05 07 00044 00041 00028 00020 00020 00032 00054 00093 00085 00091 00074 00050 00045 00043 00043 00043 00042 00049 00058 00051 00056 00047 00045 00036
28079050 08 08 02 12 05 08 00028 00021 00019 00011 00010 00014 00032 00067 00085 00077 00047 00044 00000 00000 00000 00000 00022 00037 00041 00046 00048 00049 00043 00025
28079050 08 08 02 12 05 09 00030 00027 00023 00020 00031 00036 00038 00043 00041 00047 00066 00069 00062 00034 00037 00046 00035 00045 00047 00056 00095 00121 00114 00150
28079050 08 08 02 12 05 10 00110 00084 00041 00017 00017 00023 00049 00062 00064 00052 00031 00021 00016 00025 00037 00024 00044 00037 00031 00047 00053 00070 00084 00029
28079050 08 08 02 12 05 11 00021 00014 00018 00017 00023 00021 00033 00058 00059 00043 00032 00022 00029 00026 00033 00037 00047 00065 00081 00099 00121 00142 00132 00124
28079050 08 08 02 12 05 12 00125 00132 00072 00029 00026 00025 00027 00035 00036 00037 00059 00065 00060 00067 00078 00053 00056 00061 00049 00036 00058 00036 00026 00029
28079050 08 08 02 12 05 13 00060 00043 00030 00019 00015 00024 00023 00020 00015 00017 00034 00045 00041 00036 00032 00030 00031 00035 00047 00051 00058 00074 00078 00070
28079050 08 08 02 12 05 14 00049 00037 00021 00009 00010 00017 00039 00075 00055 00066 00055 00051 00055 00054 00047 00047 00054 00062 00062 00056 00056 00053 00047 00040
28079050 08 08 02 12 05 15 00033 00024 00028 00022 00008 00012 00011 00012 00012 00011 00009 00009 00015 00029 00027 00021 00024 00033 00041 00044 00058 00050 00039 00021
28079050 08 08 02 12 05 16 00017 00020 00008 00005 00005 00006 00018 00027 00035 00040 00040 00039 00020 00022 00034 00037 00041 00048 00082 00080 00082 00141 00155 00153
28079050 08 08 02 12 05 17 00116 00068 00061 00019 00009 00011 00014 00028 00033 00039 00044 00049 00051 00067 00073 00069 00046 00072 00070 00073 00070 00073 00058 00041
28079050 08 08 02 12 05 18 00029 00029 00026 00018 00015 00027 00061 00100 00105 00089 00066 00048 00054 00065 00053 00055 00048 00050 00052 00055 00057 00061 00053 00052
28079050 08 08 02 12 05 19 00037 00034 00021 00014 00014 00016 00018 00022 00020 00019 00020 00027 00026 00024 00022 00022 00025 00027 00034 00049 00042 00048 00050 00033
28079050 08 08 02 12 05 20 00035 00032 00016 00021 00020 00021 00027 00018 00015 00020 00017 00024 00024 00021 00030 00029 00021 00030 00013 00024 00037 00062 00060 00042
28079050 08 08 02 12 05 21 00031 00024 00014 00023 00014 00017 00042 00072 00073 00061 00054 00042 00044 00038 00041 00036 00042 00046 00054 00059 00055 00072 00055 00045
28079050 08 08 02 12 05 22 00034 00025 00021 00012 00012 00022 00044 00073 00054 00042 00041 00037 00032 00044 00042 00030 00028 00033 00045 00047 00034 00041 00038 00023
28079050 08 08 02 12 05 23 00020 00013 00008 00009 00008 00007 00020 00041 00045 00039 00032 00057 00056 00050 00049 00044 00027 00042 00061 00042 00060 00079 00073 00056
28079050 08 08 02 12 05 24 00021 00015 00006 00005 00006 00013 00042 00072 00069 00068 00053 00052 00057 00040 00037 00042 00027 00036 00039 00077 00077 00112 00130 00096
28079050 08 08 02 12 05 25 00093 00104 00043 00020 00023 00031 00045 00094 00069 00045 00035 00041 00033 00046 00064 00063 00048 00072 00057 00053 00066 00060 00050 00040
28079050 08 08 02 12 05 26 00029 00027 00024 00021 00017 00016 00016 00022 00024 00033 00043 00033 00025 00030 00022 00018 00020 00023 00027 00036 00045 00049 00042 00045
28079050 08 08 02 12 05 27 00045 00055 00030 00010 00008 00009 00019 00020 00011 00012 00012 00008 00026 00022 00023 00015 00013 00019 00030 00042 00045 00062 00072 00040
28079050 08 08 02 12 05 28 00015 00014 00009 00005 00005 00009 00026 00050 00055 00031 00019 00018 00018 00034 00040 00042 00028 00027 00068 00087 00095 00088 00069 00051
28079050 08 08 02 12 05 29 00029 00010 00006 00007 00005 00008 00026 00052 00043 00036 00040 00047 00062 00050 00059 00055 00061 00060 00050 00060 00071 00062 00052 00056
28079050 08 08 02 12 05 30 00055 00038 00050 00031 00025 00028 00037 00054 00057 00036 00030 00042 00064 00047 00055 00024 00054 00056 00061 00103 00117 00140 00129 00115
28079050 08 08 02 12 05 31 00089 00055 00055 00047 00033 00021 00040 00058 00055 00047 00029 00025 00019 00015 00011 00030 00019 00030 00080 00056 00036 00036 00054 00032
28079050 08 08 02 12 06 01 00027 00032 00018 00018 00018 00019 00024 00045 00057 00041 00027 00030 00024 00031 00029 00029 00039 00026 00070 00086 00086 00103 00086 00086
28079050 08 08 02 12 06 02 00050 00044 00025 00019 00018 00015 00023 00042 00040 00058 00054 00030 00033 00035 00026 00023 00026 00029 00029 00033 00035 00033 00032 00028
28079050 08 08 02 12 06 03 00035 00030 00022 00024 00017 00017 00020 00019 00023 00022 00019 00022 00024 00024 00024 00023 00025 00031 00040 00042 00054 00063 00054 00051
28079050 08 08 02 12 06 04 00049 00034 00022 00018 00025 00024 00027 00050 00043 00034 00032 00044 00054 00051 00041 00051 00044 00058 00044 00073 00082 00082 00044 00033
28079050 08 08 02 12 06 05 00014 00010 00007 00008 00010 00014 00029 00043 00042 00042 00047 00053 00051 00068 00047 00046 00051 00063 00062 00075 00066 00063 00055 00046
28079050 08 08 02 12 06 06 00032 00019 00011 00011 00013 00015 00033 00062 00061 00062 00042 00043 00045 00038 00040 00034 00029 00043 00034 00046 00042 00047 00039 00033
28079050 08 08 02 12 06 07 00029 00021 00016 00011 00010 00014 00024 00050 00057 00055 00038 00038 00043 00049 00043 00030 00032 00030 00043 00042 00039 00043 00042 00034
