28079056 08 08 04 12 01 01 00076 V
28079056 08 08 04 12 01 02 00031 V
28079056 08 08 04 12 01 03 00093 V
28079056 08 08 04 12 01 04 00103 V
28079056 08 08 04 12 01 05 00109 V
28079056 08 08 04 12 01 06 00079 V
28079056 08 08 04 12 01 07 00079 V
28079056 08 08 04 12 01 08 00078 V
28079056 08 08 04 12 01 09 00097 V
28079056 08 08 04 12 01 10 00076 V
28079056 08 08 04 12 01 11 00000 N
28079056 08 08 04 12 01 12 00089 V
28079056 08 08 04 12 01 13 00107 V
28079056 08 08 04 12 01 14 00081 V
28079056 08 08 04 12 01 15 00074 V
28079056 08 08 04 12 01 16 00054 V
28079056 08 08 04 12 01 17 00068 V
28079056 08 08 04 12 01 18 00093 V
28079056 08 08 04 12 01 19 00103 V
28079056 08 08 04 12 01 20 00081 V
28079056 08 08 04 12 01 21 00079 V
28079056 08 08 04 12 01 22 00072 V
28079056 08 08 04 12 01 23 00071 V
28079056 08 08 04 12 01 24 00087 V
28079056 08 08 04 12 01 25 00095 V
28079056 08 08 04 12 01 26 00108 V
28079056 08 08 04 12 01 27 00067 V
28079056 08 08 04 12 01 28 00044 V
28079056 08 08 04 12 01 29 00059 V
28079056 08 08 04 12 01 30 00087 V
28079056 08 08 04 12 01 31 00084 V
28079056 08 08 04 12 02 01 00075 V
28079056 08 08 04 12 02 02 00047 N
28079056 08 08 04 12 02 03 00041 V
28079056 08 08 04 12 02 04 00032 V
28079056 08 08 04 12 02 05 00050 V
28079056 08 08 04 12 02 06 00070 V
28079056 08 08 04 12 02 07 00053 V
28079056 08 08 04 12 02 08 00060 V
28079056 08 08 04 12 02 09 00067 V
28079056 08 08 04 12 02 10 00082 V
28079056 08 08 04 12 02 11 00062 V
28079056 08 08 04 12 02 12 00056 V
28079056 08 08 04 12 02 13 00065 V
28079056 08 08 04 12 02 14 00065 V
28079056 08 08 04 12 02 15 00076 V
28079056 08 08 04 12 02 16 00072 V
28079056 08 08 04 12 02 17 00073 V
28079056 08 08 04 12 02 18 00071 V
28079056 08 08 04 12 02 19 00059 V
28079056 08 08 04 12 02 20 00068 V
28079056 08 08 04 12 02 21 00096 V
28079056 08 08 04 12 02 22 00099 V
28079056 08 08 04 12 02 23 00104 V
28079056 08 08 04 12 02 24 00105 V
28079056 08 08 04 12 02 25 00086 V
28079056 08 08 04 12 02 26 00076 V
28079056 08 08 04 12 02 27 00080 V
28079056 08 08 04 12 02 28 00092 V
28079056 08 08 04 12 02 29 00083 V
28079056 08 08 04 12 03 01 00085 V
28079056 08 08 04 12 03 02 00067 V
28079056 08 08 04 12 03 03 00040 V
28079056 08 08 04 12 03 04 00034 V
28079056 08 08 04 12 03 05 00049 V
28079056 08 08 04 12 03 06 00063 V
28079056 08 08 04 12 03 07 00070 V
28079056 08 08 04 12 03 08 00080 V
28079056 08 08 04 12 03 09 00076 V
28079056 08 08 04 12 03 10 00056 V
28079056 08 08 04 12 03 11 00067 V
28079056 08 08 04 12 03 12 00076 V
28079056 08 08 04 12 03 13 00091 V
28079056 08 08 04 12 03 14 00097 V
28079056 08 08 04 12 03 15 00091 V
28079056 08 08 04 12 03 16 00049 V
28079056 08 08 04 12 03 17 00033 V
28079056 08 08 04 12 03 18 00025 V
28079056 08 08 04 12 03 19 00040 V
28079056 08 08 04 12 03 20 00049 V
28079056 08 08 04 12 03 21 00051 V
28079056 08 08 04 12 03 22 00081 V
28079056 08 08 04 12 03 23 00078 V
28079056 08 08 04 12 03 24 00072 V
28079056 08 08 04 12 03 25 00072 V
28079056 08 08 04 12 03 26 00070 V
28079056 08 08 04 12 03 27 00073 V
28079056 08 08 04 12 03 28 00069 V
28079056 08 08 04 12 03 29 00064 V
28079056 08 08 04 12 03 30 00086 V
28079056 08 08 04 12 03 31 00079 V
28079056 08 08 04 12 04 01 00057 V
28079056 08 08 04 12 04 02 00046 V
28079056 08 08 04 12 04 03 00050 V
28079056 08 08 04 12 04 04 00053 V
28079056 08 08 04 12 04 05 00039 V
28079056 08 08 04 12 04 06 00024 V
28079056 08 08 04 12 04 07 00027 V
28079056 08 08 04 12 04 08 00055 V
28079056 08 08 04 12 04 09 00060 V
28079056 08 08 04 12 04 10 00040 V
28079056 08 08 04 12 04 11 00027 V
28079056 08 08 04 12 04 12 00051 V
28079056 08 08 04 12 04 13 00032 V
28079056 08 08 04 12 04 14 00025 V
28079056 08 08 04 12 04 15 00026 V
28079056 08 08 04 12 04 16 00040 V
28079056 08 08 04 12 04 17 00059 V
28079056 08 08 04 12 04 18 00025 V
28079056 08 08 04 12 04 19 00030 V
28079056 08 08 04 12 04 20 00026 V
28079056 08 08 04 12 04 21 00023 V
28079056 08 08 04 12 04 22 00022 V
28079056 08 08 04 12 04 23 00023 V
28079056 08 08 04 12 04 24 00027 V
28079056 08 08 04 12 04 25 00034 V
28079056 08 08 04 12 04 26 00033 V
28079056 08 08 04 12 04 27 00044 V
28079056 08 08 04 12 04 28 00030 V
28079056 08 08 04 12 04 29 00036 V
28079056 08 08 04 12 04 30 00034 V
28079056 08 08 04 12 05 01 00046 V
28079056 08 08 04 12 05 02 00056 V
28079056 08 08 04 12 05 03 00060 V
28079056 08 08 04 12 05 04 00044 V
28079056 08 08 04 12 05 05 00031 V
28079056 08 08 04 12 05 06 00028 V
28079056 08 08 04 12 05 07 00042 V
28079056 08 08 04 12 05 08 00030 V
28079056 08 08 04 12 05 09 00061 V
28079056 08 08 04 12 05 10 00075 V
28079056 08 08 04 12 05 11 00073 V
28079056 08 08 04 12 05 12 00064 V
28079056 08 08 04 12 05 13 00044 V
28079056 08 08 04 12 05 14 00033 V
28079056 08 08 04 12 05 15 00037 V
28079056 08 08 04 12 05 16 00066 V
28079056 08 08 04 12 05 17 00055 V
28079056 08 08 04 12 05 18 00042 V
28079056 08 08 04 12 05 19 00022 V
28079056 08 08 04 12 05 20 00026 V
28079056 08 08 04 12 05 21 00032 V
28079056 08 08 04 12 05 22 00036 V
28079056 08 08 04 12 05 23 00055 V
28079056 08 08 04 12 05 24 00072 V
28079056 08 08 04 12 05 25 00061 V
28079056 08 08 04 12 05 26 00021 V
28079056 08 08 04 12 05 27 00032 N
28079056 08 08 04 12 05 28 00054 V
28079056 08 08 04 12 05 29 00045 V
28079056 08 08 04 12 05 30 00069 V
28079056 08 08 04 12 05 31 00080 V
28079056 08 08 04 12 06 01 00072 V
28079056 08 08 04 12 06 02 00044 V
28079056 08 08 04 12 06 03 00020 V
28079056 08 08 04 12 06 04 00050 V
28079056 08 08 04 12 06 05 00041 V
28079056 08 08 04 12 06 06 00026 V
28079056 08 08 04 12 06 07 00025 V
28079056 08 08 04 12 06 08 00030 V
28079056 08 08 04 12 06 09 00036 V
28079056 08 08 04 12 06 10 00018 V
28079056 08 08 04 12 06 11 00019 V
28079056 08 08 04 12 06 12 00020 V
28079056 08 08 04 12 06 13 00046 V
28079056 08 08 04 12 06 14 00044 V
28079056 08 08 04 12 06 15 00029 V
28079056 08 08 04 12 06 16 00030 V
28079056 08 08 04 12 06 17 00027 V
28079056 08 08 04 12 06 18 00047 V
28079056 08 08 04 12 06 19 00043 V
28079056 08 08 04 12 06 20 00044 V
28079056 08 08 04 12 06 21 00031 V
28079056 08 08 04 12 06 22 00055 V
28079056 08 08 04 12 06 23 00063 V
28079056 08 08 04 12 06 24 00063 V
28079056 08 08 04 12 06 25 00078 V
28079056 08 08 04 12 06 26 00079 V
28079056 08 08 04 12 06 27 00081 V
28079056 08 08 04 12 06 28 00047 V
28079056 08 08 04 12 06 29 00029 V
28079056 08 08 04 12 06 30 00021 V
28079056 08 08 04 12 07 01 00021 V
28079056 08 08 04 12 07 02 00052 V
28079056 08 08 04 12 07 03 00061 V
28079056 08 08 04 12 07 04 00034 V
28079056 08 08 04 12 07 05 00024 V
28079056 08 08 04 12 07 06 00037 V
28079056 08 08 04 12 07 07 00033 V
28079056 08 08 04 12 07 08 00026 V
28079056 08 08 04 12 07 09 00050 V
28079056 08 08 04 12 07 10 00036 V
28079056 08 08 04 12 07 11 00042 V
28079056 08 08 04 12 07 12 00054 V
28079056 08 08 04 12 07 13 00051 V
28079056 08 08 04 12 07 14 00021 V
28079056 08 08 04 12 07 15 00036 V
28079056 08 08 04 12 07 16 00054 V
28079056 08 08 04 12 07 17 00066 V
28079056 08 08 04 12 07 18 00074 V
28079056 08 08 04 12 07 19 00071 V
28079056 08 08 04 12 07 20 00057 V
28079056 08 08 04 12 07 21 00030 V
28079056 08 08 04 12 07 22 00035 V
28079056 08 08 04 12 07 23 00067 V
28079056 08 08 04 12 07 24 00046 V
28079056 08 08 04 12 07 25 00050 V
28079056 08 08 04 12 07 26 00049 V
28079056 08 08 04 12 07 27 00048 V
28079056 08 08 04 12 07 28 00033 V
28079056 08 08 04 12 07 29 00049 V
28079056 08 08 04 12 07 30 00066 V
28079056 08 08 04 12 07 31 00067 V
28079056 08 08 04 12 08 01 00049 V
28079056 08 08 04 12 08 02 00054 V
28079056 08 08 04 12 08 03 00055 V
28079056 08 08 04 12 08 04 00039 V
28079056 08 08 04 12 08 05 00023 V
28079056 08 08 04 12 08 06 00042 V
28079056 08 08 04 12 08 07 00043 V
28079056 08 08 04 12 08 08 00058 V
28079056 08 08 04 12 08 09 00080 V
28079056 08 08 04 12 08 10 00090 V
28079056 08 08 04 12 08 11 00048 V
28079056 08 08 04 12 08 12 00026 V
28079056 08 08 04 12 08 13 00041 V
28079056 08 08 04 12 08 14 00029 V
28079056 08 08 04 12 08 15 00013 V
28079056 08 08 04 12 08 16 00041 V
28079056 08 08 04 12 08 17 00068 V
28079056 08 08 04 12 08 18 00068 V
28079056 08 08 04 12 08 19 00055 V
28079056 08 08 04 12 08 20 00074 V
28079056 08 08 04 12 08 21 00057 V
28079056 08 08 04 12 08 22 00050 V
28079056 08 08 04 12 08 23 00050 V
28079056 08 08 04 12 08 24 00036 V
28079056 08 08 04 12 08 25 00021 V
28079056 08 08 04 12 08 26 00052 V
28079056 08 08 04 12 08 27 00050 V
28079056 08 08 04 12 08 28 00056 V
28079056 08 08 04 12 08 29 00045 V
28079056 08 08 04 12 08 30 00043 V
28079056 08 08 04 12 08 31 00032 V
28079056 08 08 04 12 09 01 00029 V
28079056 08 08 04 12 09 02 00030 V
28079056 08 08 04 12 09 03 00038 V
28079056 08 08 04 12 09 04 00046 V
28079056 08 08 04 12 09 05 00060 V
28079056 08 08 04 12 09 06 00082 V
28079056 08 08 04 12 09 07 00088 V
28079056 08 08 04 12 09 08 00066 V
28079056 08 08 04 12 09 09 00047 V
28079056 08 08 04 12 09 10 00057 V
28079056 08 08 04 12 09 11 00079 V
28079056 08 08 04 12 09 12 00069 V
28079056 08 08 04 12 09 13 00045 V
28079056 08 08 04 12 09 14 00061 V
28079056 08 08 04 12 09 15 00087 V
28079056 08 08 04 12 09 16 00084 V
28079056 08 08 04 12 09 17 00096 V
28079056 08 08 04 12 09 18 00092 V
28079056 08 08 04 12 09 19 00052 V
28079056 08 08 04 12 09 20 00051 V
28079056 08 08 04 12 09 21 00055 V
28079056 08 08 04 12 09 22 00069 V
28079056 08 08 04 12 09 23 00048 V
28079056 08 08 04 12 09 24 00021 V
28079056 08 08 04 12 09 25 00026 V
28079056 08 08 04 12 09 26 00038 V
28079056 08 08 04 12 09 27 00063 V
28079056 08 08 04 12 09 28 00055 V
28079056 08 08 04 12 09 29 00046 V
28079056 08 08 04 12 09 30 00054 V
28079056 08 08 04 12 10 01 00073 V
28079056 08 08 04 12 10 02 00079 V
28079056 08 08 04 12 10 03 00086 V
28079056 08 08 04 12 10 04 00094 V
28079056 08 08 04 12 10 05 00103 V
28079056 08 08 04 12 10 06 00066 V
28079056 08 08 04 12 10 07 00074 V
28079056 08 08 04 12 10 08 00074 V
28079056 08 08 04 12 10 09 00076 V
28079056 08 08 04 12 10 10 00048 V
28079056 08 08 04 12 10 11 00029 V
28079056 08 08 04 12 10 12 00040 V
28079056 08 08 04 12 10 13 00041 V
28079056 08 08 04 12 10 14 00032 V
28079056 08 08 04 12 10 15 00053 V
28079056 08 08 04 12 10 16 00072 V
28079056 08 08 04 12 10 17 00077 V
28079056 08 08 04 12 10 18 00076 V
28079056 08 08 04 12 10 19 00049 V
28079056 08 08 04 12 10 20 00052 V
28079056 08 08 04 12 10 21 00059 V
28079056 08 08 04 12 10 22 00079 V
28079056 08 08 04 12 10 23 00089 V
28079056 08 08 04 12 10 24 00077 V
28079056 08 08 04 12 10 25 00057 V
28079056 08 08 04 12 10 26 00051 V
28079056 08 08 04 12 10 27 00041 V
28079056 08 08 04 12 10 28 00045 V
28079056 08 08 04 12 10 29 00074 V
28079056 08 08 04 12 10 30 00075 V
28079056 08 08 04 12 10 31 00049 V
28079056 08 08 04 12 11 01 00029 V
28079056 08 08 04 12 11 02 00038 V
28079056 08 08 04 12 11 03 00063 V
28079056 08 08 04 12 11 04 00057 V
28079056 08 08 04 12 11 05 00044 V
28079056 08 08 04 12 11 06 00055 V
28079056 08 08 04 12 11 07 00060 V
28079056 08 08 04 12 11 08 00078 V
28079056 08 08 04 12 11 09 00054 V
28079056 08 08 04 12 11 10 00030 V
28079056 08 08 04 12 11 11 00037 V
28079056 08 08 04 12 11 12 00065 V
28079056 08 08 04 12 11 13 00074 V
28079056 08 08 04 12 11 14 00067 V
28079056 08 08 04 12 11 15 00072 V
28079056 08 08 04 12 11 16 00072 V
28079056 08 08 04 12 11 17 00062 V
28079056 08 08 04 12 11 18 00057 V
28079056 08 08 04 12 11 19 00074 V
28079056 08 08 04 12 11 20 00074 V
28079056 08 08 04 12 11 21 00081 V
28079056 08 08 04 12 11 22 00076 V
28079056 08 08 04 12 11 23 00082 V
28079056 08 08 04 12 11 24 00075 V
28079056 08 08 04 12 11 25 00078 V
28079056 08 08 04 12 11 26 00059 V
28079056 08 08 04 12 11 27 00046 V
28079056 08 08 04 12 11 28 00046 V
28079056 08 08 04 12 11 29 00062 V
28079056 08 08 04 12 11 30 00055 V
28079056 08 08 04 12 12 01 00070 V
28079056 08 08 04 12 12 02 00090 V
28079056 08 08 04 12 12 03 00086 V
28079056 08 08 04 12 12 04 00050 V
28079056 08 08 04 12 12 05 00040 V
28079056 08 08 04 12 12 06 00079 V
28079056 08 08 04 12 12 07 00064 V
28079056 08 08 04 12 12 08 00069 V
28079056 08 08 04 12 12 09 00075 V
28079056 08 08 04 12 12 10 00100 V
28079056 08 08 04 12 12 11 00099 V
28079056 08 08 04 12 12 12 00103 V
28079056 08 08 04 12 12 13 00088 V
28079056 08 08 04 12 12 14 00044 V
28079056 08 08 04 12 12 15 00025 V
28079056 08 08 04 12 12 16 00022 V
28079056 08 08 04 12 12 17 00044 V
28079056 08 08 04 12 12 18 00066 V
28079056 08 08 04 12 12 19 00071 V
28079056 08 08 04 12 12 20 00047 V
28079056 08 08 04 12 12 21 00038 V
28079056 08 08 04 12 12 22 00050 V
28079056 08 08 04 12 12 23 00065 V
28079056 08 08 04 12 12 24 00075 V
28079056 08 08 04 12 12 25 00064 V
28079056 08 08 04 12 12 26 00073 V
28079056 08 08 04 12 12 27 00082 V
28079056 08 08 04 12 12 28 00105 V
28079056 08 08 04 12 12 29 00067 V
28079056 08 08 04 12 12 30 00061 V
28079056 08 08 04 12 12 31 00067 V
28079056 08 08 04 13 01 01 00059 V
28079056 08 08 04 13 01 02 00086 V
28079056 08 08 04 13 01 03 00091 V
28079056 08 08 04 13 01 04 00111 V
28079056 08 08 04 13 01 05 00098 V
28079056 08 08 04 13 01 06 00092 V
28079056 08 08 04 13 01 07 00067 V
28079056 08 08 04 13 01 08 00069 V
28079056 08 08 04 13 01 09 00067 V
28079056 08 08 04 13 01 10 00077 V
28079056 08 08 04 13 01 11 00060 V
28079056 08 08 04 13 01 12 00035 V
28079056 08 08 04 13 01 13 00028 V
28079056 08 08 04 13 01 14 00047 V
28079056 08 08 04 13 01 15 00032 V
28079056 08 08 04 13 01 16 00031 V
28079056 08 08 04 13 01 17 00038 V
28079056 08 08 04 13 01 18 00023 V
28079056 08 08 04 13 01 19 00026 V
28079056 08 08 04 13 01 20 00018 V
28079056 08 08 04 13 01 21 00036 V
28079056 08 08 04 13 01 22 00044 V
28079056 08 08 04 13 01 23 00026 V
28079056 08 08 04 13 01 24 00034 V
28079056 08 08 04 13 01 25 00064 V
28079056 08 08 04 13 01 26 00063 V
28079056 08 08 04 13 01 27 00048 V
28079056 08 08 04 13 01 28 00054 V
28079056 08 08 04 13 01 29 00101 V
28079056 08 08 04 13 01 30 00100 V
28079056 08 08 04 13 01 31 00106 V
28079056 08 08 04 13 02 01 00057 V
28079056 08 08 04 13 02 02 00026 V
28079056 08 08 04 13 02 03 00060 V
28079056 08 08 04 13 02 04 00112 V
28079056 08 08 04 13 02 05 00071 V
28079056 08 08 04 13 02 06 00027 V
28079056 08 08 04 13 02 07 00050 V
28079056 08 08 04 13 02 08 00044 V
28079056 08 08 04 13 02 09 00048 V
28079056 08 08 04 13 02 10 00042 V
28079056 08 08 04 13 02 11 00028 V
28079056 08 08 04 13 02 12 00029 V
28079056 08 08 04 13 02 13 00069 V
28079056 08 08 04 13 02 14 00099 V
28079056 08 08 04 13 02 15 00089 V
28079056 08 08 04 13 02 16 00078 V
28079056 08 08 04 13 02 17 00054 V
28079056 08 08 04 13 02 18 00064 V
28079056 08 08 04 13 02 19 00055 V
28079056 08 08 04 13 02 20 00050 V
28079056 08 08 04 13 02 21 00041 V
28079056 08 08 04 13 02 22 00032 V
28079056 08 08 04 13 02 23 00043 V
28079056 08 08 04 13 02 24 00054 V
28079056 08 08 04 13 02 25 00067 V
28079056 08 08 04 13 02 26 00064 V
28079056 08 08 04 13 02 27 00061 V
28079056 08 08 04 13 02 28 00055 V
28079056 08 08 04 13 03 01 00067 V
28079056 08 08 04 13 03 02 00073 V
28079056 08 08 04 13 03 03 00042 V
28079056 08 08 04 13 03 04 00051 V
28079056 08 08 04 13 03 05 00071 V
28079056 08 08 04 13 03 06 00050 V
28079056 08 08 04 13 03 07 00045 V
28079056 08 08 04 13 03 08 00054 V
28079056 08 08 04 13 03 09 00032 V
28079056 08 08 04 13 03 10 00020 V
28079056 08 08 04 13 03 11 00022 V
28079056 08 08 04 13 03 12 00027 V
28079056 08 08 04 13 03 13 00027 V
28079056 08 08 04 13 03 14 00037 V
28079056 08 08 04 13 03 15 00058 V
28079056 08 08 04 13 03 16 00050 V
28079056 08 08 04 13 03 17 00053 V
28079056 08 08 04 13 03 18 00023 V
28079056 08 08 04 13 03 19 00068 V
28079056 08 08 04 13 03 20 00045 V
28079056 08 08 04 13 03 21 00072 V
28079056 08 08 04 13 03 22 00074 V
28079056 08 08 04 13 03 23 00057 V
28079056 08 08 04 13 03 24 00020 V
28079056 08 08 04 13 03 25 00025 V
28079056 08 08 04 13 03 26 00022 V
28079056 08 08 04 13 03 27 00025 V
28079056 08 08 04 13 03 28 00016 V
28079056 08 08 04 13 03 29 00014 V
28079056 08 08 04 13 03 30 00017 V
28079056 08 08 04 13 03 31 00028 V
28079056 08 08 04 13 04 01 00026 V
28079056 08 08 04 13 04 02 00027 V
28079056 08 08 04 13 04 03 00063 V
28079056 08 08 04 13 04 04 00044 V
28079056 08 08 04 13 04 05 00053 V
28079056 08 08 04 13 04 06 00035 V
28079056 08 08 04 13 04 07 00044 V
28079056 08 08 04 13 04 08 00024 V
28079056 08 08 04 13 04 09 00020 V
28079056 08 08 04 13 04 10 00024 V
28079056 08 08 04 13 04 11 00026 V
28079056 08 08 04 13 04 12 00039 V
28079056 08 08 04 13 04 13 00059 V
28079056 08 08 04 13 04 14 00054 V
28079056 08 08 04 13 04 15 00053 V
28079056 08 08 04 13 04 16 00066 V
28079056 08 08 04 13 04 17 00066 V
28079056 08 08 04 13 04 18 00059 V
28079056 08 08 04 13 04 19 00042 V
28079056 08 08 04 13 04 20 00040 V
28079056 08 08 04 13 04 21 00039 V
28079056 08 08 04 13 04 22 00042 V
28079056 08 08 04 13 04 23 00046 V
28079056 08 08 04 13 04 24 00068 V
28079056 08 08 04 13 04 25 00055 V
28079056 08 08 04 13 04 26 00053 V
28079056 08 08 04 13 04 27 00038 V
28079056 08 08 04 13 04 28 00031 V
28079056 08 08 04 13 04 29 00053 V
28079056 08 08 04 13 04 30 00049 V
28079056 08 08 04 13 05 01 00044 V
28079056 08 08 04 13 05 02 00044 V
28079056 08 08 04 13 05 03 00043 V
28079056 08 08 04 13 05 04 00046 V
28079056 08 08 04 13 05 05 00056 V
28079056 08 08 04 13 05 06 00048 V
28079056 08 08 04 13 05 07 00036 V
28079056 08 08 04 13 05 08 00055 V
28079056 08 08 04 13 05 09 00039 V
28079056 08 08 04 13 05 10 00030 V
28079056 08 08 04 13 05 11 00042 V
28079056 08 08 04 13 05 12 00039 V
28079056 08 08 04 13 05 13 00052 V
28079056 08 08 04 13 05 14 00054 V
28079056 08 08 04 13 05 15 00042 V
28079056 08 08 04 13 05 16 00043 V
28079056 08 08 04 13 05 17 00029 V
28079056 08 08 04 13 05 18 00023 V
28079056 08 08 04 13 05 19 00025 V
28079056 08 08 04 13 05 20 00057 V
28079056 08 08 04 13 05 21 00048 V
28079056 08 08 04 13 05 22 00052 V
28079056 08 08 04 13 05 23 00047 V
28079056 08 08 04 13 05 24 00040 V
28079056 08 08 04 13 05 25 00054 V
28079056 08 08 04 13 05 26 00032 V
28079056 08 08 04 13 05 27 00037 V
28079056 08 08 04 13 05 28 00023 V
28079056 08 08 04 13 05 29 00018 V
28079056 08 08 04 13 05 30 00041 V
28079056 08 08 04 13 05 31 00052 V
28079056 08 08 04 13 06 01 00035 V
28079056 08 08 04 13 06 02 00030 V
28079056 08 08 04 13 06 03 00050 V
28079056 08 08 04 13 06 04 00058 V
28079056 08 08 04 13 06 05 00057 V
